listing_id,platform,listing_date,area,listing_type,property_type,bedrooms,bathrooms,area_sqft,price_aed,price_per_sqft,is_furnished,has_parking,view,days_on_market,num_views,num_inquiries,developer,is_verified,agent_id
PF-0056913,PropertyFinder,2024-03-20,JVC,Rent,Townhouse,3,3,4611,150999,272.9,False,True,No View,351,3794,73,Nakheel,True,AGT-00291
PF-0056914,PropertyFinder,2024-03-20,Palm Jumeirah,Sale,Apartment,1,1,3569,1326615,3097.54,False,False,Pool,242,1297,70,Other,True,AGT-01760
PF-0056915,PropertyFinder,2024-07-15,Palm Jumeirah,Rent,Apartment,1,1,4981,897453,1501.46,True,False,City,357,32,148,Independent,True,AGT-02498
PF-0056916,Bayut,2024-01-12,Al Barsha,Rent,Studio,3,3,2493,304674,1018.43,True,True,Sea,262,4096,58,Other,True,AGT-01296
PF-0056917,Bayut,2024-06-11,JLT,Sale,Apartment,3,3,2536,865139,341.14,False,False,City,91,977,53,Emaar,True,AGT-02463
PF-0056918,Bayut,2024-09-25,Emaar Beachfront,Sale,Apartment,3,3,2004,612025,2545.02,False,True,City,114,942,111,Emaar,True,AGT-02468
PF-0056919,Bayut,2024-04-20,Mirdif,Sale,Townhouse,3,3,1256,2362573,1881.03,True,True,Garden,11,2420,60,Sobha,True,AGT-02355
PF-0056920,Dubizzle,2024-09-09,Mirdif,Rent,Studio,3,3,4089,1609866,393.71,False,True,Pool,334,1203,107,Meraas,True,AGT-03216
PF-0056921,Bayut,2024-04-05,Al Barsha,Sale,Apartment,2,2,5568,3743762,672.37,True,True,City,275,2177,147,Independent,True,AGT-00263
PF-0056922,PropertyFinder,2024-05-07,Downtown Dubai,Sale,Studio,1,1,1213,491395,3375.9,False,True,City,143,3305,94,Nakheel,True,AGT-03488
PF-0056923,PropertyFinder,2024-09-13,Emaar Beachfront,Sale,Apartment,1,1,4953,5238561,1057.65,True,True,No View,125,405,80,Sobha,True,AGT-02382
PF-0056924,PropertyFinder,2024-11-22,Downtown Dubai,Sale,Apartment,3,3,3172,549900,1444.67,False,False,Garden,251,1878,73,DAMAC,True,AGT-04269
PF-0056925,PropertyFinder,2024-12-17,Arabian Ranches,Sale,Townhouse,3,3,5708,5825154,1020.52,False,True,Garden,334,1031,15,Sobha,False,AGT-01767
PF-0056926,Dubizzle,2024-05-20,Business Bay,Sale,Apartment,1,1,2318,218399,785.16,True,False,No View,305,3778,51,Emaar,True,AGT-03552
PF-0056927,PropertyFinder,2024-08-15,Town Square,Sale,Townhouse,2,2,1461,1011729,692.49,False,True,Pool,45,1224,80,Sobha,True,AGT-02694
PF-0056928,PropertyFinder,2024-05-27,Al Barsha,Sale,Apartment,1,1,3745,3099444,827.62,True,True,City,77,4436,46,Emaar,True,AGT-02392
PF-0056929,Bayut,2024-07-10,Emaar Beachfront,Rent,Apartment,0,1,5331,522397,816.6,False,True,Garden,324,644,104,Independent,False,AGT-02077
PF-0056930,Bayut,2024-01-25,DIFC,Sale,Townhouse,2,2,2353,440002,1558.3,True,True,Garden,249,1009,83,Nakheel,False,AGT-03671
PF-0056931,Bayut,2024-03-17,JLT,Rent,Townhouse,2,2,2118,92582,364.27,False,True,Sea,298,78,80,DAMAC,True,AGT-02049
PF-0056932,PropertyFinder,2024-09-05,Arabian Ranches,Rent,Apartment,2,2,1668,500323,2499.62,False,True,Garden,166,4375,125,DAMAC,True,AGT-00271
PF-0056933,PropertyFinder,2024-11-02,Dubai Marina,Sale,Townhouse,3,3,3945,2124131,538.44,False,True,Pool,197,2386,138,Nakheel,False,AGT-04981
PF-0056934,Dubizzle,2024-03-19,Palm Jumeirah,Sale,Apartment,2,2,4836,1206740,2079.44,True,True,City,201,816,26,Other,True,AGT-04517
PF-0056935,PropertyFinder,2024-01-05,Emaar Beachfront,Rent,Apartment,3,3,5975,430502,600.42,False,False,Sea,155,3373,16,Other,True,AGT-02038
PF-0056936,PropertyFinder,2024-01-31,Dubai Hills Estate,Rent,Villa,1,1,2698,6427889,2382.46,True,False,Pool,112,438,136,Emaar,True,AGT-01616
PF-0056937,Bayut,2024-10-21,JVC,Sale,Townhouse,2,2,4970,929333,186.99,False,True,Garden,330,2322,46,Meraas,True,AGT-03380
PF-0056938,Dubizzle,2024-02-16,DIFC,Rent,Studio,1,1,1985,5526444,2784.1,True,True,City,155,336,103,Sobha,True,AGT-03116
PF-0056939,Bayut,2024-07-31,Business Bay,Rent,Townhouse,2,2,3440,264663,641.14,True,True,City,338,2149,27,DAMAC,True,AGT-01807
PF-0056940,PropertyFinder,2024-03-16,JVC,Sale,Apartment,3,3,3134,88666,235.76,True,True,No View,220,3359,88,Sobha,True,AGT-04622
PF-0056941,Bayut,2024-04-29,Dubai Creek Harbour,Rent,Apartment,4,4,2040,307253,1255.12,True,True,Sea,86,1037,95,Sobha,False,AGT-03912
PF-0056942,PropertyFinder,2024-12-09,JVC,Sale,Penthouse,1,1,3864,1027262,265.85,True,False,City,276,4252,89,Emaar,True,AGT-02224
PF-0056943,Bayut,2024-01-19,JVC,Rent,Villa,2,2,3815,1037271,271.89,False,False,Pool,138,1236,50,Other,True,AGT-04744
PF-0056944,Bayut,2024-01-29,Al Barsha,Rent,Studio,3,3,4904,246842,419.46,False,True,Pool,332,3919,49,Nakheel,True,AGT-03791
PF-0056945,PropertyFinder,2024-06-25,Dubai Marina,Sale,Apartment,1,1,1316,164639,1042.55,True,True,Garden,107,619,86,Other,True,AGT-01295
PF-0056946,PropertyFinder,2024-11-27,Al Barsha,Sale,Studio,2,2,1124,344518,2554.26,True,True,No View,292,3285,86,Nakheel,False,AGT-00391
PF-0056947,PropertyFinder,2024-01-22,JVC,Rent,Villa,3,3,4019,838928,208.74,False,False,Sea,196,526,145,Meraas,False,AGT-02995
PF-0056948,PropertyFinder,2024-12-16,JVC,Sale,Townhouse,2,2,5041,936454,185.77,False,True,No View,199,1803,125,Meraas,True,AGT-03029
PF-0056949,Bayut,2024-07-22,Dubai Creek Harbour,Rent,Villa,3,3,1386,178378,1072.5,True,True,City,152,540,4,Meraas,True,AGT-03199
PF-0056950,Dubizzle,2024-07-22,Sports City,Rent,Apartment,1,1,4769,1071421,224.66,False,False,No View,159,2952,57,Emaar,True,AGT-02989
PF-0056951,Bayut,2024-05-29,JLT,Sale,Apartment,3,3,4710,1313519,278.88,True,True,No View,337,81,37,Independent,False,AGT-03886
PF-0056952,PropertyFinder,2024-03-28,Mirdif,Rent,Studio,1,1,3123,1746545,559.25,False,False,Garden,79,807,149,Other,True,AGT-04269
PF-0056953,Bayut,2024-04-04,JLT,Rent,Villa,3,3,3945,965650,244.78,True,True,Garden,58,4527,37,Meraas,False,AGT-00189
PF-0056954,Bayut,2024-07-10,Sports City,Sale,Villa,2,2,976,914029,936.51,True,False,Pool,47,3380,56,Other,False,AGT-04897
PF-0056955,PropertyFinder,2024-10-01,Business Bay,Sale,Apartment,1,1,4660,186662,333.8,False,True,City,198,940,93,Sobha,True,AGT-03546
PF-0056956,Dubizzle,2024-05-25,Palm Jumeirah,Sale,Penthouse,3,3,2227,8975305,4030.22,False,False,City,53,4087,3,Nakheel,True,AGT-01343
PF-0056957,Dubizzle,2024-09-10,Al Barsha,Sale,Apartment,4,4,1449,3042856,2099.97,False,False,Garden,211,3374,136,DAMAC,True,AGT-02906
PF-0056958,PropertyFinder,2024-11-07,Dubai Creek Harbour,Rent,Apartment,2,2,4794,2919410,608.97,False,True,Garden,10,1499,123,Other,True,AGT-04821
PF-0056959,Bayut,2024-10-22,Business Bay,Rent,Apartment,2,2,2490,1461091,586.78,True,False,No View,196,3450,89,Meraas,False,AGT-02919
PF-0056960,Bayut,2024-07-20,Arabian Ranches,Sale,Villa,1,1,5454,624891,954.79,True,True,City,83,2707,149,Nakheel,True,AGT-04366
PF-0056961,Bayut,2024-08-22,Sports City,Sale,Apartment,1,1,5348,1156088,216.17,True,False,Pool,359,4969,44,Independent,True,AGT-01040
PF-0056962,PropertyFinder,2024-02-14,DIFC,Rent,Apartment,1,1,4871,5673710,1164.79,True,False,Sea,309,635,77,Nakheel,True,AGT-04094
PF-0056963,PropertyFinder,2024-08-23,Sports City,Sale,Apartment,4,4,2981,111201,310.86,False,False,No View,306,1186,83,Nakheel,True,AGT-04437
PF-0056964,PropertyFinder,2024-04-19,Business Bay,Sale,Apartment,3,3,4703,170647,302.37,True,True,Garden,205,621,7,Nakheel,True,AGT-01672
PF-0056965,Bayut,2024-02-19,DIFC,Rent,Apartment,3,3,3723,3522783,946.22,True,True,City,26,3471,45,DAMAC,True,AGT-00876
PF-0056966,Dubizzle,2024-07-26,Al Barsha,Rent,Apartment,2,2,3356,2680454,798.71,False,True,City,255,878,13,Other,False,AGT-00254
PF-0056967,PropertyFinder,2024-05-19,DIFC,Rent,Penthouse,3,3,5921,4898026,827.23,True,True,No View,154,1685,103,Sobha,False,AGT-03729
PF-0056968,PropertyFinder,2024-01-21,Emaar Beachfront,Sale,Apartment,2,2,1944,4296366,2210.06,True,False,No View,46,985,62,Independent,True,AGT-01325
PF-0056969,Dubizzle,2024-06-15,Dubai Creek Harbour,Rent,Apartment,1,1,1736,312789,1501.49,False,True,City,112,4652,10,Nakheel,False,AGT-04961
PF-0056970,Bayut,2024-10-26,Palm Jumeirah,Rent,Apartment,3,3,4560,950745,1737.47,True,False,No View,157,1984,20,Emaar,True,AGT-02690
PF-0056971,PropertyFinder,2024-08-10,JVC,Sale,Apartment,3,3,1582,80350,423.26,True,True,Sea,234,4430,30,Meraas,True,AGT-02467
PF-0056972,Bayut,2024-12-09,Palm Jumeirah,Rent,Townhouse,1,1,3158,6550362,2074.21,False,False,Garden,129,1024,88,Nakheel,True,AGT-04475
PF-0056973,Bayut,2024-06-07,Business Bay,Sale,Apartment,2,2,5177,204851,329.75,False,True,Pool,248,1254,121,Meraas,False,AGT-00234
PF-0056974,Bayut,2024-03-22,Emaar Beachfront,Rent,Apartment,2,2,4902,5190490,1058.85,True,True,Garden,120,4091,10,Sobha,False,AGT-04918
PF-0056975,Bayut,2024-06-27,Arabian Ranches,Sale,Villa,2,2,2309,620783,2240.45,False,True,No View,90,4693,39,Sobha,True,AGT-01961
PF-0056976,Bayut,2024-01-07,DIFC,Sale,Studio,2,2,5099,3985690,781.66,True,True,No View,148,4659,129,Sobha,True,AGT-03012
PF-0056977,PropertyFinder,2024-04-21,Palm Jumeirah,Sale,Villa,0,1,5425,11689694,2154.78,False,False,Garden,173,3172,131,DAMAC,True,AGT-02788
PF-0056978,Bayut,2024-07-25,Downtown Dubai,Rent,Apartment,2,2,2593,4744236,1829.63,True,True,Pool,226,465,50,Emaar,True,AGT-01696
PF-0056979,PropertyFinder,2024-04-18,JVC,Sale,Apartment,3,3,1934,1187475,614.0,False,True,No View,162,3057,44,Nakheel,False,AGT-00640
PF-0056980,Dubizzle,2024-10-06,Dubai Hills Estate,Sale,Apartment,1,1,4680,832552,1482.47,False,True,City,202,4157,84,Other,True,AGT-02254
PF-0056981,Bayut,2024-10-01,Town Square,Rent,Studio,2,2,5583,847752,151.85,True,False,Garden,105,2923,51,Independent,True,AGT-00254
PF-0056982,PropertyFinder,2024-05-01,Downtown Dubai,Sale,Apartment,4,4,5877,2955582,502.91,True,False,Garden,274,1651,78,Independent,True,AGT-03554
PF-0056983,PropertyFinder,2024-11-04,DIFC,Sale,Apartment,1,1,2935,688369,1954.49,False,True,Sea,275,798,105,Sobha,True,AGT-02404
PF-0056984,PropertyFinder,2024-01-05,Sports City,Sale,Townhouse,1,1,2782,115873,347.09,False,True,No View,342,192,87,Independent,False,AGT-02974
PF-0056985,Bayut,2024-04-17,Dubai Marina,Rent,Apartment,2,2,4918,1450753,294.99,True,True,Garden,100,3673,134,Nakheel,True,AGT-01101
PF-0056986,Bayut,2024-05-31,DIFC,Rent,Studio,4,4,3057,4852116,1587.21,True,True,No View,170,3548,142,Meraas,True,AGT-02360
PF-0056987,Bayut,2024-06-16,DIFC,Rent,Townhouse,3,3,4516,4523956,1001.76,True,False,Pool,74,2653,122,Emaar,True,AGT-02561
PF-0056988,PropertyFinder,2024-05-16,Mirdif,Sale,Apartment,1,1,4492,1553502,345.84,False,False,City,22,4186,26,Other,False,AGT-01741
PF-0056989,PropertyFinder,2024-08-13,JLT,Sale,Townhouse,2,2,3935,110758,234.56,False,False,City,279,4001,46,Nakheel,True,AGT-02046
PF-0056990,Bayut,2024-10-31,Dubai Creek Harbour,Sale,Villa,1,1,4385,243143,462.07,True,False,City,70,241,94,Sobha,False,AGT-01573
PF-0056991,PropertyFinder,2024-11-21,Town Square,Sale,Penthouse,1,1,4702,212669,376.91,True,True,Sea,96,2548,99,DAMAC,True,AGT-00392
PF-0056992,PropertyFinder,2024-01-16,Dubai Marina,Sale,Villa,2,2,2230,2027343,909.12,True,False,City,161,3221,86,Independent,True,AGT-01832
PF-0056993,Dubizzle,2024-09-05,Downtown Dubai,Rent,Apartment,2,2,3468,445934,1071.55,True,True,City,2,2651,130,Independent,False,AGT-04545
PF-0056994,Dubizzle,2024-10-27,DIFC,Sale,Penthouse,1,1,3559,3774649,1060.59,False,True,City,2,39,105,Sobha,True,AGT-01176
PF-0056995,Bayut,2024-10-11,Emaar Beachfront,Sale,Apartment,2,2,636,549647,7201.87,True,False,City,355,800,97,Nakheel,True,AGT-02801
PF-0056996,PropertyFinder,2024-06-23,Mirdif,Sale,Apartment,3,3,1545,3204375,2074.03,False,False,Sea,155,3956,134,DAMAC,True,AGT-03193
PF-0056997,Bayut,2024-03-24,JLT,Rent,Apartment,3,3,3125,142840,380.91,True,True,Garden,66,3290,89,Independent,True,AGT-03968
PF-0056998,PropertyFinder,2024-09-26,Town Square,Rent,Villa,3,3,5914,1363908,230.62,False,True,Garden,270,884,149,Independent,True,AGT-03431
PF-0056999,Dubizzle,2024-01-23,DIFC,Rent,Apartment,4,4,3008,6547340,2176.64,False,True,Pool,346,1211,106,Sobha,True,AGT-01521
PF-0057000,PropertyFinder,2024-08-08,Mirdif,Sale,Apartment,1,1,1791,222454,1035.06,True,True,Pool,288,726,26,Nakheel,True,AGT-00503
PF-0057001,Dubizzle,2024-03-21,Arabian Ranches,Rent,Apartment,3,3,4096,3501355,854.82,False,False,Garden,219,615,132,Other,True,AGT-00041
PF-0057002,Bayut,2024-08-06,Palm Jumeirah,Sale,Townhouse,4,4,4303,6879750,1598.83,False,False,No View,85,2258,58,Emaar,True,AGT-00120
PF-0057003,PropertyFinder,2024-05-26,Arabian Ranches,Sale,Apartment,1,1,5886,712394,1008.6,True,False,Pool,114,2234,134,Other,True,AGT-03605
PF-0057004,Dubizzle,2024-01-11,Town Square,Rent,Villa,2,2,629,142031,1881.72,True,True,No View,334,410,77,Sobha,True,AGT-04559
PF-0057005,Bayut,2024-09-07,DIFC,Rent,Apartment,0,1,5319,805488,1261.97,False,False,Pool,65,2055,76,Other,False,AGT-03850
PF-0057006,PropertyFinder,2024-07-25,JLT,Rent,Townhouse,2,2,4021,83070,172.16,True,True,Garden,50,2385,75,Independent,True,AGT-02583
PF-0057007,PropertyFinder,2024-01-17,Downtown Dubai,Sale,Apartment,0,1,3309,2860027,864.32,True,False,Garden,301,2105,85,Nakheel,True,AGT-02573
PF-0057008,PropertyFinder,2024-02-02,Mirdif,Sale,Apartment,2,2,1594,310483,1623.19,False,True,City,332,2860,108,Emaar,True,AGT-02411
PF-0057009,Bayut,2024-09-26,Emaar Beachfront,Sale,Studio,1,1,2187,578933,2205.96,False,True,No View,341,4323,90,Independent,True,AGT-01021
PF-0057010,PropertyFinder,2024-05-18,Dubai Hills Estate,Rent,Townhouse,3,3,4173,631096,1260.28,True,True,Garden,105,493,38,Other,True,AGT-02486
PF-0057011,Bayut,2024-06-16,Al Barsha,Rent,Apartment,2,2,1734,3267244,1884.22,False,True,No View,115,2905,44,Other,False,AGT-03778
PF-0057012,PropertyFinder,2024-08-25,Palm Jumeirah,Sale,Apartment,1,1,3470,890411,2138.36,True,True,Sea,365,4700,86,DAMAC,False,AGT-03770
PF-0057013,Bayut,2024-08-09,Mirdif,Rent,Apartment,3,3,2740,1575275,574.92,False,True,No View,160,85,5,DAMAC,True,AGT-01160
PF-0057014,Dubizzle,2024-05-20,Town Square,Sale,Apartment,0,1,2951,1646848,558.06,True,True,Garden,362,2201,35,Other,True,AGT-01005
PF-0057015,Bayut,2024-02-29,Mirdif,Sale,Apartment,5,5,5619,256619,380.58,False,False,City,231,3986,109,Sobha,True,AGT-01698
PF-0057016,Dubizzle,2024-09-19,Business Bay,Sale,Villa,0,1,3796,1622159,427.33,False,True,Sea,254,3760,3,Meraas,True,AGT-03391
PF-0057017,Bayut,2024-10-21,JVC,Rent,Studio,2,2,4935,937542,189.98,False,True,Pool,155,912,25,Meraas,True,AGT-00869
PF-0057018,Bayut,2024-10-14,Dubai Marina,Sale,Apartment,2,2,2504,2217581,885.62,False,True,City,214,2512,10,Emaar,True,AGT-01766
PF-0057019,Dubizzle,2024-06-02,Sports City,Rent,Apartment,0,1,5318,89569,140.36,False,False,City,171,1359,72,Nakheel,True,AGT-02670
PF-0057020,Bayut,2024-10-05,Dubai Marina,Sale,Apartment,1,1,1461,201471,1149.16,False,True,City,111,2269,109,Sobha,False,AGT-00289
PF-0057021,PropertyFinder,2024-07-09,Arabian Ranches,Sale,Apartment,5,5,3671,749911,1702.33,False,False,No View,194,4581,67,Sobha,True,AGT-04784
PF-0057022,PropertyFinder,2024-01-18,JVC,Sale,Apartment,2,2,3150,1211454,384.59,True,True,Pool,94,650,96,Meraas,True,AGT-04512
PF-0057023,PropertyFinder,2024-04-21,DIFC,Rent,Apartment,3,3,1302,584895,3743.57,False,False,City,341,4602,124,Meraas,True,AGT-01154
PF-0057024,Dubizzle,2024-05-01,Dubai Marina,Rent,Apartment,3,3,1953,267435,1141.13,False,False,City,140,2194,39,Sobha,True,AGT-00548
PF-0057025,PropertyFinder,2024-06-13,Business Bay,Sale,Studio,3,3,4026,1621977,402.88,False,False,Garden,145,843,44,Nakheel,True,AGT-04304
PF-0057026,PropertyFinder,2024-02-26,Dubai Marina,Rent,Townhouse,2,2,3419,177980,433.8,True,True,Sea,293,1646,110,Meraas,True,AGT-00574
PF-0057027,Dubizzle,2024-07-03,Arabian Ranches,Rent,Townhouse,3,3,2447,594238,2023.7,True,True,No View,37,2705,118,Meraas,False,AGT-01256
PF-0057028,Bayut,2024-02-20,DIFC,Rent,Apartment,2,2,2446,3305601,1351.43,True,True,Garden,17,3533,75,DAMAC,True,AGT-01360
PF-0057029,Bayut,2024-06-30,Dubai Hills Estate,Rent,Apartment,1,1,1117,6572750,5884.29,True,True,No View,192,2160,74,DAMAC,True,AGT-01978
PF-0057030,Dubizzle,2024-06-17,Emaar Beachfront,Sale,Apartment,5,5,2646,5336984,2017.0,False,False,City,262,4763,23,Independent,True,AGT-04397
PF-0057031,PropertyFinder,2024-04-23,Downtown Dubai,Rent,Apartment,2,2,3141,2355242,749.84,True,True,No View,238,2324,102,Meraas,False,AGT-01534
PF-0057032,Bayut,2024-12-03,Al Barsha,Rent,Townhouse,0,1,2731,311868,951.63,False,True,No View,350,4330,4,Emaar,True,AGT-00060
PF-0057033,PropertyFinder,2024-02-16,JLT,Rent,Townhouse,3,3,4834,946933,195.89,False,False,City,111,2129,31,DAMAC,True,AGT-04618
PF-0057034,PropertyFinder,2024-12-29,JLT,Rent,Apartment,2,2,675,1346076,1994.19,True,True,City,87,3558,0,Independent,True,AGT-01654
PF-0057035,PropertyFinder,2024-04-05,Business Bay,Sale,Studio,3,3,1511,1338609,885.91,False,False,City,168,4628,56,Other,True,AGT-04916
PF-0057036,Dubizzle,2024-03-09,Arabian Ranches,Sale,Apartment,2,2,1812,3683107,2032.62,False,True,Pool,234,292,52,Other,True,AGT-04355
PF-0057037,PropertyFinder,2024-02-06,Dubai Marina,Sale,Studio,2,2,916,2252942,2459.54,True,True,City,257,165,77,Nakheel,False,AGT-02696
PF-0057038,PropertyFinder,2024-09-27,JLT,Sale,Apartment,2,2,3791,85562,188.08,False,True,City,144,2751,78,Other,True,AGT-01603
PF-0057039,Dubizzle,2024-04-03,JLT,Sale,Villa,3,3,5495,791770,144.09,False,False,Sea,241,1874,21,Emaar,True,AGT-02817
PF-0057040,PropertyFinder,2024-12-07,Sports City,Sale,Apartment,2,2,1220,90369,617.28,False,True,City,354,4942,99,Meraas,True,AGT-02007
PF-0057041,Bayut,2024-05-29,JVC,Rent,Penthouse,4,4,594,955451,1608.5,True,True,No View,115,1933,148,Other,True,AGT-03610
PF-0057042,PropertyFinder,2024-10-12,Emaar Beachfront,Sale,Villa,3,3,3048,3229765,1059.63,True,False,City,144,3783,59,DAMAC,True,AGT-02279
PF-0057043,Bayut,2024-11-07,Dubai Marina,Sale,Penthouse,1,1,771,233466,2523.41,False,True,Sea,353,1764,29,Independent,True,AGT-01727
PF-0057044,PropertyFinder,2024-08-08,Arabian Ranches,Sale,Apartment,1,1,5592,3495345,625.06,True,True,Sea,221,1812,40,Meraas,True,AGT-03038
PF-0057045,Bayut,2024-06-14,Downtown Dubai,Sale,Townhouse,3,3,2914,274169,784.06,True,True,City,51,2871,34,Meraas,False,AGT-01859
PF-0057046,PropertyFinder,2024-04-16,Mirdif,Sale,Apartment,1,1,713,196601,2297.82,True,True,Garden,250,806,150,Sobha,True,AGT-00424
PF-0057047,PropertyFinder,2024-10-11,Dubai Creek Harbour,Rent,Townhouse,2,2,2121,189146,743.15,False,True,No View,362,2972,40,Sobha,True,AGT-02418
PF-0057048,PropertyFinder,2024-09-23,DIFC,Sale,Apartment,2,2,3047,5048402,1656.84,False,True,Garden,147,334,97,Other,False,AGT-03433
PF-0057049,PropertyFinder,2024-12-19,Downtown Dubai,Sale,Apartment,2,2,1863,3929763,2109.37,False,True,Garden,46,4003,7,Nakheel,True,AGT-04893
PF-0057050,PropertyFinder,2024-07-31,Palm Jumeirah,Rent,Apartment,2,2,584,9376912,16056.36,False,True,Garden,289,438,69,Sobha,False,AGT-04625
PF-0057051,PropertyFinder,2024-12-02,Sports City,Rent,Villa,1,1,4317,1192538,276.24,False,False,Garden,161,2071,68,Meraas,True,AGT-00264
PF-0057052,PropertyFinder,2024-07-07,Downtown Dubai,Rent,Apartment,3,3,1328,3295750,2481.74,False,True,Sea,241,2322,67,DAMAC,False,AGT-02658
PF-0057053,PropertyFinder,2024-07-23,Downtown Dubai,Rent,Apartment,5,5,5356,2707876,505.58,False,True,No View,304,3349,55,Meraas,False,AGT-02719
PF-0057054,Dubizzle,2024-05-17,Sports City,Sale,Villa,3,3,570,642244,1126.74,False,True,Garden,307,2632,70,Meraas,True,AGT-02670
PF-0057055,Dubizzle,2024-09-29,Town Square,Rent,Townhouse,1,1,2475,1661596,671.35,True,True,No View,190,2254,4,Sobha,True,AGT-03563
PF-0057056,Dubizzle,2024-09-27,Dubai Hills Estate,Rent,Studio,2,2,1830,5378681,2939.17,True,True,Pool,75,2410,56,Other,False,AGT-00527
PF-0057057,Bayut,2024-06-30,Dubai Creek Harbour,Sale,Apartment,1,1,593,278448,3912.99,True,True,City,161,281,27,Meraas,False,AGT-00734
PF-0057058,Dubizzle,2024-10-31,Palm Jumeirah,Rent,Apartment,1,1,5630,7357706,1306.87,False,False,City,213,1817,45,Nakheel,True,AGT-02023
PF-0057059,PropertyFinder,2024-03-01,Sports City,Sale,Apartment,2,2,3799,1170150,308.02,False,True,Garden,28,1838,80,Independent,True,AGT-03575
PF-0057060,Dubizzle,2024-01-15,Emaar Beachfront,Sale,Apartment,1,1,1664,4252831,2555.79,False,True,Pool,72,1172,19,Emaar,False,AGT-03810
PF-0057061,PropertyFinder,2024-03-07,Emaar Beachfront,Sale,Villa,5,5,1934,3002826,1552.65,True,True,Garden,9,605,46,Meraas,False,AGT-04189
PF-0057062,Bayut,2024-05-27,Arabian Ranches,Sale,Townhouse,3,3,4555,5154505,1131.61,False,True,City,250,3212,129,Sobha,True,AGT-01196
PF-0057063,Bayut,2024-11-20,Emaar Beachfront,Rent,Apartment,4,4,5197,4440251,854.39,True,True,Garden,115,1129,31,Sobha,True,AGT-04543
PF-0057064,PropertyFinder,2024-08-24,Mirdif,Rent,Apartment,2,2,695,378036,4532.81,True,False,City,357,440,84,Nakheel,False,AGT-03373
PF-0057065,PropertyFinder,2024-07-16,Dubai Marina,Sale,Villa,2,2,5242,1846978,352.34,True,True,Garden,168,4348,50,Emaar,True,AGT-01648
PF-0057066,Bayut,2024-09-18,Town Square,Sale,Apartment,0,1,3432,1621791,472.55,True,False,Sea,132,3262,61,DAMAC,True,AGT-00179
PF-0057067,Bayut,2024-11-15,Business Bay,Sale,Townhouse,2,2,5967,1863159,312.24,False,True,Garden,157,1737,124,Nakheel,False,AGT-03885
PF-0057068,PropertyFinder,2024-07-18,Al Barsha,Sale,Penthouse,3,3,2831,496365,1461.1,False,True,Pool,123,3515,41,DAMAC,True,AGT-00923
PF-0057069,PropertyFinder,2024-10-29,Palm Jumeirah,Rent,Villa,1,1,1782,1449803,6779.85,False,True,Sea,222,4059,31,Other,True,AGT-03469
PF-0057070,Dubizzle,2024-10-09,Dubai Marina,Sale,Apartment,0,1,3443,2364264,686.69,False,False,Garden,72,27,11,Other,True,AGT-02599
PF-0057071,PropertyFinder,2024-12-03,Arabian Ranches,Rent,Apartment,0,1,3039,687116,1884.16,True,True,City,129,1584,148,Emaar,True,AGT-04082
PF-0057072,PropertyFinder,2024-07-28,DIFC,Sale,Apartment,2,2,3664,3230891,881.79,False,False,Garden,104,502,73,Sobha,True,AGT-02424
PF-0057073,PropertyFinder,2024-11-20,Dubai Creek Harbour,Rent,Apartment,1,1,1944,1561151,803.06,True,True,No View,203,4048,114,Emaar,False,AGT-04961
PF-0057074,Dubizzle,2024-04-18,Palm Jumeirah,Rent,Penthouse,0,1,2243,10332163,4606.4,False,True,Sea,350,1374,28,Sobha,False,AGT-03332
PF-0057075,PropertyFinder,2024-08-30,Emaar Beachfront,Sale,Apartment,2,2,2811,552360,1637.5,True,True,City,50,1255,125,Sobha,False,AGT-04491
PF-0057076,PropertyFinder,2024-09-18,Emaar Beachfront,Sale,Studio,1,1,3848,5053656,1313.32,True,True,City,19,626,95,Independent,True,AGT-01147
