event_id,datetime,date,year,month,theme,source_domain,source_country,headline_sentiment,tone_score,goldstein_scale,num_mentions,num_sources,avg_tone,quad_class,is_real_estate_specific
GDELT-0043165,2020-11-28 12:15:00,2020-11-28,2020,11,GOLDEN_VISA_UAE,cbre.ae,AE,Positive,1.4,1.5,127,9,2.96,Verbal Cooperation,0
GDELT-0043166,2024-08-11 00:35:00,2024-08-11,2024,8,AFFORDABLE_HOUSING_UAE,propertymonitor.ae,AE,Positive,6.36,-9.2,133,8,6.13,Verbal Cooperation,0
GDELT-0043167,2024-06-19 16:09:00,2024-06-19,2024,6,PROPTECH_UAE,bloomberg.com,GLOBAL,Positive,1.54,-4.0,136,23,4.54,Material Conflict,0
GDELT-0043168,2024-09-25 07:36:00,2024-09-25,2024,9,OFFPLAN_SALES_UAE,cnbc.com,GLOBAL,Positive,0.17,-3.6,113,29,5.39,Verbal Conflict,0
GDELT-0043169,2020-09-05 09:22:00,2020-09-05,2020,9,PROPTECH_UAE,bayut.com,GLOBAL,Positive,2.65,9.4,15,21,4.48,Material Cooperation,0
GDELT-0043170,2022-12-31 16:18:00,2022-12-31,2022,12,UAE_FINTECH,cnbc.com,GLOBAL,Positive,3.63,6.5,35,12,2.14,Material Conflict,0
GDELT-0043171,2024-11-23 08:14:00,2024-11-23,2024,11,ARAMCO_UAE_OIL,cnbc.com,GLOBAL,Neutral,-1.76,-9.1,103,2,1.27,Material Cooperation,0
GDELT-0043172,2022-11-16 10:37:00,2022-11-16,2022,11,REITS_UAE,cnbc.com,GLOBAL,Neutral,0.05,1.0,39,25,3.51,Verbal Cooperation,0
GDELT-0043173,2020-08-08 13:28:00,2020-08-08,2020,8,GOLDEN_VISA_UAE,aljazeera.com,GLOBAL,Positive,3.98,0.8,17,11,3.66,Verbal Cooperation,0
GDELT-0043174,2024-06-17 14:57:00,2024-06-17,2024,6,REITS_UAE,propertyfinder.ae,AE,Positive,1.27,0.5,24,12,5.12,Material Conflict,0
GDELT-0043175,2020-11-05 02:52:00,2020-11-05,2020,11,DUBAI_PROPERTY_PRICES,cbre.ae,AE,Neutral,-0.64,-8.4,50,8,-0.25,Verbal Conflict,1
GDELT-0043176,2023-08-07 13:36:00,2023-08-07,2023,8,GOLDEN_VISA_UAE,aljazeera.com,GLOBAL,Neutral,0.47,-2.9,142,16,1.67,Verbal Cooperation,0
GDELT-0043177,2024-05-22 15:43:00,2024-05-22,2024,5,SUSTAINABLE_BUILDINGS_UAE,arabianbusiness.com,AE,Positive,3.57,-8.5,63,24,3.98,Verbal Cooperation,0
GDELT-0043178,2023-09-07 09:42:00,2023-09-07,2023,9,UAE_CRYPTO_REGULATION,gulfnews.com,GLOBAL,Positive,6.14,-8.8,90,1,5.55,Material Cooperation,0
GDELT-0043179,2023-11-22 15:54:00,2023-11-22,2023,11,GOLDEN_VISA_UAE,reuters.com,GLOBAL,Neutral,2.75,-2.4,123,22,-1.7,Verbal Cooperation,0
GDELT-0043180,2020-01-15 23:30:00,2020-01-15,2020,1,UAE_MORTGAGE_MARKET,reuters.com,GLOBAL,Positive,-2.05,7.3,55,21,4.84,Verbal Cooperation,0
GDELT-0043181,2020-08-24 18:23:00,2020-08-24,2020,8,DUBAI_PROPERTY_PRICES,zawya.com,AE,Positive,4.29,-5.5,57,26,6.19,Verbal Conflict,1
GDELT-0043182,2024-03-03 07:51:00,2024-03-03,2024,3,DUBAI_INFRASTRUCTURE,cbre.ae,AE,Positive,4.09,7.6,113,24,1.98,Verbal Cooperation,0
GDELT-0043183,2022-10-23 07:31:00,2022-10-23,2022,10,SUSTAINABLE_BUILDINGS_UAE,reuters.com,GLOBAL,Positive,1.57,3.6,100,29,1.31,Material Cooperation,0
GDELT-0043184,2023-03-07 16:00:00,2023-03-07,2023,3,GOLDEN_VISA_UAE,cnbc.com,GLOBAL,Positive,3.47,3.0,67,26,3.97,Material Conflict,0
GDELT-0043185,2021-02-21 18:42:00,2021-02-21,2021,2,UAE_FINTECH,ft.com,GLOBAL,Positive,3.37,-4.1,14,24,7.15,Material Cooperation,0
GDELT-0043186,2023-11-13 02:31:00,2023-11-13,2023,11,ARAMCO_UAE_OIL,cnbc.com,GLOBAL,Neutral,1.73,3.1,55,26,-1.91,Material Cooperation,0
GDELT-0043187,2020-07-25 01:08:00,2020-07-25,2020,7,DUBAI_RENTAL_MARKET,gulfnews.com,GLOBAL,Positive,6.67,-9.8,8,17,3.38,Material Conflict,1
GDELT-0043188,2022-01-23 01:25:00,2022-01-23,2022,1,AFFORDABLE_HOUSING_UAE,bayut.com,GLOBAL,Neutral,-1.26,-7.4,53,10,1.27,Verbal Conflict,0
GDELT-0043189,2020-10-13 03:44:00,2020-10-13,2020,10,DUBAI_INFRASTRUCTURE,cnbc.com,GLOBAL,Positive,1.46,2.5,63,5,5.58,Verbal Cooperation,0
GDELT-0043190,2024-12-03 08:33:00,2024-12-03,2024,12,DUBAI_INFRASTRUCTURE,bayut.com,GLOBAL,Positive,5.27,-9.9,68,9,6.64,Verbal Cooperation,0
GDELT-0043191,2021-07-15 15:34:00,2021-07-15,2021,7,AFFORDABLE_HOUSING_UAE,bayut.com,GLOBAL,Neutral,-2.03,2.9,133,16,4.63,Material Cooperation,0
GDELT-0043192,2021-03-18 08:02:00,2021-03-18,2021,3,AFFORDABLE_HOUSING_UAE,gulfnews.com,GLOBAL,Positive,2.56,5.0,25,7,3.65,Material Conflict,0
GDELT-0043193,2023-01-26 13:20:00,2023-01-26,2023,1,GOLDEN_VISA_UAE,zawya.com,AE,Neutral,3.16,9.5,94,19,-2.86,Verbal Cooperation,0
GDELT-0043194,2022-02-24 01:55:00,2022-02-24,2022,2,DUBAI_PROPERTY_PRICES,gulfnews.com,GLOBAL,Neutral,0.24,1.4,148,2,2.29,Verbal Cooperation,1
GDELT-0043195,2021-11-14 20:29:00,2021-11-14,2021,11,UAE_MORTGAGE_MARKET,khaleejtimes.com,GLOBAL,Positive,4.35,-0.2,41,26,2.22,Material Cooperation,0
GDELT-0043196,2023-07-12 15:48:00,2023-07-12,2023,7,DUBAI_LUXURY_REAL_ESTATE,zawya.com,AE,Negative,-3.71,-9.7,141,21,-5.77,Material Cooperation,1
GDELT-0043197,2020-10-28 05:07:00,2020-10-28,2020,10,DLD_TRANSACTIONS,zawya.com,AE,Positive,4.68,-8.8,117,22,2.39,Material Cooperation,1
GDELT-0043198,2024-05-26 06:07:00,2024-05-26,2024,5,ARAMCO_UAE_OIL,gulfnews.com,GLOBAL,Neutral,0.34,5.2,21,13,0.35,Material Conflict,0
GDELT-0043199,2021-01-31 11:22:00,2021-01-31,2021,1,AFFORDABLE_HOUSING_UAE,zawya.com,AE,Neutral,-0.88,3.2,137,29,2.55,Material Cooperation,0
GDELT-0043200,2024-04-03 13:52:00,2024-04-03,2024,4,SUSTAINABLE_BUILDINGS_UAE,zawya.com,AE,Neutral,-0.88,-6.1,104,27,1.36,Material Cooperation,0
GDELT-0043201,2024-08-30 20:30:00,2024-08-30,2024,8,DUBAI_LUXURY_REAL_ESTATE,cbre.ae,AE,Positive,4.32,8.6,120,26,3.46,Material Cooperation,1
GDELT-0043202,2022-07-21 06:05:00,2022-07-21,2022,7,SUSTAINABLE_BUILDINGS_UAE,propertymonitor.ae,AE,Positive,5.63,-6.2,146,9,2.14,Verbal Cooperation,0
GDELT-0043203,2024-03-09 17:17:00,2024-03-09,2024,3,SUSTAINABLE_BUILDINGS_UAE,bloomberg.com,GLOBAL,Neutral,-2.92,9.7,26,3,-3.98,Verbal Conflict,0
GDELT-0043204,2020-08-12 02:05:00,2020-08-12,2020,8,AFFORDABLE_HOUSING_UAE,propertyfinder.ae,AE,Neutral,3.05,6.7,4,15,-1.63,Material Cooperation,0
GDELT-0043205,2020-09-15 23:57:00,2020-09-15,2020,9,OFFPLAN_SALES_UAE,propertyfinder.ae,AE,Positive,3.37,-8.1,123,18,2.87,Verbal Conflict,0
GDELT-0043206,2023-07-08 14:02:00,2023-07-08,2023,7,DUBAI_INFRASTRUCTURE,aljazeera.com,GLOBAL,Positive,5.55,-7.0,111,2,3.58,Verbal Cooperation,0
GDELT-0043207,2020-07-05 22:15:00,2020-07-05,2020,7,UAE_CRYPTO_REGULATION,bayut.com,GLOBAL,Neutral,-1.67,8.3,50,2,1.84,Verbal Cooperation,0
GDELT-0043208,2020-10-29 18:47:00,2020-10-29,2020,10,UAE_FINTECH,cbre.ae,AE,Positive,6.17,9.3,43,3,3.62,Verbal Cooperation,0
GDELT-0043209,2024-06-11 20:38:00,2024-06-11,2024,6,DLD_TRANSACTIONS,reuters.com,GLOBAL,Positive,5.46,-4.0,70,17,1.51,Verbal Cooperation,1
GDELT-0043210,2020-05-29 03:09:00,2020-05-29,2020,5,DLD_TRANSACTIONS,bayut.com,GLOBAL,Positive,2.85,-9.0,48,19,5.33,Material Conflict,1
GDELT-0043211,2023-02-05 20:49:00,2023-02-05,2023,2,SUSTAINABLE_BUILDINGS_UAE,thenationalnews.com,GLOBAL,Negative,-5.19,-0.8,24,3,-3.43,Verbal Cooperation,0
GDELT-0043212,2022-05-30 17:48:00,2022-05-30,2022,5,UAE_CRYPTO_REGULATION,propertyfinder.ae,AE,Positive,3.64,8.2,130,19,3.32,Verbal Conflict,0
GDELT-0043213,2021-07-18 20:07:00,2021-07-18,2021,7,DUBAI_LUXURY_REAL_ESTATE,zawya.com,AE,Negative,-4.71,5.7,4,8,-4.33,Verbal Cooperation,1
GDELT-0043214,2022-12-16 20:05:00,2022-12-16,2022,12,DUBAI_TOURISM,cbre.ae,AE,Positive,3.03,-3.5,35,28,6.32,Verbal Cooperation,0
GDELT-0043215,2021-11-23 04:23:00,2021-11-23,2021,11,OFFPLAN_SALES_UAE,dxbinteract.com,GLOBAL,Negative,-3.35,-7.1,123,7,-7.16,Material Cooperation,0
GDELT-0043216,2024-05-29 06:14:00,2024-05-29,2024,5,DUBAI_LUXURY_REAL_ESTATE,cnbc.com,GLOBAL,Neutral,2.15,7.5,54,1,2.09,Verbal Conflict,1
GDELT-0043217,2022-12-30 21:11:00,2022-12-30,2022,12,OFFPLAN_SALES_UAE,aljazeera.com,GLOBAL,Neutral,1.24,0.5,10,5,5.37,Verbal Cooperation,0
GDELT-0043218,2022-09-29 08:06:00,2022-09-29,2022,9,PROPTECH_UAE,dxbinteract.com,GLOBAL,Positive,2.13,-5.1,44,4,4.22,Material Cooperation,0
GDELT-0043219,2023-01-22 04:54:00,2023-01-22,2023,1,UAE_ECONOMY_GROWTH,cbre.ae,AE,Neutral,-0.06,1.2,88,9,-1.32,Material Cooperation,0
GDELT-0043220,2020-03-25 01:28:00,2020-03-25,2020,3,DUBAI_RENTAL_MARKET,propertyfinder.ae,AE,Positive,4.07,3.3,70,24,5.09,Material Conflict,1
GDELT-0043221,2020-06-01 20:26:00,2020-06-01,2020,6,UAE_PROPERTY_INVESTMENT,khaleejtimes.com,GLOBAL,Positive,4.79,-6.7,83,8,4.54,Verbal Cooperation,1
GDELT-0043222,2021-08-06 05:01:00,2021-08-06,2021,8,GOLDEN_VISA_UAE,cbre.ae,AE,Positive,4.19,-9.2,115,9,3.78,Verbal Cooperation,0
GDELT-0043223,2021-10-03 07:34:00,2021-10-03,2021,10,GOLDEN_VISA_UAE,zawya.com,AE,Neutral,-0.16,-8.6,88,7,-1.12,Verbal Cooperation,0
GDELT-0043224,2021-08-06 02:53:00,2021-08-06,2021,8,OFFPLAN_SALES_UAE,cbre.ae,AE,Negative,-3.99,-2.1,38,1,-5.67,Verbal Cooperation,0
GDELT-0043225,2024-02-16 03:50:00,2024-02-16,2024,2,UAE_REAL_ESTATE_MARKET,khaleejtimes.com,GLOBAL,Neutral,-1.66,4.9,107,13,0.41,Material Cooperation,1
GDELT-0043226,2022-04-19 20:16:00,2022-04-19,2022,4,DUBAI_LUXURY_REAL_ESTATE,thenationalnews.com,GLOBAL,Positive,5.04,0.8,99,14,5.83,Material Conflict,1
GDELT-0043227,2021-01-15 22:24:00,2021-01-15,2021,1,SUSTAINABLE_BUILDINGS_UAE,zawya.com,AE,Positive,3.48,10.0,42,9,-3.37,Verbal Cooperation,0
GDELT-0043228,2021-10-07 17:57:00,2021-10-07,2021,10,GOLDEN_VISA_UAE,khaleejtimes.com,GLOBAL,Neutral,0.93,2.3,145,2,0.9,Material Conflict,0
GDELT-0043229,2021-05-07 23:41:00,2021-05-07,2021,5,EXPO2020_DUBAI,thenationalnews.com,GLOBAL,Positive,2.14,-10.0,32,1,4.95,Material Cooperation,0
GDELT-0043230,2021-08-01 14:36:00,2021-08-01,2021,8,UAE_MORTGAGE_MARKET,zawya.com,AE,Positive,2.39,-5.6,50,27,4.78,Verbal Cooperation,0
GDELT-0043231,2024-08-09 12:29:00,2024-08-09,2024,8,UAE_CRYPTO_REGULATION,bloomberg.com,GLOBAL,Negative,-5.7,-0.3,115,26,-4.23,Material Conflict,0
GDELT-0043232,2022-09-30 13:07:00,2022-09-30,2022,9,UAE_ECONOMY_GROWTH,propertymonitor.ae,AE,Positive,4.57,0.3,30,7,3.1,Verbal Cooperation,0
GDELT-0043233,2024-09-29 17:20:00,2024-09-29,2024,9,OFFPLAN_SALES_UAE,cnbc.com,GLOBAL,Positive,4.51,2.7,37,28,5.68,Verbal Conflict,0
GDELT-0043234,2021-06-12 07:20:00,2021-06-12,2021,6,DLD_TRANSACTIONS,thenationalnews.com,GLOBAL,Neutral,1.51,6.2,32,4,-0.23,Verbal Conflict,1
GDELT-0043235,2020-11-02 20:07:00,2020-11-02,2020,11,ARAMCO_UAE_OIL,arabianbusiness.com,AE,Negative,-3.82,-2.7,101,4,-1.95,Verbal Cooperation,0
GDELT-0043236,2023-11-26 01:49:00,2023-11-26,2023,11,REITS_UAE,bayut.com,GLOBAL,Negative,-5.4,5.3,90,12,-0.72,Verbal Cooperation,0
GDELT-0043237,2023-08-12 05:51:00,2023-08-12,2023,8,ARAMCO_UAE_OIL,bloomberg.com,GLOBAL,Positive,4.08,-1.1,147,7,4.47,Verbal Conflict,0
GDELT-0043238,2023-02-23 16:39:00,2023-02-23,2023,2,DUBAI_TOURISM,bayut.com,GLOBAL,Positive,4.46,-5.1,22,25,1.85,Verbal Cooperation,0
GDELT-0043239,2022-12-01 09:13:00,2022-12-01,2022,12,UAE_FINTECH,dxbinteract.com,GLOBAL,Neutral,0.92,-7.2,53,9,-1.32,Verbal Cooperation,0
GDELT-0043240,2020-08-27 08:47:00,2020-08-27,2020,8,UAE_ECONOMY_GROWTH,reuters.com,GLOBAL,Positive,3.11,1.9,17,21,4.22,Material Cooperation,0
GDELT-0043241,2021-04-12 08:20:00,2021-04-12,2021,4,SUSTAINABLE_BUILDINGS_UAE,zawya.com,AE,Negative,-3.05,-4.9,35,9,-3.38,Verbal Conflict,0
GDELT-0043242,2021-09-09 02:13:00,2021-09-09,2021,9,UAE_MORTGAGE_MARKET,zawya.com,AE,Neutral,3.03,-1.5,36,25,-0.94,Material Cooperation,0
GDELT-0043243,2021-11-07 22:39:00,2021-11-07,2021,11,OFFPLAN_SALES_UAE,aljazeera.com,GLOBAL,Neutral,0.88,8.5,140,9,-0.67,Verbal Cooperation,0
GDELT-0043244,2024-07-23 08:43:00,2024-07-23,2024,7,EXPO2020_DUBAI,khaleejtimes.com,GLOBAL,Neutral,-1.65,-3.9,86,27,-1.41,Verbal Conflict,0
GDELT-0043245,2020-06-01 08:28:00,2020-06-01,2020,6,DUBAI_TOURISM,khaleejtimes.com,GLOBAL,Positive,2.04,5.0,56,10,3.03,Material Conflict,0
GDELT-0043246,2022-03-22 16:36:00,2022-03-22,2022,3,OFFPLAN_SALES_UAE,gulfnews.com,GLOBAL,Neutral,-1.28,-1.6,137,2,-0.35,Verbal Cooperation,0
GDELT-0043247,2021-12-14 08:23:00,2021-12-14,2021,12,DUBAI_LUXURY_REAL_ESTATE,propertymonitor.ae,AE,Positive,7.0,-3.5,106,24,4.39,Verbal Cooperation,1
GDELT-0043248,2022-11-28 23:20:00,2022-11-28,2022,11,DUBAI_PROPERTY_PRICES,arabianbusiness.com,AE,Negative,-4.56,5.0,47,26,-0.75,Verbal Cooperation,1
GDELT-0043249,2023-04-20 06:18:00,2023-04-20,2023,4,DUBAI_INFRASTRUCTURE,ft.com,GLOBAL,Negative,-4.65,1.4,32,4,-1.29,Material Cooperation,0
GDELT-0043250,2023-08-26 02:48:00,2023-08-26,2023,8,EXPO2020_DUBAI,cnbc.com,GLOBAL,Positive,2.44,-5.5,31,19,2.32,Verbal Cooperation,0
GDELT-0043251,2023-07-16 20:18:00,2023-07-16,2023,7,AFFORDABLE_HOUSING_UAE,propertyfinder.ae,AE,Positive,3.26,-7.0,25,26,7.23,Verbal Cooperation,0
GDELT-0043252,2024-11-24 10:18:00,2024-11-24,2024,11,DUBAI_LUXURY_REAL_ESTATE,thenationalnews.com,GLOBAL,Negative,-7.87,-8.6,19,30,-4.85,Material Cooperation,1
GDELT-0043253,2023-11-22 19:09:00,2023-11-22,2023,11,ARAMCO_UAE_OIL,thenationalnews.com,GLOBAL,Positive,3.57,9.9,139,27,3.27,Verbal Conflict,0
GDELT-0043254,2024-03-29 17:50:00,2024-03-29,2024,3,DUBAI_LUXURY_REAL_ESTATE,bayut.com,GLOBAL,Neutral,-0.04,9.0,68,6,0.18,Verbal Conflict,1
GDELT-0043255,2024-03-28 23:13:00,2024-03-28,2024,3,EXPO2020_DUBAI,cbre.ae,AE,Positive,2.75,-3.2,101,16,1.5,Verbal Cooperation,0
GDELT-0043256,2024-07-22 14:46:00,2024-07-22,2024,7,PROPTECH_UAE,bloomberg.com,GLOBAL,Positive,2.38,-6.0,128,3,7.44,Verbal Cooperation,0
GDELT-0043257,2022-05-09 13:01:00,2022-05-09,2022,5,EXPO2020_DUBAI,propertymonitor.ae,AE,Positive,4.08,-6.5,25,26,3.6,Verbal Cooperation,0
GDELT-0043258,2021-06-29 02:14:00,2021-06-29,2021,6,SUSTAINABLE_BUILDINGS_UAE,khaleejtimes.com,GLOBAL,Neutral,-0.11,6.9,123,8,3.46,Verbal Cooperation,0
GDELT-0043259,2023-02-17 03:32:00,2023-02-17,2023,2,UAE_PROPERTY_INVESTMENT,gulfnews.com,GLOBAL,Neutral,-2.29,3.7,64,6,-0.11,Material Cooperation,1
GDELT-0043260,2024-06-16 18:07:00,2024-06-16,2024,6,UAE_PROPERTY_INVESTMENT,thenationalnews.com,GLOBAL,Negative,-3.98,0.7,29,10,-5.63,Verbal Cooperation,1
GDELT-0043261,2020-06-30 11:17:00,2020-06-30,2020,6,UAE_CRYPTO_REGULATION,propertymonitor.ae,AE,Neutral,-2.09,1.8,72,17,0.74,Material Cooperation,0
GDELT-0043262,2020-09-04 13:54:00,2020-09-04,2020,9,UAE_MORTGAGE_MARKET,bayut.com,GLOBAL,Positive,4.81,-0.3,51,12,1.51,Material Cooperation,0
GDELT-0043263,2024-10-04 11:03:00,2024-10-04,2024,10,DUBAI_TOURISM,dxbinteract.com,GLOBAL,Positive,5.43,-7.9,10,9,0.81,Material Cooperation,0
GDELT-0043264,2020-04-27 06:02:00,2020-04-27,2020,4,REITS_UAE,aljazeera.com,GLOBAL,Negative,-3.51,2.0,121,9,-4.29,Verbal Conflict,0
GDELT-0043265,2023-11-23 01:54:00,2023-11-23,2023,11,DUBAI_INFRASTRUCTURE,arabianbusiness.com,AE,Positive,3.76,0.3,121,28,1.9,Verbal Cooperation,0
GDELT-0043266,2021-01-28 15:04:00,2021-01-28,2021,1,GOLDEN_VISA_UAE,propertymonitor.ae,AE,Negative,-4.36,10.0,52,1,-5.13,Verbal Cooperation,0
GDELT-0043267,2023-03-06 11:03:00,2023-03-06,2023,3,UAE_ECONOMY_GROWTH,bloomberg.com,GLOBAL,Positive,5.07,8.5,110,8,3.0,Verbal Cooperation,0
GDELT-0043268,2022-08-04 15:16:00,2022-08-04,2022,8,DUBAI_TOURISM,reuters.com,GLOBAL,Positive,3.57,-9.8,36,14,4.82,Verbal Cooperation,0
GDELT-0043269,2021-03-27 01:45:00,2021-03-27,2021,3,DUBAI_LUXURY_REAL_ESTATE,bloomberg.com,GLOBAL,Positive,0.92,-0.9,32,18,5.2,Material Cooperation,1
GDELT-0043270,2020-03-04 03:24:00,2020-03-04,2020,3,REITS_UAE,dxbinteract.com,GLOBAL,Positive,5.94,-7.0,4,6,3.09,Material Cooperation,0
GDELT-0043271,2020-06-25 16:00:00,2020-06-25,2020,6,REITS_UAE,aljazeera.com,GLOBAL,Positive,4.86,-3.4,3,26,4.74,Verbal Cooperation,0
GDELT-0043272,2020-01-11 19:20:00,2020-01-11,2020,1,DUBAI_LUXURY_REAL_ESTATE,gulfnews.com,GLOBAL,Positive,6.13,-8.5,19,21,-0.31,Verbal Cooperation,1
GDELT-0043273,2020-06-06 21:03:00,2020-06-06,2020,6,UAE_CRYPTO_REGULATION,aljazeera.com,GLOBAL,Positive,0.86,-4.3,31,3,5.12,Verbal Cooperation,0
GDELT-0043274,2022-03-24 04:38:00,2022-03-24,2022,3,EXPO2020_DUBAI,cbre.ae,AE,Neutral,-1.63,-6.4,35,12,3.31,Verbal Cooperation,0
GDELT-0043275,2020-08-05 12:06:00,2020-08-05,2020,8,DLD_TRANSACTIONS,cnbc.com,GLOBAL,Negative,-4.5,-7.4,30,27,-5.16,Material Conflict,1
GDELT-0043276,2020-02-21 12:41:00,2020-02-21,2020,2,REITS_UAE,propertymonitor.ae,AE,Neutral,-1.79,2.2,108,11,-1.96,Verbal Cooperation,0
GDELT-0043277,2020-01-14 07:11:00,2020-01-14,2020,1,DUBAI_INFRASTRUCTURE,dxbinteract.com,GLOBAL,Positive,4.44,-2.6,80,13,1.12,Verbal Conflict,0
GDELT-0043278,2023-12-06 09:40:00,2023-12-06,2023,12,ARAMCO_UAE_OIL,propertymonitor.ae,AE,Negative,-2.35,7.9,114,30,-3.62,Material Conflict,0
GDELT-0043279,2022-05-27 08:44:00,2022-05-27,2022,5,OFFPLAN_SALES_UAE,bloomberg.com,GLOBAL,Neutral,1.23,1.7,27,9,-0.27,Material Cooperation,0
GDELT-0043280,2024-09-23 22:51:00,2024-09-23,2024,9,PROPTECH_UAE,ft.com,GLOBAL,Neutral,0.29,0.4,98,20,0.14,Material Cooperation,0
GDELT-0043281,2023-04-30 10:18:00,2023-04-30,2023,4,DUBAI_LUXURY_REAL_ESTATE,cbre.ae,AE,Positive,4.55,9.7,55,10,3.99,Verbal Conflict,1
GDELT-0043282,2022-12-08 15:19:00,2022-12-08,2022,12,DUBAI_RENTAL_MARKET,gulfnews.com,GLOBAL,Neutral,-0.34,-9.7,42,8,0.55,Material Conflict,1
GDELT-0043283,2021-04-20 14:48:00,2021-04-20,2021,4,OFFPLAN_SALES_UAE,propertyfinder.ae,AE,Positive,2.52,3.2,19,25,3.74,Verbal Cooperation,0
GDELT-0043284,2020-06-11 20:05:00,2020-06-11,2020,6,ARAMCO_UAE_OIL,propertyfinder.ae,AE,Positive,1.25,-9.5,20,28,1.49,Verbal Conflict,0
GDELT-0043285,2021-06-13 13:26:00,2021-06-13,2021,6,EXPO2020_DUBAI,ft.com,GLOBAL,Positive,3.0,6.4,91,7,4.72,Verbal Cooperation,0
GDELT-0043286,2020-11-23 23:31:00,2020-11-23,2020,11,DUBAI_LUXURY_REAL_ESTATE,propertyfinder.ae,AE,Positive,2.55,9.7,139,2,1.36,Material Cooperation,1
GDELT-0043287,2022-10-11 03:15:00,2022-10-11,2022,10,UAE_ECONOMY_GROWTH,gulfnews.com,GLOBAL,Positive,1.77,1.8,78,13,3.52,Verbal Cooperation,0
GDELT-0043288,2021-11-03 00:09:00,2021-11-03,2021,11,UAE_MORTGAGE_MARKET,zawya.com,AE,Positive,3.58,4.0,131,7,2.8,Verbal Cooperation,0
GDELT-0043289,2021-12-22 05:14:00,2021-12-22,2021,12,DUBAI_PROPERTY_PRICES,ft.com,GLOBAL,Positive,5.11,-1.8,81,5,6.05,Verbal Cooperation,1
GDELT-0043290,2024-11-09 01:39:00,2024-11-09,2024,11,UAE_FINTECH,ft.com,GLOBAL,Neutral,0.65,2.3,129,6,-4.06,Verbal Cooperation,0
GDELT-0043291,2020-03-15 18:04:00,2020-03-15,2020,3,DLD_TRANSACTIONS,propertyfinder.ae,AE,Negative,-3.94,9.5,92,6,-3.97,Verbal Cooperation,1
GDELT-0043292,2020-05-19 16:35:00,2020-05-19,2020,5,DLD_TRANSACTIONS,gulfnews.com,GLOBAL,Negative,-4.02,1.7,90,10,-2.81,Verbal Conflict,1
GDELT-0043293,2022-06-21 02:38:00,2022-06-21,2022,6,ARAMCO_UAE_OIL,thenationalnews.com,GLOBAL,Positive,3.27,-0.4,28,4,5.45,Material Conflict,0
GDELT-0043294,2020-05-27 03:05:00,2020-05-27,2020,5,OFFPLAN_SALES_UAE,ft.com,GLOBAL,Positive,2.78,-3.9,64,4,3.66,Verbal Conflict,0
GDELT-0043295,2023-11-18 09:57:00,2023-11-18,2023,11,UAE_MORTGAGE_MARKET,cbre.ae,AE,Positive,5.27,-8.4,37,5,6.21,Verbal Cooperation,0
GDELT-0043296,2021-05-10 13:28:00,2021-05-10,2021,5,AFFORDABLE_HOUSING_UAE,khaleejtimes.com,GLOBAL,Positive,2.43,4.1,86,28,5.21,Verbal Cooperation,0
GDELT-0043297,2022-10-06 15:59:00,2022-10-06,2022,10,GOLDEN_VISA_UAE,reuters.com,GLOBAL,Positive,2.99,-7.8,38,30,5.3,Verbal Cooperation,0
GDELT-0043298,2022-08-14 17:37:00,2022-08-14,2022,8,OFFPLAN_SALES_UAE,khaleejtimes.com,GLOBAL,Neutral,0.57,-4.9,57,1,-2.37,Material Conflict,0
GDELT-0043299,2022-06-12 20:14:00,2022-06-12,2022,6,DLD_TRANSACTIONS,propertyfinder.ae,AE,Negative,-6.16,5.4,78,29,-1.48,Verbal Cooperation,1
GDELT-0043300,2021-05-14 14:36:00,2021-05-14,2021,5,PROPTECH_UAE,dxbinteract.com,GLOBAL,Neutral,0.5,-4.2,1,20,1.29,Material Conflict,0
GDELT-0043301,2021-09-21 08:10:00,2021-09-21,2021,9,PROPTECH_UAE,arabianbusiness.com,AE,Negative,-5.87,-1.4,82,20,-5.75,Verbal Conflict,0
GDELT-0043302,2021-06-16 19:09:00,2021-06-16,2021,6,PROPTECH_UAE,gulfnews.com,GLOBAL,Positive,4.57,-0.2,110,17,5.31,Verbal Conflict,0
GDELT-0043303,2024-07-26 16:24:00,2024-07-26,2024,7,DLD_TRANSACTIONS,propertymonitor.ae,AE,Negative,0.31,6.6,60,15,-2.97,Verbal Cooperation,1
GDELT-0043304,2023-01-04 08:46:00,2023-01-04,2023,1,DUBAI_LUXURY_REAL_ESTATE,arabianbusiness.com,AE,Negative,-7.26,5.8,120,9,-4.63,Material Cooperation,1
GDELT-0043305,2021-03-08 07:55:00,2021-03-08,2021,3,DLD_TRANSACTIONS,bayut.com,GLOBAL,Neutral,1.46,9.2,107,16,2.71,Verbal Cooperation,1
GDELT-0043306,2023-07-08 20:37:00,2023-07-08,2023,7,SUSTAINABLE_BUILDINGS_UAE,gulfnews.com,GLOBAL,Negative,-2.1,-6.3,76,23,-3.68,Verbal Cooperation,0
GDELT-0043307,2024-12-02 17:57:00,2024-12-02,2024,12,ARAMCO_UAE_OIL,bloomberg.com,GLOBAL,Neutral,0.51,-4.7,148,3,-0.08,Verbal Cooperation,0
GDELT-0043308,2020-03-23 05:53:00,2020-03-23,2020,3,DUBAI_PROPERTY_PRICES,thenationalnews.com,GLOBAL,Positive,4.01,-8.3,15,8,5.01,Verbal Cooperation,1
GDELT-0043309,2023-11-19 16:34:00,2023-11-19,2023,11,UAE_PROPERTY_INVESTMENT,reuters.com,GLOBAL,Negative,-2.56,-6.4,143,24,-3.13,Verbal Conflict,1
