record_id,report_date,year,month,quarter,developer_id,developer_name,total_bookings_units,total_booking_value_aed,revenue_recognized_aed,cost_of_goods_sold_aed,gross_profit_aed,gross_margin_pct,operating_expenses_aed,ebitda_aed,ebitda_margin_pct,collections_aed,collection_rate_pct,escrow_balance_aed,receivables_aed,cancellations_units,cancellation_rate_pct,construction_spend_aed,land_cost_aed,marketing_spend_aed,avg_selling_price_aed,units_handed_over,dld_fees_collected_aed
FIN001513,2025-04-01,2025,4,Q2,DEV0013,Imtiaz Developments,41,56372663,47988954,31703667,16285286,33.94,7345995,8939291,18.63,31962416,66.6,7228174,10537040,2,4.88,22484585,6307119,968244,1374943,19,1919558
FIN001514,2025-04-01,2025,4,Q2,DEV0014,Select Group,34,43273874,39552896,27125234,12427661,31.42,5657259,6770402,17.12,30847387,77.99,11400755,6594513,1,2.94,20854384,5134264,1515641,1272761,30,1582115
FIN001515,2025-04-01,2025,4,Q2,DEV0015,Reportage Properties,22,11164868,10319351,6793046,3526304,34.17,1169204,2357100,22.84,8344561,80.86,2878086,1597565,0,0.0,5429337,1800698,595056,507494,17,412774
FIN001516,2025-04-01,2025,4,Q2,DEV0016,Samana Developers,32,37521408,35279893,24914616,10365276,29.38,5566013,4799263,13.6,23425102,66.4,9169439,8328194,2,6.25,18312468,5813556,1195348,1172544,3,1411195
FIN001517,2025-04-01,2025,4,Q2,DEV0017,Object 1,28,40067188,36117920,25609989,10507930,29.09,5334451,5173479,14.32,29109868,80.6,8919532,7304023,2,7.14,21063010,6972606,2079551,1430971,65,1444716
FIN001518,2025-04-01,2025,4,Q2,DEV0018,Majid Al Futtaim,86,230363470,187670002,106250898,81419103,43.38,26456167,54962936,29.29,138614805,73.86,51283056,45080874,5,5.81,90877526,33809147,5339650,2678645,48,7506800
FIN001519,2025-04-01,2025,4,Q2,DEV0019,Dubai Properties,60,124405260,100928387,70134930,30793456,30.51,17015170,13778286,13.65,72098838,71.44,18623304,23447567,5,8.33,49931216,12216310,5255670,2073421,4,4037135
FIN001520,2025-04-01,2025,4,Q2,DEV0020,Meydan Group,123,294221166,252424456,177559602,74864853,29.66,35644292,39220561,15.54,172368294,68.29,44206064,38406912,4,3.25,135865435,22199666,5709599,2392042,14,10096978
FIN001521,2025-05-01,2025,5,Q2,DEV0001,Emaar Properties,44,104942068,88883721,56511176,32372544,36.42,12153606,20218938,22.75,69047304,77.68,26051048,15850489,4,9.09,49637929,9107258,2318128,2385047,42,3555348
FIN001522,2025-05-01,2025,5,Q2,DEV0002,DAMAC Properties,65,153578425,130170103,88182224,41987878,32.26,21546612,20441266,15.7,89747241,68.95,36960651,30468342,6,9.23,67956996,16815281,3666850,2362745,4,5206804
FIN001523,2025-05-01,2025,5,Q2,DEV0003,Aldar Properties,112,207796288,179312844,98909895,80402948,44.84,19351748,61051200,34.05,114666908,63.95,28531572,39128860,7,6.25,79233540,22023829,7288838,1855324,8,7172513
FIN001524,2025-05-01,2025,5,Q2,DEV0004,Nakheel,75,199193550,184764905,130415554,54349350,29.42,31213174,23136176,12.52,151943339,82.24,51589482,25039507,7,9.33,98444929,21710608,6856814,2655914,0,7390596
FIN001525,2025-05-01,2025,5,Q2,DEV0005,Meraas,79,192534613,154508501,100039327,54469173,35.25,17653907,36815266,23.83,121012719,78.32,39688423,36911213,3,3.8,81089672,20247134,7857859,2437147,84,6180340
FIN001526,2025-05-01,2025,5,Q2,DEV0006,Sobha Realty,82,182062468,161728154,107347795,54380358,33.62,18703711,35676647,22.06,136470699,84.38,44672856,23130925,7,8.54,95693996,25003145,9640615,2220274,3,6469126
FIN001527,2025-05-01,2025,5,Q2,DEV0007,Azizi Developments,28,58244732,53799212,37479384,16319827,30.33,7559877,8759950,16.28,45602467,84.76,8338078,12106680,2,7.14,30591031,8831254,1742761,2080169,27,2151968
FIN001528,2025-05-01,2025,5,Q2,DEV0008,Danube Properties,27,39930057,34594541,22331782,12262758,35.45,5883212,6379546,18.44,27616114,79.83,8217671,3991130,1,3.7,16077375,5766899,1746004,1478891,11,1383781
FIN001529,2025-05-01,2025,5,Q2,DEV0009,Binghatti,34,64131242,56018630,32076139,23942490,42.74,9286662,14655828,26.16,44179947,78.87,13185374,9252539,3,8.82,26578454,8257692,2460186,1886213,11,2240745
FIN001530,2025-05-01,2025,5,Q2,DEV0010,Ellington Properties,54,66362112,62844968,37610071,25234896,40.15,10634196,14600700,23.23,38975507,62.02,9872095,10075644,3,5.56,31589840,7837030,1668815,1228928,14,2513798
FIN001531,2025-05-01,2025,5,Q2,DEV0011,RAK Properties,41,40299925,37826390,24612922,13213467,34.93,4808238,8405229,22.22,24801648,65.57,8596782,8906594,1,2.44,21869902,6207101,1343609,982925,33,1513055
FIN001532,2025-05-01,2025,5,Q2,DEV0012,Tiger Properties,37,53601493,47868036,30284742,17583293,36.73,6802224,10781069,22.52,36883595,77.05,12557363,8224303,3,8.11,25005796,8058708,2600232,1448689,6,1914721
FIN001533,2025-05-01,2025,5,Q2,DEV0013,Imtiaz Developments,33,51415353,45264719,25004840,20259878,44.76,6838405,13421473,29.65,27684009,61.16,11054021,10838347,2,6.06,20541136,3826107,2012083,1558041,14,1810588
FIN001534,2025-05-01,2025,5,Q2,DEV0014,Select Group,63,103780971,86558441,53497652,33060788,38.19,9767533,23293255,26.91,72573727,83.84,17921623,12336102,7,11.11,47399092,13751705,3461815,1647317,16,3462337
FIN001535,2025-05-01,2025,5,Q2,DEV0015,Reportage Properties,6,5488482,5184154,3239361,1944792,37.51,617794,1326998,25.6,3522357,67.94,840703,1291578,0,0.0,2640356,880156,249714,914747,11,207366
FIN001536,2025-05-01,2025,5,Q2,DEV0016,Samana Developers,15,11165220,9068659,5724342,3344316,36.88,1545238,1799078,19.84,6438289,70.99,2243290,1787263,1,6.67,4966048,1461383,510192,744348,32,362746
FIN001537,2025-05-01,2025,5,Q2,DEV0017,Object 1,19,23638356,19238962,10765804,8473157,44.04,2574249,5898908,30.66,16348630,84.98,2938087,2835283,2,10.53,8238418,3691867,477119,1244124,19,769558
FIN001538,2025-05-01,2025,5,Q2,DEV0018,Majid Al Futtaim,47,78687165,67626290,40039476,27586813,40.79,7867412,19719401,29.16,55601015,82.22,20080635,7058245,2,4.26,35509395,10788779,2986450,1674195,26,2705051
FIN001539,2025-05-01,2025,5,Q2,DEV0019,Dubai Properties,74,137699126,121556110,68789322,52766787,43.41,21356548,31410239,25.84,94428845,77.68,30820793,19426221,4,5.41,60131342,10773052,6118421,1860799,14,4862244
FIN001540,2025-05-01,2025,5,Q2,DEV0020,Meydan Group,104,210049840,192946510,115908279,77038230,39.93,32500042,44538188,23.08,145331582,75.32,57781411,44570436,6,5.77,98649731,31124839,8687670,2019710,7,7717860
FIN001541,2025-06-01,2025,6,Q2,DEV0001,Emaar Properties,71,164170886,148878879,92656635,56222243,37.76,16090883,40131360,26.96,120092107,80.66,25883643,31983591,7,9.86,80601728,18068047,8014361,2312266,22,5955155
FIN001542,2025-06-01,2025,6,Q2,DEV0002,DAMAC Properties,61,122484340,108798701,61228739,47569961,43.72,18222513,29347448,26.97,87104115,80.06,20655228,25699044,4,6.56,42898780,10723680,3667378,2007940,48,4351948
FIN001543,2025-06-01,2025,6,Q2,DEV0003,Aldar Properties,61,166517068,150142635,91572870,58569764,39.01,15960678,42609086,28.38,112650616,75.03,40782840,17834112,7,11.48,71657742,15583436,3823875,2729788,15,6005705
FIN001544,2025-06-01,2025,6,Q2,DEV0004,Nakheel,90,237881790,200401656,132882968,67518687,33.69,22579049,44939638,22.42,169587890,84.62,38468605,44931303,6,6.67,97533925,36173779,10944025,2643131,0,8016066
FIN001545,2025-06-01,2025,6,Q2,DEV0005,Meraas,59,150496551,125572039,70219030,55353008,44.08,13287251,42065757,33.5,86180891,68.63,28341451,13666896,2,3.39,55081238,20158687,2680460,2550789,9,5022881
FIN001546,2025-06-01,2025,6,Q2,DEV0006,Sobha Realty,83,243037612,226293732,129387537,96906194,42.82,30404130,66502064,29.39,187014362,82.64,51574291,40105593,9,10.84,93348615,36271836,12130984,2928164,22,9051749
FIN001547,2025-06-01,2025,6,Q2,DEV0007,Azizi Developments,41,66892033,61711045,41471709,20239335,32.8,6814501,13424834,21.75,39334990,63.74,17723293,12747825,1,2.44,31106056,6501739,2933978,1631513,26,2468441
FIN001548,2025-06-01,2025,6,Q2,DEV0008,Danube Properties,28,34095572,31312927,20754336,10558590,33.72,4150653,6407937,20.46,19316443,61.69,8525051,3724849,2,7.14,15092542,4137371,1101963,1217699,16,1252517
FIN001549,2025-06-01,2025,6,Q2,DEV0009,Binghatti,42,81262272,71444604,44676151,26768452,37.47,11737483,15030969,21.04,54508804,76.3,14084464,13066488,2,4.76,33092286,11915851,4221832,1934816,25,2857784
FIN001550,2025-06-01,2025,6,Q2,DEV0010,Ellington Properties,42,63481236,54772803,37233961,17538841,32.02,8456519,9082322,16.58,35676940,65.14,12075351,7926110,3,7.14,30515397,8585157,3225981,1511458,39,2190912
FIN001551,2025-06-01,2025,6,Q2,DEV0011,RAK Properties,26,50859848,42822929,27919643,14903285,34.8,4983308,9919977,23.17,36337908,84.86,7689420,7633207,1,3.85,22372835,3700917,1795584,1956148,1,1712917
FIN001552,2025-06-01,2025,6,Q2,DEV0012,Tiger Properties,49,75490772,71094860,42800734,28294125,39.8,7891424,20402701,28.7,53175801,74.8,20135307,7348298,4,8.16,34769914,6143379,2512027,1540628,56,2843794
FIN001553,2025-06-01,2025,6,Q2,DEV0013,Imtiaz Developments,32,51027296,47666188,33551128,14115059,29.61,5697320,8417739,17.66,35503967,74.48,8837966,8370326,0,0.0,27868958,6736085,2138527,1594603,39,1906647
FIN001554,2025-06-01,2025,6,Q2,DEV0014,Select Group,31,56820861,51357710,36381447,14976262,29.16,6835768,8140494,15.85,40519338,78.9,9384389,9457657,1,3.23,30829150,10263731,1223936,1832931,40,2054308
FIN001555,2025-06-01,2025,6,Q2,DEV0015,Reportage Properties,35,41509720,38574568,23582173,14992394,38.87,6824540,8167854,21.17,31616586,81.96,9164681,6128346,2,5.71,19226933,4657771,1627583,1185992,12,1542982
FIN001556,2025-06-01,2025,6,Q2,DEV0016,Samana Developers,22,22552112,19695554,10921582,8773971,44.55,3464260,5309711,26.96,12890358,65.45,4419724,4558522,1,4.55,9797391,1744061,584605,1025096,7,787822
FIN001557,2025-06-01,2025,6,Q2,DEV0017,Object 1,8,6573352,6159576,4022915,2136660,34.69,841662,1294998,21.02,4009762,65.1,1244749,1489315,0,0.0,3318327,641955,273838,821669,41,246383
FIN001558,2025-06-01,2025,6,Q2,DEV0018,Majid Al Futtaim,53,125222623,115131911,82291499,32840411,28.52,13892100,18948311,16.46,86758007,75.36,28129712,14943011,2,3.77,68237306,11416223,5402275,2362691,18,4605276
FIN001559,2025-06-01,2025,6,Q2,DEV0019,Dubai Properties,44,110012188,95809486,54665395,41144090,42.94,12017599,29126491,30.4,68597383,71.6,27582952,20589018,2,4.55,43073274,18796946,2881962,2500277,84,3832379
FIN001560,2025-06-01,2025,6,Q2,DEV0020,Meydan Group,88,218106944,178267821,122954371,55313449,31.03,24260610,31052839,17.42,140060187,78.57,52224923,35651360,8,9.09,105160009,15171029,7335095,2478488,43,7130712
FIN001561,2025-07-01,2025,7,Q3,DEV0001,Emaar Properties,92,189890668,153805782,101409837,52395944,34.07,17883749,34512195,22.44,109433985,71.15,33217682,23986650,6,6.52,77590030,13070230,3093471,2064029,68,6152231
FIN001562,2025-07-01,2025,7,Q3,DEV0002,DAMAC Properties,80,229364560,199640365,120609248,79031116,39.59,23920163,55110953,27.61,151837185,76.06,31352615,28565890,7,8.75,96279685,20826808,4126423,2867057,2,7985614
FIN001563,2025-07-01,2025,7,Q3,DEV0003,Aldar Properties,68,146962484,133501980,81505196,51996783,38.95,18791435,33205348,24.87,83739247,62.73,36449536,13903483,4,5.88,57118417,20848218,4973823,2161213,30,5340079
FIN001564,2025-07-01,2025,7,Q3,DEV0004,Nakheel,75,139275675,128396086,72883235,55512850,43.24,21378229,34134621,26.59,97971785,76.3,35054352,29952246,4,5.33,62903180,23319053,3711842,1857009,12,5135843
FIN001565,2025-07-01,2025,7,Q3,DEV0005,Meraas,93,197176740,167234735,105689910,61544824,36.8,19726660,41818164,25.01,127553089,76.27,38975660,18716505,7,7.53,74924059,25292732,6138158,2120180,36,6689389
FIN001566,2025-07-01,2025,7,Q3,DEV0006,Sobha Realty,97,225330806,199406723,120115040,79291682,39.76,22390927,56900755,28.54,138988321,69.7,34035295,27800718,9,9.28,105235729,19487708,8386142,2322998,85,7976268
FIN001567,2025-07-01,2025,7,Q3,DEV0007,Azizi Developments,28,34270712,30894752,19930311,10964440,35.49,5285276,5679164,18.38,25083882,81.19,8622402,4438609,3,10.71,17872072,2894698,1060120,1223954,22,1235790
FIN001568,2025-07-01,2025,7,Q3,DEV0008,Danube Properties,37,61781860,57684989,35693836,21991152,38.12,7399187,14591965,25.3,45790527,79.38,12633636,7309637,1,2.7,25572631,6822621,3272554,1669780,4,2307399
FIN001569,2025-07-01,2025,7,Q3,DEV0009,Binghatti,63,104856822,96208084,57722962,38485121,40.0,11383969,27101152,28.17,79580988,82.72,25595623,11496668,2,3.17,40725528,11671029,3132632,1664394,56,3848323
FIN001570,2025-07-01,2025,7,Q3,DEV0010,Ellington Properties,33,44182182,38271771,22254899,16016871,41.85,4009254,12007617,31.37,27340815,71.44,10899993,7037529,2,6.06,17134020,3295401,915930,1338854,0,1530870
FIN001571,2025-07-01,2025,7,Q3,DEV0011,RAK Properties,41,67287355,54915735,38688602,16227132,29.55,8917140,7309992,13.31,35872467,65.32,13134743,7533455,1,2.44,33070744,8385601,1682642,1641155,0,2196629
FIN001572,2025-07-01,2025,7,Q3,DEV0012,Tiger Properties,32,56435264,53340692,37940188,15400503,28.87,9331436,6069067,11.38,32437522,60.81,13383354,12781697,1,3.12,31787114,4905468,2745462,1763602,19,2133627
FIN001573,2025-07-01,2025,7,Q3,DEV0013,Imtiaz Developments,41,78897202,67467650,48339790,19127859,28.35,9521624,9606235,14.24,51852684,76.86,11936129,7093735,2,4.88,36783794,11160844,1749578,1924322,13,2698706
FIN001574,2025-07-01,2025,7,Q3,DEV0014,Select Group,11,16779378,15877194,9718622,6158571,38.79,2166373,3992198,25.14,13440953,84.66,3038896,1921515,0,0.0,8723280,2170633,481273,1525398,6,635087
FIN001575,2025-07-01,2025,7,Q3,DEV0015,Reportage Properties,8,4989648,4370112,3083432,1286679,29.44,655323,631356,14.45,3007332,68.82,706282,887450,0,0.0,2626723,668904,124912,623706,20,174804
FIN001576,2025-07-01,2025,7,Q3,DEV0016,Samana Developers,17,10516778,9222898,5173913,4048984,43.9,1407603,2641381,28.64,6394666,69.33,1891976,2243991,1,5.88,3785118,1803494,415614,618634,15,368915
FIN001577,2025-07-01,2025,7,Q3,DEV0017,Object 1,-10,-6973050,-6295718,-4396881,-1898836,30.16,-696574,-1202262,-120226200.0,-5058309,-505830900.0,-1251595,-973770,0,0.0,-3249132,-940243,-148797,697305,24,-251828
FIN001578,2025-07-01,2025,7,Q3,DEV0018,Majid Al Futtaim,53,104065076,93652014,58056245,35595768,38.01,11881216,23714552,25.32,78675652,84.01,15299062,22699537,3,5.66,41870696,10603064,4977553,1963492,3,3746080
FIN001579,2025-07-01,2025,7,Q3,DEV0019,Dubai Properties,63,147379743,136269963,85183369,51086593,37.49,17827345,33259248,24.41,99155418,72.76,24006062,21296117,4,6.35,76643916,21018579,5276834,2339361,39,5450798
FIN001580,2025-07-01,2025,7,Q3,DEV0020,Meydan Group,45,108499365,88878617,53409674,35468942,39.91,12553270,22915672,25.78,63392041,71.32,23585020,11382717,3,6.67,38458221,15860491,2816028,2411097,26,3555144
FIN001581,2025-08-01,2025,8,Q3,DEV0001,Emaar Properties,62,172874104,159646726,88943515,70703210,44.29,20107000,50596210,31.69,115505427,72.35,37045397,19142482,4,6.45,78525886,19415716,4732183,2788292,41,6385869
FIN001582,2025-08-01,2025,8,Q3,DEV0002,DAMAC Properties,88,224992152,208410721,137648511,70762209,33.95,27511202,43251007,20.75,146765141,70.42,47720460,37220038,10,11.36,113881561,35235649,4683593,2556729,10,8336428
FIN001583,2025-08-01,2025,8,Q3,DEV0003,Aldar Properties,87,188528913,174760969,107176105,67584863,38.67,19702005,47882858,27.4,147311996,84.29,39527229,37050202,3,3.45,96232617,20818983,6275120,2166999,35,6990438
FIN001584,2025-08-01,2025,8,Q3,DEV0004,Nakheel,65,106421185,90685247,62111645,28573601,31.51,13798354,14775247,16.29,67462630,74.39,23698921,19549657,2,3.08,50515789,16873498,4348717,1637249,0,3627409
FIN001585,2025-08-01,2025,8,Q3,DEV0005,Meraas,66,143293722,128416892,78455440,49961451,38.91,19320795,30640656,23.86,102656828,79.94,34971857,23129867,6,9.09,56820814,21864024,3144813,2171117,18,5136675
FIN001586,2025-08-01,2025,8,Q3,DEV0006,Sobha Realty,81,205777341,173792117,116004838,57787278,33.25,20159806,37627472,21.65,119996594,69.05,32515372,34756674,9,11.11,96749409,27200927,8282681,2540461,13,6951684
FIN001587,2025-08-01,2025,8,Q3,DEV0007,Azizi Developments,11,12951081,12008597,7326734,4681862,38.99,1555887,3125975,26.03,9974029,83.06,2305100,2893510,0,0.0,5599027,2090815,422650,1177371,30,480343
FIN001588,2025-08-01,2025,8,Q3,DEV0008,Danube Properties,52,72584980,64038348,43506593,20531754,32.06,7436437,13095317,20.45,50017707,78.11,18470957,14325785,5,9.62,32848551,9101057,2290119,1395865,23,2561533
FIN001589,2025-08-01,2025,8,Q3,DEV0009,Binghatti,36,51885612,46238928,26783027,19455900,42.08,5936466,13519434,29.24,28806664,62.3,12637567,5942060,4,11.11,21699437,8749753,1032545,1441267,14,1849557
FIN001590,2025-08-01,2025,8,Q3,DEV0010,Ellington Properties,50,84158550,78165268,55583831,22581436,28.89,8874360,13707076,17.54,59798845,76.5,15301896,19524866,5,10.0,45667642,9200531,4591032,1683171,27,3126610
FIN001591,2025-08-01,2025,8,Q3,DEV0011,RAK Properties,49,84001729,68182131,47322110,20860020,30.59,8972032,11887988,17.44,54894822,80.51,15863775,9035922,4,8.16,35018200,9199035,3055227,1714321,26,2727285
FIN001592,2025-08-01,2025,8,Q3,DEV0012,Tiger Properties,60,103868040,92462106,54900231,37561874,40.62,16121115,21440759,23.19,70574847,76.33,24285857,20752848,6,10.0,43664199,14409784,2355783,1731134,17,3698484
FIN001593,2025-08-01,2025,8,Q3,DEV0013,Imtiaz Developments,43,85625384,70947200,45949623,24997576,35.23,11033367,13964209,19.68,47955291,67.59,16384723,14702067,3,6.98,38117635,6522218,4037926,1991288,29,2837888
FIN001594,2025-08-01,2025,8,Q3,DEV0014,Select Group,42,71111502,58184611,34701482,23483128,40.36,8385409,15097719,25.95,44419272,76.34,11397779,9147401,3,7.14,26354369,4952974,1901686,1693131,29,2327384
FIN001595,2025-08-01,2025,8,Q3,DEV0015,Reportage Properties,8,4672032,4078346,2820342,1258003,30.85,554037,703966,17.26,2875550,70.51,701760,880534,0,0.0,2377882,463706,232049,584004,103,163133
FIN001596,2025-08-01,2025,8,Q3,DEV0016,Samana Developers,29,17056437,14139097,9740090,4399006,31.11,1779884,2619122,18.52,11270909,79.71,2610930,3386014,1,3.45,7622545,1926921,353076,588153,14,565563
FIN001597,2025-08-01,2025,8,Q3,DEV0017,Object 1,-23,-26426517,-24171964,-15255313,-8916650,36.89,-2699948,-6216702,-621670200.0,-17242463,-1724246300.0,-6032271,-4974466,-1,-100.0,-13109474,-4145662,-844903,1148979,16,-966878
FIN001598,2025-08-01,2025,8,Q3,DEV0018,Majid Al Futtaim,63,104755707,91264001,53065651,38198349,41.85,14714620,23483729,25.73,54923754,60.18,22302781,10758208,2,3.17,46057715,8763280,3657114,1662789,11,3650560
FIN001599,2025-08-01,2025,8,Q3,DEV0019,Dubai Properties,70,160782650,130032438,88973617,41058820,31.58,14302899,26755921,20.58,96241575,74.01,34684188,21741602,2,2.86,69496226,15519546,7137174,2296895,4,5201297
FIN001600,2025-08-01,2025,8,Q3,DEV0020,Meydan Group,85,161739275,144682863,97840273,46842589,32.38,18160592,28681997,19.82,115136429,79.58,30002389,26147121,3,3.53,72763208,23887670,8295285,1902815,63,5787314
FIN001601,2025-09-01,2025,9,Q3,DEV0001,Emaar Properties,86,192428440,170716449,103596604,67119844,39.32,21678494,45441350,26.62,127566474,74.72,37559603,23140136,6,6.98,84168795,30077424,6167839,2237540,50,6828657
FIN001602,2025-09-01,2025,9,Q3,DEV0002,DAMAC Properties,89,192898155,173085560,101837293,71248266,41.16,28557844,42690422,24.66,143428959,82.87,33659476,37273834,7,7.87,86340717,14351928,5970815,2167395,1,6923422
FIN001603,2025-09-01,2025,9,Q3,DEV0003,Aldar Properties,69,158702484,130792835,76327922,54464912,41.64,14760425,39704487,30.36,94621473,72.34,20476332,31583064,5,7.25,62014802,18245897,3536850,2300036,9,5231713
FIN001604,2025-09-01,2025,9,Q3,DEV0004,Nakheel,74,156699218,128935268,78808016,50127251,38.88,22031984,28095267,21.79,87060892,67.52,36006391,18264636,5,6.76,70840289,13624983,5195822,2117557,29,5157410
FIN001605,2025-09-01,2025,9,Q3,DEV0005,Meraas,82,166051722,137331286,97557931,39773354,28.96,14696437,25076917,18.26,103716037,75.52,38229454,17589115,9,10.98,82015610,19647841,4009516,2025021,33,5493251
FIN001606,2025-09-01,2025,9,Q3,DEV0006,Sobha Realty,65,170257035,155269197,106463237,48805959,31.43,22926983,25878976,16.67,117871837,75.91,26506092,34191794,4,6.15,87562949,12555353,9135381,2619339,16,6210767
FIN001607,2025-09-01,2025,9,Q3,DEV0007,Azizi Developments,48,87283248,81974605,51818077,30156527,36.79,10282109,19874418,24.24,54807772,66.86,23065289,13759504,1,2.08,44849294,15510911,3680886,1818401,0,3278984
FIN001608,2025-09-01,2025,9,Q3,DEV0008,Danube Properties,51,87820011,82229698,54436193,27793504,33.8,9642062,18151442,22.07,53702534,65.31,12387509,16370383,3,5.88,38113402,14173681,3100208,1721961,13,3289187
FIN001609,2025-09-01,2025,9,Q3,DEV0009,Binghatti,50,106086600,93055256,52495805,40559450,43.59,12354133,28205317,30.31,68692531,73.82,25107762,12254686,2,4.0,39812333,13170183,3088960,2121732,11,3722210
