record_id,record_date,year,month,emirate,city,locality,property_type,property_category,bedrooms,avg_annual_rent_aed,avg_monthly_rent_aed,avg_rent_per_sqft_aed,gross_rental_yield_pct,property_value_estimate_aed,vacancy_rate_pct,str_occupancy_rate_pct,str_adr_aed,str_revpar_aed,ejari_registrations,rera_standard_rent_aed,rent_increase_pct_yoy,demand_supply_ratio,new_rental_listings
RNT004517,2025-10-01,2025,10,Abu Dhabi,Abu Dhabi,Khalifa City,Villa,Luxury,2BR,449863,37488,191.55,4.557,9870914,19.66,66.4,3692,2451,80,456881,8.55,1.137,12
RNT004518,2025-10-01,2025,10,Dubai,Dubai,Al Barsha,Apartment,Affordable,2BR,129366,10780,47.24,7.566,1709853,6.88,60.9,696,423,139,122055,11.65,1.331,20
RNT004519,2025-10-01,2025,10,Dubai,Dubai,Downtown Dubai,Apartment,Affordable,3BR,64601,5383,55.54,6.542,987548,14.17,56.0,570,319,114,66891,6.66,0.963,63
RNT004520,2025-10-01,2025,10,Dubai,Dubai,JVC,Apartment,Luxury,2BR,760209,63350,336.72,6.018,12632750,12.65,72.4,5060,3663,193,701126,6.08,1.425,3
RNT004521,2025-10-01,2025,10,Abu Dhabi,Abu Dhabi,Yas Island,Apartment,Mid-Market,5BR+,70350,5862,64.65,5.604,1255303,5.52,56.1,372,208,6,70956,5.06,1.558,10
RNT004522,2025-10-01,2025,10,Abu Dhabi,Abu Dhabi,Al Reef,Villa,Premium,2BR,283211,23600,151.87,6.176,4585325,18.21,80.2,2140,1716,74,264021,10.34,1.579,14
RNT004523,2025-10-01,2025,10,Dubai,Dubai,Business Bay,Villa,Affordable,2BR,66271,5522,53.41,7.732,857127,14.93,71.4,538,384,56,61343,-0.14,0.769,3
RNT004524,2025-10-01,2025,10,Dubai,Dubai,JBR,Townhouse,Mid-Market,3BR,234016,19501,90.67,7.487,3125746,9.42,70.9,2059,1459,112,231683,7.4,1.485,3
RNT004525,2025-10-01,2025,10,Sharjah,Sharjah,Al Nahda,Villa,Premium,2BR,264378,22031,130.24,5.427,4871111,12.19,80.4,1621,1303,41,264653,6.91,0.747,65
RNT004526,2025-10-01,2025,10,Dubai,Dubai,Dubai Creek Harbour,Studio,Affordable,4BR,159814,13317,59.72,7.248,2205060,9.13,77.2,1140,880,133,146484,8.3,1.193,7
RNT004527,2025-10-01,2025,10,Sharjah,Sharjah,Al Qasimia,Apartment,Affordable,4BR,130769,10897,62.21,7.635,1712832,20.41,78.8,918,723,273,127436,5.65,1.36,83
RNT004528,2025-10-01,2025,10,Sharjah,Sharjah,Al Yarmook,Studio,Affordable,1BR,44737,3728,53.62,7.388,605536,18.95,63.6,390,248,65,42607,1.43,1.549,91
RNT004529,2025-10-01,2025,10,Dubai,Dubai,Arabian Ranches,Apartment,Premium,1BR,412726,34393,180.01,6.438,6410294,20.67,73.7,2743,2021,301,420676,6.79,1.019,2
RNT004530,2025-10-01,2025,10,Dubai,Dubai,Meydan,Apartment,Mid-Market,1BR,71742,5978,95.2,7.412,967916,5.79,69.4,623,432,139,72828,8.36,0.842,10
RNT004531,2025-10-01,2025,10,Abu Dhabi,Abu Dhabi,Saadiyat Island,Apartment,Affordable,1BR,92107,7675,37.68,6.584,1398941,12.01,64.0,511,327,20,87145,0.31,0.798,64
RNT004532,2025-10-01,2025,10,Sharjah,Sharjah,Al Majaz,Apartment,Premium,1BR,93615,7801,79.23,5.21,1796829,6.95,81.0,671,543,96,85421,1.0,1.293,30
RNT004533,2025-10-01,2025,10,Dubai,Dubai,DAMAC Hills,Townhouse,Mid-Market,2BR,211278,17606,96.82,7.492,2820111,9.81,77.7,1604,1246,59,214725,4.31,1.245,12
RNT004534,2025-10-01,2025,10,Dubai,Dubai,Dubai Hills Estate,Studio,Affordable,2BR,61274,5106,27.31,7.493,817776,7.2,81.8,508,415,93,60982,9.83,0.89,103
RNT004535,2025-10-01,2025,10,Dubai,Dubai,Dubai Marina,Apartment,Ultra-Luxury,3BR,965858,80488,386.86,4.988,19362187,9.74,59.8,4914,2938,40,948921,2.22,1.547,83
RNT004536,2025-10-01,2025,10,Dubai,Dubai,Motor City,Villa,Luxury,1BR,277622,23135,264.02,5.142,5399408,5.98,68.7,1863,1279,72,271113,8.09,1.493,30
RNT004537,2025-10-01,2025,10,Dubai,Dubai,Dubai South,Apartment,Affordable,3BR,37367,3113,43.4,6.52,573071,19.7,61.0,313,190,167,37880,7.75,0.842,34
RNT004538,2025-10-01,2025,10,Dubai,Dubai,Dubai Creek Harbour,Studio,Affordable,2BR,48501,4041,58.26,6.871,705867,5.72,56.8,399,226,119,49467,6.68,1.185,33
RNT004539,2025-10-01,2025,10,Dubai,Dubai,Dubai Creek Harbour,Apartment,Affordable,5BR+,79977,6664,33.46,8.128,983960,13.9,57.6,526,302,41,76915,5.13,1.041,44
RNT004540,2025-10-01,2025,10,Sharjah,Sharjah,Al Yarmook,Apartment,Premium,3BR,172930,14410,102.13,5.337,3240418,9.62,68.4,1032,705,295,168428,9.09,1.416,77
RNT004541,2025-10-01,2025,10,Sharjah,Sharjah,Muwaileh,Townhouse,Premium,1BR,142011,11834,99.36,6.148,2309817,8.22,59.6,713,424,288,135886,7.35,1.439,18
RNT004542,2025-10-01,2025,10,Abu Dhabi,Abu Dhabi,Al Shamkha,Apartment,Mid-Market,3BR,127699,10641,76.13,6.684,1910546,15.76,75.7,660,499,96,119617,5.09,1.012,83
RNT004543,2025-10-01,2025,10,Dubai,Dubai,Palm Jumeirah,Townhouse,Premium,3BR,209898,17491,122.09,5.985,3507159,20.17,59.6,1299,774,12,211936,5.88,1.234,67
RNT004544,2025-10-01,2025,10,Dubai,Dubai,Arabian Ranches,Villa,Mid-Market,1BR,213915,17826,87.96,7.094,3015541,9.25,57.0,1090,621,10,209277,3.12,1.331,52
RNT004545,2025-10-01,2025,10,Sharjah,Sharjah,Al Nahda,Apartment,Mid-Market,3BR,77411,6450,53.07,6.079,1273484,5.61,79.4,548,435,115,75253,7.57,1.122,0
RNT004546,2025-10-01,2025,10,Dubai,Dubai,Dubai Hills Estate,Villa,Affordable,1BR,35432,2952,20.09,6.679,530532,20.19,78.2,261,204,50,35677,8.64,1.58,12
RNT004547,2025-10-01,2025,10,Abu Dhabi,Abu Dhabi,Al Ghadeer,Apartment,Mid-Market,4BR,87214,7267,53.17,5.614,1553629,8.07,70.3,737,518,178,91287,8.34,1.251,24
RNT004548,2025-10-01,2025,10,Abu Dhabi,Abu Dhabi,Saadiyat Island,Villa,Affordable,2BR,49305,4108,56.31,7.222,682733,12.95,68.3,385,262,39,45444,4.87,1.053,65
RNT004549,2025-10-01,2025,10,Sharjah,Sharjah,Al Yarmook,Villa,Mid-Market,3BR,130083,10840,76.53,6.623,1964179,13.11,75.0,1042,781,120,124157,1.42,0.927,226
RNT004550,2025-10-01,2025,10,Sharjah,Sharjah,Al Yarmook,Villa,Premium,2BR,192954,16079,98.48,6.127,3149235,9.1,71.7,1275,914,219,178809,7.83,1.571,9
RNT004551,2025-10-01,2025,10,Sharjah,Sharjah,Al Taawun,Apartment,Luxury,1BR,470394,39199,247.24,5.213,9023367,8.48,61.4,3743,2298,132,435829,2.02,1.52,19
RNT004552,2025-10-01,2025,10,Dubai,Dubai,JBR,Townhouse,Premium,2BR,99532,8294,172.04,6.561,1517032,7.3,68.7,776,533,15,102982,5.04,1.417,8
RNT004553,2025-10-01,2025,10,Sharjah,Sharjah,Al Majaz,Apartment,Premium,1BR,138308,11525,96.9,6.263,2208239,20.19,74.9,728,545,3,143219,6.16,0.817,17
RNT004554,2025-10-01,2025,10,Dubai,Dubai,Palm Jumeirah,Apartment,Premium,3BR,231365,19280,122.79,6.845,3380025,7.28,77.8,1245,968,59,224600,5.2,1.329,18
RNT004555,2025-10-01,2025,10,Abu Dhabi,Abu Dhabi,Yas Island,Studio,Mid-Market,2BR,85926,7160,87.46,6.477,1326656,17.59,71.5,663,474,81,81220,4.67,1.594,3
RNT004556,2025-10-01,2025,10,Sharjah,Sharjah,Al Taawun,Townhouse,Premium,5BR+,228576,19048,165.55,6.138,3724123,13.18,73.7,1873,1380,69,227039,9.07,1.041,10
RNT004557,2025-10-01,2025,10,Dubai,Dubai,Al Barsha,Apartment,Mid-Market,1BR,40174,3347,75.66,6.738,596222,13.16,64.8,334,216,140,39419,11.18,1.142,58
RNT004558,2025-10-01,2025,10,Abu Dhabi,Abu Dhabi,Al Raha Beach,Apartment,Mid-Market,3BR,112490,9374,90.0,6.266,1795193,18.69,57.3,993,568,207,117480,3.06,1.39,32
RNT004559,2025-10-01,2025,10,Dubai,Dubai,Motor City,Apartment,Mid-Market,5BR+,185422,15451,66.17,7.151,2592883,12.56,61.8,1264,781,90,186783,9.67,1.328,42
RNT004560,2025-10-01,2025,10,Dubai,Dubai,Discovery Gardens,Studio,Mid-Market,4BR,53113,4426,103.77,6.96,763159,16.0,72.1,358,258,85,53720,8.42,1.473,59
RNT004561,2025-10-01,2025,10,Sharjah,Sharjah,Al Qasimia,Apartment,Premium,1BR,375697,31308,136.27,6.261,6000821,9.81,74.9,3231,2420,42,394183,-0.21,1.348,11
RNT004562,2025-10-01,2025,10,Dubai,Dubai,Meydan,Apartment,Mid-Market,1BR,111230,9269,61.68,6.117,1818478,15.86,67.5,766,517,107,106568,5.04,1.331,14
RNT004563,2025-10-01,2025,10,Dubai,Dubai,JVC,Villa,Premium,2BR,431643,35970,146.21,7.127,6056537,7.52,79.1,3200,2531,195,430577,9.35,1.114,221
RNT004564,2025-10-01,2025,10,Dubai,Dubai,Downtown Dubai,Villa,Affordable,2BR,132051,11004,48.71,8.053,1639797,7.81,81.4,922,750,171,130925,10.0,0.707,71
RNT004565,2025-10-01,2025,10,Ras Al Khaimah,Ras Al Khaimah,Al Marjan Island,Apartment,Premium,3BR,311499,25958,113.58,5.538,5625046,19.72,62.8,2601,1633,40,318121,4.03,1.223,42
RNT004566,2025-10-01,2025,10,Dubai,Dubai,MBR City,Apartment,Premium,3BR,177305,14775,160.25,7.006,2530912,21.58,75.2,1083,814,65,176429,6.28,1.47,41
RNT004567,2025-10-01,2025,10,Dubai,Dubai,Arabian Ranches,Villa,Mid-Market,Studio,87226,7268,68.84,6.434,1355639,8.54,65.4,772,504,30,81494,6.86,0.952,26
RNT004568,2025-10-01,2025,10,Abu Dhabi,Abu Dhabi,Al Reef,Apartment,Affordable,1BR,29751,2479,47.59,6.182,481238,21.08,67.9,163,110,48,29913,5.57,1.476,42
RNT004569,2025-10-01,2025,10,Dubai,Dubai,JVC,Apartment,Mid-Market,Studio,160175,13347,74.93,7.212,2220904,6.5,69.7,931,648,88,155145,8.45,1.544,53
RNT004570,2025-10-01,2025,10,Dubai,Dubai,Arabian Ranches,Apartment,Mid-Market,2BR,147173,12264,96.5,7.373,1996120,10.7,57.2,852,487,118,135552,9.22,0.757,2
RNT004571,2025-10-01,2025,10,Dubai,Dubai,MBR City,Apartment,Luxury,1BR,585627,48802,293.84,5.029,11643928,15.72,74.7,3715,2775,18,549220,6.38,1.337,38
RNT004572,2025-10-01,2025,10,Dubai,Dubai,Meydan,Townhouse,Affordable,1BR,31405,2617,42.2,7.392,424871,9.51,58.0,274,158,15,31667,2.93,1.449,0
RNT004573,2025-10-01,2025,10,Dubai,Dubai,Motor City,Apartment,Mid-Market,2BR,53941,4495,95.7,7.662,703996,6.25,68.6,355,243,43,53438,5.21,1.132,3
RNT004574,2025-10-01,2025,10,Abu Dhabi,Abu Dhabi,Masdar City,Studio,Premium,Studio,397853,33154,146.54,5.47,7272804,11.49,60.6,2643,1601,12,394041,5.39,1.571,9
RNT004575,2025-10-01,2025,10,Ras Al Khaimah,Ras Al Khaimah,Al Hamra Village,Apartment,Premium,1BR,253177,21098,94.13,5.666,4468031,17.79,65.0,1990,1293,232,230832,7.35,0.907,24
RNT004576,2025-10-01,2025,10,Dubai,Dubai,Dubai Hills Estate,Apartment,Premium,2BR,516465,43038,175.41,6.903,7481970,19.63,64.3,3441,2212,7,506914,4.18,1.014,110
RNT004577,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Al Ghadeer,Villa,Affordable,1BR,30140,2511,20.69,6.662,452431,13.82,58.5,215,125,27,30652,4.02,1.077,4
RNT004578,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Al Reem Island,Apartment,Affordable,1BR,73217,6101,34.22,6.08,1204321,12.58,73.9,589,435,6,73764,0.82,0.82,1
RNT004579,2025-11-01,2025,11,Dubai,Dubai,Business Bay,Townhouse,Mid-Market,4BR,86330,7194,91.43,7.139,1209256,11.81,69.6,614,427,10,86901,5.53,1.256,10
RNT004580,2025-11-01,2025,11,Sharjah,Sharjah,Muwaileh,Villa,Premium,2BR,361291,30107,131.85,5.44,6641989,7.47,76.5,1925,1472,14,352947,8.5,1.091,30
RNT004581,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Masdar City,Villa,Mid-Market,1BR,99168,8264,77.84,6.7,1480178,6.1,73.9,718,530,26,101348,6.18,1.089,1
RNT004582,2025-11-01,2025,11,Dubai,Dubai,Motor City,Apartment,Affordable,1BR,96823,8068,33.91,8.001,1210218,20.62,70.6,752,530,135,97861,1.94,1.303,56
RNT004583,2025-11-01,2025,11,Dubai,Dubai,JVC,Villa,Premium,2BR,355463,29621,173.06,5.94,5983891,8.04,72.9,3013,2196,136,346572,9.06,0.922,8
RNT004584,2025-11-01,2025,11,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,Townhouse,Affordable,1BR,113607,9467,40.24,6.241,1820254,17.56,62.0,999,619,272,113565,3.42,1.347,48
RNT004585,2025-11-01,2025,11,Dubai,Dubai,DAMAC Hills,Apartment,Mid-Market,3BR,32242,2686,59.76,6.39,504589,16.25,63.8,221,140,252,32438,7.6,0.996,18
RNT004586,2025-11-01,2025,11,Dubai,Dubai,Dubai Creek Harbour,Townhouse,Mid-Market,1BR,98214,8184,87.34,7.196,1364836,7.49,80.5,859,691,50,93038,5.87,1.243,14
RNT004587,2025-11-01,2025,11,Dubai,Dubai,Dubai Marina,Townhouse,Ultra-Luxury,Studio,239082,19923,374.48,4.506,5305467,18.28,67.5,1364,920,119,234178,8.36,1.072,1
RNT004588,2025-11-01,2025,11,Sharjah,Sharjah,Al Majaz,Townhouse,Affordable,2BR,91550,7629,55.51,7.677,1192546,14.31,62.3,544,338,76,92709,7.28,0.744,6
RNT004589,2025-11-01,2025,11,Sharjah,Sharjah,Al Yarmook,Townhouse,Affordable,3BR,46690,3890,29.35,7.487,623657,14.42,62.4,260,162,17,42183,10.61,1.286,54
RNT004590,2025-11-01,2025,11,Dubai,Dubai,JVC,Apartment,Ultra-Luxury,2BR,1245861,103821,434.75,5.249,23735800,20.37,71.9,7974,5733,91,1123342,9.48,1.409,14
RNT004591,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Al Ghadeer,Villa,Mid-Market,Studio,152759,12729,81.25,6.084,2510817,5.51,69.0,999,689,14,144899,2.55,1.521,27
RNT004592,2025-11-01,2025,11,Ras Al Khaimah,Ras Al Khaimah,Al Hamra Village,Townhouse,Mid-Market,2BR,174853,14571,81.08,6.325,2764277,12.25,78.0,1410,1099,52,165546,8.48,0.727,59
RNT004593,2025-11-01,2025,11,Dubai,Dubai,Discovery Gardens,Apartment,Premium,1BR,250457,20871,142.45,6.603,3793339,5.54,77.6,2039,1582,27,229901,4.31,1.41,132
RNT004594,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Corniche,Villa,Mid-Market,1BR,62699,5224,68.73,6.236,1005499,12.82,77.8,542,421,33,65151,8.88,1.55,11
RNT004595,2025-11-01,2025,11,Dubai,Dubai,JVC,Apartment,Premium,5BR+,79602,6633,115.06,6.754,1178605,14.58,68.6,508,348,119,72978,5.19,1.067,15
RNT004596,2025-11-01,2025,11,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,Villa,Ultra-Luxury,1BR,830462,69205,375.39,3.508,23676373,16.12,70.8,4797,3396,65,846796,10.2,1.389,29
RNT004597,2025-11-01,2025,11,Dubai,Dubai,Palm Jumeirah,Apartment,Premium,2BR,257984,21498,144.64,5.872,4393359,10.3,73.4,1860,1365,58,242633,5.62,0.783,37
RNT004598,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Al Shamkha,Villa,Mid-Market,4BR,81819,6818,67.87,5.88,1391393,9.12,63.0,614,386,243,79372,3.61,1.341,104
RNT004599,2025-11-01,2025,11,Dubai,Dubai,Business Bay,Apartment,Luxury,2BR,323269,26939,337.85,5.07,6376544,19.07,71.4,1810,1292,42,338926,1.07,1.423,35
RNT004600,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Al Reem Island,Villa,Mid-Market,2BR,75500,6291,68.32,5.74,1315256,15.49,60.8,423,257,74,69501,1.31,0.935,107
RNT004601,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Masdar City,Apartment,Premium,4BR,429869,35822,155.33,5.393,7970246,7.82,72.3,2751,1988,62,450462,4.26,1.416,14
RNT004602,2025-11-01,2025,11,Dubai,Dubai,Dubai Marina,Apartment,Mid-Market,3BR,83641,6970,79.24,6.544,1278167,9.97,63.8,560,357,54,82543,8.35,1.541,25
RNT004603,2025-11-01,2025,11,Sharjah,Sharjah,Muwaileh,Studio,Luxury,1BR,508731,42394,210.48,4.831,10531096,7.92,71.3,4208,3000,73,531572,7.95,0.986,61
RNT004604,2025-11-01,2025,11,Sharjah,Sharjah,Al Qasimia,Apartment,Luxury,2BR,406704,33892,379.78,5.538,7343800,7.08,67.0,3314,2220,270,398544,6.31,1.316,6
RNT004605,2025-11-01,2025,11,Dubai,Dubai,JVC,Apartment,Mid-Market,2BR,208199,17349,81.6,6.359,3273858,11.47,77.9,1724,1342,48,210193,5.25,0.787,25
RNT004606,2025-11-01,2025,11,Dubai,Dubai,Dubai Hills Estate,Apartment,Premium,2BR,406628,33885,159.06,5.899,6893303,14.93,55.3,3479,1923,50,418179,10.89,0.856,15
RNT004607,2025-11-01,2025,11,Dubai,Dubai,Dubai Creek Harbour,Apartment,Premium,2BR,88782,7398,128.13,5.977,1485400,6.63,67.7,721,488,204,86687,0.35,1.213,33
RNT004608,2025-11-01,2025,11,Ras Al Khaimah,Ras Al Khaimah,Mina Al Arab,Apartment,Premium,2BR,216216,18018,79.41,4.571,4730582,8.58,75.0,1800,1350,233,202114,6.22,0.905,13
RNT004609,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Yas Acres,Townhouse,Mid-Market,2BR,39295,3274,70.94,6.131,640946,15.86,77.1,233,179,76,36333,2.2,1.286,1
RNT004610,2025-11-01,2025,11,Dubai,Dubai,JBR,Townhouse,Mid-Market,3BR,59268,4939,81.79,7.564,783583,13.89,77.7,499,387,32,57326,6.54,0.947,53
RNT004611,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Corniche,Villa,Affordable,4BR,106872,8906,45.02,7.125,1499992,17.37,57.2,663,379,300,100081,7.89,0.71,16
RNT004612,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Al Reem Island,Villa,Luxury,2BR,286714,23892,147.66,4.326,6628479,8.78,69.8,2046,1428,42,273473,2.78,0.892,14
RNT004613,2025-11-01,2025,11,Dubai,Dubai,JBR,Villa,Mid-Market,1BR,82951,6912,73.43,7.529,1101785,14.07,69.1,666,460,17,82510,8.05,0.776,14
RNT004614,2025-11-01,2025,11,Dubai,Dubai,Al Furjan,Villa,Affordable,1BR,30277,2523,57.35,7.686,393928,9.1,74.1,187,138,6,29606,9.06,0.701,3
RNT004615,2025-11-01,2025,11,Sharjah,Sharjah,Al Yarmook,Townhouse,Mid-Market,Studio,206310,17192,91.6,6.167,3345650,21.24,74.5,1739,1295,40,195954,3.16,1.566,97
RNT004616,2025-11-01,2025,11,Sharjah,Sharjah,Al Yarmook,Studio,Mid-Market,1BR,63805,5317,75.59,5.918,1078177,14.98,57.9,534,309,47,64894,4.67,1.28,125
RNT004617,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Masdar City,Apartment,Affordable,2BR,21907,1825,28.6,6.352,344900,20.27,75.6,190,143,228,19844,8.37,1.149,53
RNT004618,2025-11-01,2025,11,Dubai,Dubai,Al Furjan,Studio,Ultra-Luxury,1BR,1364650,113720,530.25,4.476,30491107,17.7,70.0,7549,5284,222,1381938,8.38,1.558,0
RNT004619,2025-11-01,2025,11,Dubai,Dubai,JBR,Apartment,Premium,1BR,339790,28315,159.43,5.748,5911449,12.01,76.0,2174,1652,45,324034,3.55,0.982,97
RNT004620,2025-11-01,2025,11,Dubai,Dubai,JVC,Apartment,Mid-Market,2BR,133747,11145,68.82,6.398,2090516,18.2,60.6,1047,634,91,131427,6.3,1.354,38
RNT004621,2025-11-01,2025,11,Sharjah,Sharjah,Al Khan,Apartment,Premium,1BR,328633,27386,116.82,5.828,5638416,20.86,66.6,2442,1626,4,340618,3.37,1.533,17
RNT004622,2025-11-01,2025,11,Dubai,Dubai,Sports City,Apartment,Premium,2BR,342511,28542,116.9,5.652,6059667,18.97,69.4,2499,1734,41,353120,4.93,0.848,12
RNT004623,2025-11-01,2025,11,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,Villa,Premium,1BR,254374,21197,94.59,4.986,5101920,18.77,57.1,1351,771,96,234313,1.91,1.385,15
RNT004624,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Yas Acres,Studio,Mid-Market,2BR,123450,10287,51.31,5.393,2288960,12.32,81.3,877,713,11,123832,6.24,0.705,4
RNT004625,2025-11-01,2025,11,Dubai,Dubai,Dubai South,Apartment,Affordable,1BR,36553,3046,29.02,7.487,488244,8.48,73.8,236,174,20,38359,5.58,0.884,63
RNT004626,2025-11-01,2025,11,Dubai,Dubai,DAMAC Hills,Villa,Affordable,4BR,95098,7924,45.35,7.742,1228422,19.6,80.6,789,635,1,97587,6.98,1.011,11
RNT004627,2025-11-01,2025,11,Dubai,Dubai,JVC,Townhouse,Mid-Market,3BR,60542,5045,73.89,7.659,790500,14.26,69.5,427,296,169,56437,4.23,1.086,79
RNT004628,2025-11-01,2025,11,Dubai,Dubai,DAMAC Hills,Apartment,Premium,1BR,95553,7962,188.12,6.595,1448809,19.25,63.6,773,491,499,93854,2.8,1.568,27
RNT004629,2025-11-01,2025,11,Sharjah,Sharjah,Al Nahda,Apartment,Affordable,3BR,14444,1203,28.7,7.365,196136,21.95,57.8,81,46,195,13843,4.92,1.137,15
RNT004630,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Yas Acres,Townhouse,Affordable,3BR,60553,5046,53.23,7.136,848597,17.66,58.0,346,200,144,56110,8.04,1.052,3
RNT004631,2025-11-01,2025,11,Dubai,Dubai,Motor City,Apartment,Mid-Market,Studio,191846,15987,68.94,7.557,2538679,8.2,70.0,1336,935,22,182268,4.41,1.307,6
RNT004632,2025-11-01,2025,11,Sharjah,Sharjah,Al Yarmook,Apartment,Mid-Market,4BR,125679,10473,84.9,6.106,2058238,14.41,57.1,1100,628,46,126964,9.78,1.461,36
RNT004633,2025-11-01,2025,11,Sharjah,Sharjah,Al Majaz,Villa,Affordable,3BR,69074,5756,54.43,6.548,1054860,11.83,71.5,509,363,812,70903,8.78,0.858,39
RNT004634,2025-11-01,2025,11,Sharjah,Sharjah,Al Yarmook,Apartment,Affordable,3BR,59116,4926,33.27,7.901,748224,6.87,63.0,498,313,159,56019,5.84,1.119,38
RNT004635,2025-11-01,2025,11,Dubai,Dubai,Motor City,Townhouse,Premium,1BR,272385,22698,163.68,5.991,4546550,8.01,66.0,1688,1114,23,284014,2.15,1.097,57
RNT004636,2025-11-01,2025,11,Dubai,Dubai,JBR,Apartment,Mid-Market,1BR,133268,11105,87.43,6.703,1988131,17.3,79.1,736,582,10,138568,10.55,1.262,159
RNT004637,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Saadiyat Island,Apartment,Mid-Market,2BR,202375,16864,67.58,6.55,3089790,8.93,75.6,1490,1126,364,194936,4.89,0.759,9
RNT004638,2025-11-01,2025,11,Dubai,Dubai,JVC,Villa,Affordable,2BR,28096,2341,21.95,7.229,388681,11.45,66.8,150,100,64,25861,9.55,1.403,103
RNT004639,2025-11-01,2025,11,Dubai,Dubai,JBR,Villa,Mid-Market,3BR,136717,11393,102.41,7.587,1802059,11.49,74.2,865,641,67,136609,4.26,1.512,8
RNT004640,2025-11-01,2025,11,Dubai,Dubai,Al Furjan,Apartment,Affordable,2BR,128828,10735,49.56,7.242,1778966,18.85,63.3,813,514,54,119182,1.15,1.302,25
RNT004641,2025-11-01,2025,11,Dubai,Dubai,DAMAC Hills,Apartment,Affordable,3BR,126892,10574,50.37,6.827,1858628,17.74,75.8,921,698,96,125503,3.8,1.207,11
RNT004642,2025-11-01,2025,11,Dubai,Dubai,Dubai South,Villa,Luxury,1BR,356621,29718,230.14,5.09,7005839,7.93,69.0,2774,1914,42,353353,4.21,1.324,90
RNT004643,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Yas Acres,Apartment,Affordable,2BR,148193,12349,51.1,6.836,2167775,16.66,66.5,758,504,87,143018,4.37,1.039,27
RNT004644,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Al Shamkha,Apartment,Ultra-Luxury,1BR,623049,51920,481.92,3.785,16461864,15.77,75.7,5312,4021,110,561560,-1.96,1.504,23
RNT004645,2025-11-01,2025,11,Dubai,Dubai,Downtown Dubai,Apartment,Premium,3BR,211743,17645,121.01,6.481,3267248,16.69,66.0,1468,968,242,198202,6.84,0.77,39
RNT004646,2025-11-01,2025,11,Abu Dhabi,Abu Dhabi,Al Raha Beach,Apartment,Mid-Market,2BR,83157,6929,52.87,5.49,1514681,19.78,78.5,588,461,100,76822,4.76,0.9,34
RNT004647,2025-11-01,2025,11,Dubai,Dubai,Dubai Marina,Townhouse,Affordable,2BR,43609,3634,32.59,7.407,588759,16.0,61.6,272,167,235,43399,0.15,1.139,0
RNT004648,2025-11-01,2025,11,Dubai,Dubai,Al Furjan,Apartment,Affordable,1BR,120805,10067,48.88,7.726,1563635,15.2,75.6,814,615,253,112912,10.81,1.189,103
RNT004649,2025-11-01,2025,11,Sharjah,Sharjah,Al Yarmook,Studio,Mid-Market,2BR,169957,14163,57.78,6.135,2770423,8.82,62.8,961,603,33,166552,1.95,0.949,95
RNT004650,2025-11-01,2025,11,Dubai,Dubai,Meydan,Apartment,Premium,3BR,202397,16866,128.37,6.018,3363485,20.35,57.9,1534,888,59,192750,3.09,0.894,90
RNT004651,2025-11-01,2025,11,Dubai,Dubai,Discovery Gardens,Villa,Mid-Market,2BR,193976,16164,90.37,6.173,3142257,6.11,60.5,1202,727,0,183243,7.38,1.176,26
RNT004652,2025-12-01,2025,12,Dubai,Dubai,MBR City,Studio,Mid-Market,2BR,45671,3805,89.01,6.948,657335,11.1,80.6,318,256,29,42812,5.88,0.725,0
RNT004653,2025-12-01,2025,12,Dubai,Dubai,Dubai South,Apartment,Affordable,3BR,120845,10070,54.01,6.875,1757826,9.69,81.3,639,519,137,114913,7.14,1.337,65
RNT004654,2025-12-01,2025,12,Dubai,Dubai,Dubai Creek Harbour,Apartment,Premium,Studio,110093,9174,151.25,6.009,1832034,10.37,72.5,819,593,42,112683,9.39,1.128,1
RNT004655,2025-12-01,2025,12,Dubai,Dubai,Al Barsha,Apartment,Premium,2BR,328979,27414,147.27,6.842,4808293,7.43,58.1,2858,1660,59,326845,7.75,1.377,26
RNT004656,2025-12-01,2025,12,Dubai,Dubai,Motor City,Studio,Affordable,1BR,43136,3594,23.11,6.524,661200,21.06,72.9,302,220,64,41207,9.26,0.799,27
RNT004657,2025-12-01,2025,12,Abu Dhabi,Abu Dhabi,Yas Island,Apartment,Premium,3BR,184333,15361,114.12,5.263,3502225,5.3,56.2,1200,674,110,169897,2.55,0.823,36
