contract_id,contract_date,year,month,area,bedrooms,property_type,annual_rent_aed,monthly_rent_aed,contract_duration_months,payment_frequency,is_renewal,tenant_nationality
RERA-2024-0011470,2024-07-21,2024,7,Dubai Marina,2,Apartment,129761,10813,12,Annual,False,Other
RERA-2024-0011471,2024-07-28,2024,7,Bur Dubai,4,Villa,161295,13441,12,Bi-annual,False,Pakistan
RERA-2024-0011472,2024-10-10,2024,10,JVC,3,Apartment,132425,11035,12,Quarterly,False,Other
RERA-2024-0011473,2024-11-21,2024,11,Town Square,4,Villa,158379,13198,12,Quarterly,False,UK
RERA-2024-0011474,2024-04-26,2024,4,JVC,1,Apartment,65792,5483,12,Quarterly,False,India
RERA-2024-0011475,2024-06-23,2024,6,JVC,3,Apartment,150329,12527,12,Annual,False,Pakistan
RERA-2024-0011476,2024-11-01,2024,11,Town Square,1,Apartment,46504,3875,12,Bi-annual,True,India
RERA-2024-0011477,2024-12-12,2024,12,JLT,2,Apartment,113094,9424,24,Bi-annual,True,UAE
RERA-2024-0011478,2024-05-27,2024,5,International City,2,Apartment,65566,5464,12,Quarterly,True,Pakistan
RERA-2024-0011479,2024-11-10,2024,11,Dubai Marina,2,Apartment,200189,16682,12,Bi-annual,False,Other
RERA-2024-0011480,2024-01-05,2024,1,Business Bay,2,Apartment,122153,10179,12,Monthly,True,Pakistan
RERA-2024-0011481,2024-10-24,2024,10,Business Bay,1,Apartment,99085,8257,12,Quarterly,True,India
RERA-2024-0011482,2024-06-21,2024,6,International City,1,Apartment,43093,3591,12,Quarterly,True,UAE
RERA-2024-0011483,2024-03-27,2024,3,Dubai Hills Estate,2,Apartment,203380,16948,12,Quarterly,False,UAE
RERA-2024-0011484,2024-04-29,2024,4,International City,0,Apartment,28659,2388,6,Annual,True,India
RERA-2024-0011485,2024-03-04,2024,3,Bur Dubai,4,Villa,185142,15428,12,Quarterly,False,Egypt
RERA-2024-0011486,2024-12-16,2024,12,Bur Dubai,3,Apartment,146069,12172,12,Quarterly,True,UK
RERA-2024-0011487,2024-09-04,2024,9,Dubai Hills Estate,1,Apartment,140762,11730,24,Annual,False,Pakistan
RERA-2024-0011488,2024-06-08,2024,6,Mirdif,2,Apartment,117466,9789,12,Bi-annual,True,UK
RERA-2024-0011489,2024-12-25,2024,12,Al Barsha,1,Apartment,87683,7307,12,Annual,True,Philippines
RERA-2024-0011490,2024-06-26,2024,6,Business Bay,1,Apartment,108357,9030,12,Bi-annual,False,Other
RERA-2024-0011491,2024-07-22,2024,7,DIFC,2,Apartment,205914,17160,6,Bi-annual,False,UK
RERA-2024-0011492,2024-04-05,2024,4,Town Square,4,Villa,234653,19554,12,Bi-annual,True,Other
RERA-2024-0011493,2024-10-17,2024,10,DIFC,2,Apartment,221280,18440,24,Bi-annual,False,UAE
RERA-2024-0011494,2024-11-23,2024,11,Dubai Marina,2,Apartment,188624,15719,6,Annual,False,Other
RERA-2024-0011495,2024-07-20,2024,7,Dubai Hills Estate,2,Apartment,249766,20814,6,Quarterly,True,Other
RERA-2024-0011496,2024-01-24,2024,1,International City,1,Apartment,37567,3131,12,Quarterly,False,India
RERA-2024-0011497,2024-08-24,2024,8,JLT,2,Apartment,125876,10490,6,Quarterly,False,Other
RERA-2024-0011498,2024-06-12,2024,6,Bur Dubai,1,Apartment,64943,5412,12,Bi-annual,False,Egypt
RERA-2024-0011499,2024-03-29,2024,3,Al Barsha,1,Apartment,72230,6019,12,Bi-annual,False,Philippines
RERA-2024-0011500,2024-07-15,2024,7,JVC,2,Apartment,81835,6820,6,Bi-annual,False,Other
RERA-2024-0011501,2024-05-01,2024,5,DIFC,2,Apartment,284082,23674,12,Bi-annual,True,Other
RERA-2024-0011502,2024-08-16,2024,8,International City,1,Apartment,28228,2352,6,Annual,False,Other
RERA-2024-0011503,2024-06-01,2024,6,Downtown Dubai,2,Apartment,189045,15754,12,Annual,False,UK
RERA-2024-0011504,2024-01-19,2024,1,Town Square,2,Apartment,89207,7434,6,Bi-annual,False,Other
RERA-2024-0011505,2024-04-11,2024,4,Dubai Hills Estate,2,Apartment,227300,18942,24,Annual,True,Pakistan
RERA-2024-0011506,2024-12-22,2024,12,DIFC,2,Apartment,214547,17879,12,Annual,False,India
RERA-2024-0011507,2024-11-16,2024,11,DIFC,1,Apartment,151998,12666,12,Quarterly,False,Pakistan
RERA-2024-0011508,2024-04-26,2024,4,Deira,2,Apartment,85559,7130,24,Bi-annual,True,Other
RERA-2024-0011509,2024-05-29,2024,5,JVC,2,Apartment,93778,7815,12,Annual,True,Philippines
RERA-2024-0011510,2024-07-18,2024,7,Bur Dubai,1,Apartment,74963,6247,12,Quarterly,True,Other
RERA-2024-0011511,2024-04-30,2024,4,JVC,2,Apartment,85884,7157,12,Bi-annual,False,Egypt
RERA-2024-0011512,2024-04-25,2024,4,Al Barsha,0,Apartment,53502,4458,12,Monthly,True,India
RERA-2024-0011513,2024-12-14,2024,12,Downtown Dubai,3,Apartment,310889,25907,24,Monthly,False,Other
RERA-2024-0011514,2024-07-12,2024,7,Downtown Dubai,0,Apartment,77612,6468,24,Annual,True,Other
RERA-2024-0011515,2024-03-28,2024,3,Mirdif,1,Apartment,52934,4411,12,Annual,True,Philippines
RERA-2024-0011516,2024-11-10,2024,11,JLT,2,Apartment,134082,11174,12,Annual,True,UAE
RERA-2024-0011517,2024-09-06,2024,9,Palm Jumeirah,0,Apartment,110167,9181,12,Monthly,True,India
RERA-2024-0011518,2024-12-01,2024,12,International City,1,Apartment,33711,2809,6,Bi-annual,False,Philippines
RERA-2024-0011519,2024-07-11,2024,7,Downtown Dubai,2,Apartment,217812,18151,12,Annual,True,Other
RERA-2024-0011520,2024-01-28,2024,1,Dubai Hills Estate,3,Apartment,277602,23134,12,Annual,False,Other
RERA-2024-0011521,2024-05-02,2024,5,Discovery Gardens,1,Apartment,47499,3958,12,Bi-annual,False,Other
RERA-2024-0011522,2024-07-22,2024,7,DIFC,1,Apartment,109115,9093,24,Quarterly,False,Other
RERA-2024-0011523,2024-05-27,2024,5,Palm Jumeirah,2,Apartment,274934,22911,12,Annual,False,Pakistan
RERA-2024-0011524,2024-03-13,2024,3,Discovery Gardens,2,Apartment,85201,7100,12,Annual,True,Other
RERA-2024-0011525,2024-05-21,2024,5,Palm Jumeirah,2,Apartment,275860,22988,6,Annual,False,Other
RERA-2024-0011526,2024-08-28,2024,8,Palm Jumeirah,3,Apartment,401349,33446,12,Bi-annual,True,India
RERA-2024-0011527,2024-11-25,2024,11,Discovery Gardens,1,Apartment,36674,3056,12,Bi-annual,True,UK
RERA-2024-0011528,2024-06-13,2024,6,Discovery Gardens,2,Apartment,64922,5410,12,Quarterly,True,Philippines
RERA-2024-0011529,2024-10-23,2024,10,Mirdif,1,Apartment,66304,5525,12,Monthly,False,UAE
RERA-2024-0011530,2024-11-03,2024,11,Deira,3,Apartment,99318,8276,12,Annual,True,India
RERA-2024-0011531,2024-01-31,2024,1,Discovery Gardens,1,Apartment,46793,3899,12,Quarterly,True,India
RERA-2024-0011532,2024-06-30,2024,6,International City,3,Apartment,78612,6551,12,Annual,False,Other
RERA-2024-0011533,2024-03-22,2024,3,International City,2,Apartment,55885,4657,12,Annual,False,India
RERA-2024-0011534,2024-08-09,2024,8,Bur Dubai,1,Apartment,63711,5309,6,Annual,True,Philippines
RERA-2024-0011535,2024-02-14,2024,2,International City,2,Apartment,59888,4991,24,Bi-annual,True,Pakistan
RERA-2024-0011536,2024-03-05,2024,3,DIFC,3,Apartment,353951,29496,12,Quarterly,True,Philippines
RERA-2024-0011537,2024-08-17,2024,8,Dubai Hills Estate,3,Apartment,273493,22791,12,Annual,True,UAE
RERA-2024-0011538,2024-03-31,2024,3,Al Barsha,1,Apartment,75187,6266,12,Annual,True,UK
RERA-2024-0011539,2024-10-12,2024,10,JLT,2,Apartment,122994,10250,12,Quarterly,False,Philippines
RERA-2024-0011540,2024-11-14,2024,11,Al Barsha,0,Apartment,49396,4116,12,Annual,False,Other
RERA-2024-0011541,2024-12-25,2024,12,Dubai Marina,2,Apartment,173041,14420,12,Quarterly,True,UAE
RERA-2024-0011542,2024-07-20,2024,7,Business Bay,2,Apartment,124370,10364,12,Annual,True,UAE
RERA-2024-0011543,2024-01-11,2024,1,DIFC,2,Apartment,209867,17489,12,Bi-annual,False,Pakistan
RERA-2024-0011544,2024-10-25,2024,10,Dubai Hills Estate,2,Apartment,257187,21432,12,Bi-annual,False,Other
RERA-2024-0011545,2024-04-07,2024,4,Al Barsha,1,Apartment,87894,7324,12,Annual,True,India
RERA-2024-0011546,2024-03-09,2024,3,Dubai Marina,3,Apartment,260193,21683,12,Annual,False,UAE
RERA-2024-0011547,2024-10-12,2024,10,Discovery Gardens,0,Apartment,25050,2088,12,Bi-annual,True,Pakistan
RERA-2024-0011548,2024-01-09,2024,1,Deira,2,Apartment,81697,6808,12,Quarterly,True,Philippines
RERA-2024-0011549,2024-12-08,2024,12,JLT,2,Apartment,125719,10477,12,Monthly,True,UAE
RERA-2024-0011550,2024-05-25,2024,5,International City,1,Apartment,40202,3350,24,Annual,False,Other
RERA-2024-0011551,2024-09-04,2024,9,Discovery Gardens,4,Villa,135957,11330,12,Monthly,True,India
RERA-2024-0011552,2024-07-29,2024,7,JLT,2,Apartment,112796,9400,12,Annual,False,Other
RERA-2024-0011553,2024-08-19,2024,8,Bur Dubai,2,Apartment,99112,8259,12,Monthly,True,UK
RERA-2024-0011554,2024-08-28,2024,8,JVC,2,Apartment,87328,7277,12,Annual,True,Egypt
RERA-2024-0011555,2024-04-10,2024,4,Al Barsha,3,Apartment,207918,17326,12,Bi-annual,True,Egypt
RERA-2024-0011556,2024-08-21,2024,8,Discovery Gardens,0,Apartment,26176,2181,12,Annual,False,UK
RERA-2024-0011557,2024-09-26,2024,9,Deira,1,Apartment,56797,4733,12,Annual,True,Pakistan
RERA-2024-0011558,2024-06-28,2024,6,Discovery Gardens,1,Apartment,37774,3148,12,Annual,True,Philippines
RERA-2024-0011559,2024-10-02,2024,10,International City,1,Apartment,34759,2897,12,Quarterly,False,Philippines
RERA-2024-0011560,2024-02-06,2024,2,Downtown Dubai,1,Apartment,122889,10241,12,Monthly,False,Other
RERA-2024-0011561,2024-07-11,2024,7,International City,1,Apartment,29278,2440,12,Bi-annual,True,India
RERA-2024-0011562,2024-09-01,2024,9,JLT,0,Apartment,63750,5312,12,Bi-annual,True,Other
RERA-2024-0011563,2024-11-16,2024,11,Dubai Marina,3,Apartment,310574,25881,24,Annual,True,Philippines
RERA-2024-0011564,2024-04-04,2024,4,International City,3,Apartment,79446,6620,12,Annual,False,India
RERA-2024-0011565,2024-06-25,2024,6,Discovery Gardens,2,Apartment,74161,6180,24,Annual,True,Other
RERA-2024-0011566,2024-01-11,2024,1,Deira,0,Apartment,39933,3328,24,Quarterly,False,Egypt
RERA-2024-0011567,2024-06-07,2024,6,Al Barsha,1,Apartment,91383,7615,12,Annual,True,Other
RERA-2024-0011568,2024-03-29,2024,3,International City,4,Villa,125182,10432,12,Annual,False,Other
RERA-2024-0011569,2024-02-21,2024,2,JLT,1,Apartment,70425,5869,6,Quarterly,True,India
RERA-2024-0011570,2024-12-13,2024,12,Deira,3,Apartment,106683,8890,12,Annual,False,Egypt
RERA-2024-0011571,2024-06-26,2024,6,Discovery Gardens,2,Apartment,71708,5976,12,Bi-annual,False,India
RERA-2024-0011572,2024-01-14,2024,1,Downtown Dubai,2,Apartment,236138,19678,24,Bi-annual,False,UK
RERA-2024-0011573,2024-07-30,2024,7,Dubai Hills Estate,1,Apartment,111223,9269,12,Quarterly,True,UAE
RERA-2024-0011574,2024-08-29,2024,8,Deira,2,Apartment,71040,5920,12,Annual,True,Other
RERA-2024-0011575,2024-08-09,2024,8,Deira,0,Apartment,37663,3139,12,Monthly,True,Other
RERA-2024-0011576,2024-08-28,2024,8,DIFC,3,Apartment,332163,27680,12,Annual,False,UAE
RERA-2024-0011577,2024-12-08,2024,12,Deira,3,Apartment,105957,8830,12,Bi-annual,False,Other
RERA-2024-0011578,2024-05-07,2024,5,JVC,1,Apartment,59777,4981,24,Bi-annual,False,Other
RERA-2024-0011579,2024-10-06,2024,10,DIFC,1,Apartment,175496,14625,12,Bi-annual,False,Pakistan
RERA-2024-0011580,2024-11-07,2024,11,Al Barsha,0,Apartment,54679,4557,12,Annual,True,Other
RERA-2024-0011581,2024-06-10,2024,6,Deira,1,Apartment,53202,4434,24,Annual,False,India
RERA-2024-0011582,2024-07-18,2024,7,JVC,2,Apartment,83745,6979,12,Bi-annual,True,Pakistan
RERA-2024-0011583,2024-07-30,2024,7,DIFC,3,Apartment,373121,31093,12,Monthly,False,UAE
RERA-2024-0011584,2024-04-29,2024,4,Bur Dubai,3,Apartment,141535,11795,12,Quarterly,True,UAE
RERA-2024-0011585,2024-11-08,2024,11,JVC,1,Apartment,63116,5260,24,Bi-annual,True,UAE
RERA-2024-0011586,2024-09-29,2024,9,Al Barsha,1,Apartment,61318,5110,12,Annual,False,Other
RERA-2024-0011587,2024-02-01,2024,2,Dubai Hills Estate,0,Apartment,109771,9148,6,Quarterly,False,Philippines
RERA-2024-0011588,2024-01-26,2024,1,Downtown Dubai,3,Apartment,270286,22524,12,Quarterly,True,UK
RERA-2024-0011589,2024-05-23,2024,5,Downtown Dubai,3,Apartment,287400,23950,6,Annual,True,Philippines
RERA-2024-0011590,2024-06-14,2024,6,Dubai Hills Estate,2,Apartment,175076,14590,12,Quarterly,True,UAE
RERA-2024-0011591,2024-08-31,2024,8,JVC,1,Apartment,67923,5660,12,Annual,True,Other
RERA-2024-0011592,2024-05-30,2024,5,Palm Jumeirah,2,Apartment,264329,22027,12,Bi-annual,False,Pakistan
RERA-2024-0011593,2024-06-29,2024,6,Palm Jumeirah,1,Apartment,152553,12713,6,Annual,False,Other
RERA-2024-0011594,2024-03-31,2024,3,Dubai Marina,3,Apartment,280156,23346,12,Annual,True,Other
RERA-2024-0011595,2024-07-12,2024,7,Town Square,2,Apartment,84934,7078,12,Quarterly,True,India
RERA-2024-0011596,2024-08-31,2024,8,Mirdif,1,Apartment,62013,5168,12,Bi-annual,True,UAE
RERA-2024-0011597,2024-09-25,2024,9,JLT,2,Apartment,101595,8466,6,Annual,False,UAE
RERA-2024-0011598,2024-12-15,2024,12,DIFC,0,Apartment,122375,10198,12,Monthly,False,Other
RERA-2024-0011599,2024-06-19,2024,6,Dubai Hills Estate,1,Apartment,104660,8722,12,Annual,False,Other
RERA-2024-0011600,2024-07-07,2024,7,Deira,2,Apartment,72169,6014,12,Annual,True,Philippines
RERA-2024-0011601,2024-12-14,2024,12,JVC,4,Villa,184658,15388,12,Quarterly,False,India
RERA-2024-0011602,2024-10-09,2024,10,Palm Jumeirah,3,Apartment,384342,32028,12,Annual,True,UK
RERA-2024-0011603,2024-06-06,2024,6,Business Bay,1,Apartment,67901,5658,12,Quarterly,True,Other
RERA-2024-0011604,2024-05-30,2024,5,JLT,3,Apartment,139392,11616,6,Annual,True,Other
RERA-2024-0011605,2024-06-11,2024,6,International City,1,Apartment,35940,2995,24,Annual,False,Pakistan
RERA-2024-0011606,2024-11-12,2024,11,Dubai Hills Estate,1,Apartment,133347,11112,12,Bi-annual,False,UAE
RERA-2024-0011607,2024-11-19,2024,11,Discovery Gardens,4,Villa,163518,13626,12,Bi-annual,False,UAE
RERA-2024-0011608,2024-03-04,2024,3,JLT,3,Apartment,176920,14743,12,Quarterly,True,Other
RERA-2024-0011609,2024-10-30,2024,10,JLT,3,Apartment,165544,13795,12,Bi-annual,True,Other
RERA-2024-0011610,2024-10-14,2024,10,Discovery Gardens,1,Apartment,40507,3376,12,Bi-annual,False,India
RERA-2024-0011611,2024-03-14,2024,3,Dubai Marina,1,Apartment,126832,10569,12,Quarterly,False,Other
RERA-2024-0011612,2024-09-01,2024,9,Business Bay,2,Apartment,132590,11049,12,Bi-annual,False,Other
RERA-2024-0011613,2024-11-04,2024,11,Palm Jumeirah,1,Apartment,164063,13672,24,Annual,False,UAE
RERA-2024-0011614,2024-03-21,2024,3,Town Square,2,Apartment,94458,7872,12,Annual,True,Other
RERA-2024-0011615,2024-11-16,2024,11,JVC,2,Apartment,86387,7199,12,Annual,False,UAE
RERA-2024-0011616,2024-04-01,2024,4,Business Bay,2,Apartment,156632,13053,12,Annual,False,Egypt
RERA-2024-0011617,2024-08-06,2024,8,Palm Jumeirah,1,Apartment,173098,14425,24,Annual,False,UAE
RERA-2024-0011618,2024-01-29,2024,1,Dubai Marina,2,Apartment,206795,17233,12,Quarterly,False,UK
RERA-2024-0011619,2024-09-19,2024,9,Al Barsha,1,Apartment,72429,6036,12,Bi-annual,True,India
RERA-2024-0011620,2024-08-05,2024,8,Dubai Marina,2,Apartment,192556,16046,24,Quarterly,True,Other
RERA-2024-0011621,2024-09-01,2024,9,Dubai Marina,2,Apartment,160572,13381,24,Quarterly,True,UAE
RERA-2024-0011622,2024-03-21,2024,3,Mirdif,3,Apartment,103223,8602,12,Annual,False,Other
RERA-2024-0011623,2024-02-03,2024,2,Town Square,2,Apartment,93026,7752,12,Bi-annual,False,India
RERA-2024-0011624,2024-01-25,2024,1,DIFC,1,Apartment,192276,16023,12,Bi-annual,False,Other
RERA-2024-0011625,2024-05-25,2024,5,Discovery Gardens,4,Villa,140682,11724,12,Bi-annual,True,Other
RERA-2024-0011626,2024-12-21,2024,12,Dubai Hills Estate,4,Villa,460906,38409,12,Monthly,True,Philippines
RERA-2024-0011627,2024-04-23,2024,4,JVC,1,Apartment,58701,4892,12,Annual,True,Other
RERA-2024-0011628,2024-05-09,2024,5,Mirdif,2,Apartment,104592,8716,12,Annual,True,Other
RERA-2024-0011629,2024-12-25,2024,12,International City,3,Apartment,61675,5140,6,Annual,True,UAE
RERA-2024-0011630,2024-12-27,2024,12,JLT,2,Apartment,126143,10512,12,Annual,False,Other
RERA-2024-0011631,2024-12-01,2024,12,Town Square,1,Apartment,57927,4827,24,Annual,True,Other
RERA-2024-0011632,2024-08-08,2024,8,Palm Jumeirah,2,Apartment,234792,19566,12,Quarterly,False,Egypt
RERA-2024-0011633,2024-05-24,2024,5,JVC,3,Apartment,116218,9685,12,Quarterly,False,Pakistan
RERA-2024-0011634,2024-01-28,2024,1,Mirdif,1,Apartment,68784,5732,12,Quarterly,True,India
RERA-2024-0011635,2024-07-21,2024,7,Business Bay,3,Apartment,224485,18707,12,Monthly,True,India
RERA-2024-0011636,2024-11-09,2024,11,Bur Dubai,2,Apartment,87311,7276,12,Bi-annual,False,India
RERA-2024-0011637,2024-08-13,2024,8,Downtown Dubai,0,Apartment,78613,6551,12,Quarterly,False,Pakistan
RERA-2024-0011638,2024-08-28,2024,8,JLT,1,Apartment,71212,5934,12,Bi-annual,True,Other
RERA-2024-0011639,2024-07-12,2024,7,JVC,2,Apartment,84094,7008,6,Quarterly,True,Other
RERA-2024-0011640,2024-10-08,2024,10,JLT,0,Apartment,52887,4407,12,Monthly,True,UAE
RERA-2024-0011641,2024-04-06,2024,4,Deira,3,Apartment,123373,10281,24,Annual,True,India
RERA-2024-0011642,2024-04-05,2024,4,Bur Dubai,1,Apartment,73260,6105,12,Bi-annual,False,Other
RERA-2024-0011643,2024-09-12,2024,9,Downtown Dubai,0,Apartment,107747,8979,6,Annual,False,Egypt
RERA-2024-0011644,2024-01-28,2024,1,International City,1,Apartment,34603,2884,12,Quarterly,True,UAE
RERA-2024-0011645,2024-09-28,2024,9,Dubai Hills Estate,1,Apartment,139833,11653,12,Bi-annual,False,Pakistan
RERA-2024-0011646,2024-07-24,2024,7,DIFC,2,Apartment,224939,18745,12,Bi-annual,True,India
RERA-2024-0011647,2024-11-26,2024,11,Downtown Dubai,2,Apartment,210739,17562,12,Monthly,True,Pakistan
RERA-2024-0011648,2024-08-15,2024,8,Palm Jumeirah,3,Apartment,430354,35863,12,Annual,True,India
RERA-2024-0011649,2024-12-04,2024,12,Dubai Marina,2,Apartment,197130,16428,24,Annual,False,Other
RERA-2024-0011650,2024-06-16,2024,6,Palm Jumeirah,3,Apartment,340396,28366,24,Quarterly,False,UAE
RERA-2024-0011651,2024-02-24,2024,2,Discovery Gardens,3,Apartment,67793,5649,6,Annual,True,India
RERA-2024-0011652,2024-05-08,2024,5,Palm Jumeirah,3,Apartment,465717,38810,12,Annual,False,UAE
RERA-2024-0011653,2024-01-15,2024,1,Dubai Hills Estate,3,Apartment,220143,18345,12,Bi-annual,False,India
RERA-2024-0011654,2024-11-12,2024,11,Bur Dubai,3,Apartment,100461,8372,12,Annual,False,UAE
RERA-2024-0011655,2024-04-12,2024,4,JVC,4,Villa,226830,18902,24,Quarterly,False,India
RERA-2024-0011656,2024-04-19,2024,4,Business Bay,2,Apartment,127705,10642,12,Annual,True,India
RERA-2024-0011657,2024-04-07,2024,4,Mirdif,2,Apartment,93322,7777,12,Bi-annual,True,Pakistan
RERA-2024-0011658,2024-08-22,2024,8,JVC,1,Apartment,70593,5883,12,Monthly,True,UK
RERA-2024-0011659,2024-04-11,2024,4,Dubai Hills Estate,3,Apartment,332768,27731,12,Monthly,False,UAE
RERA-2024-0011660,2024-09-29,2024,9,DIFC,3,Apartment,418084,34840,12,Annual,False,Other
RERA-2024-0011661,2024-11-23,2024,11,Downtown Dubai,1,Apartment,129908,10826,6,Bi-annual,False,Other
RERA-2024-0011662,2024-03-18,2024,3,JVC,3,Apartment,151991,12666,12,Annual,False,UK
RERA-2024-0011663,2024-07-09,2024,7,Dubai Marina,1,Apartment,127537,10628,12,Bi-annual,False,Philippines
RERA-2024-0011664,2024-01-05,2024,1,JVC,1,Apartment,79163,6597,12,Monthly,True,India
RERA-2024-0011665,2024-03-29,2024,3,Bur Dubai,3,Apartment,112014,9334,24,Quarterly,False,India
RERA-2024-0011666,2024-10-20,2024,10,DIFC,1,Apartment,87354,7280,24,Monthly,True,Philippines
RERA-2024-0011667,2024-08-19,2024,8,JLT,3,Apartment,188214,15684,12,Quarterly,False,Other
RERA-2024-0011668,2024-04-08,2024,4,Bur Dubai,1,Apartment,66359,5530,12,Quarterly,True,UK
RERA-2024-0011669,2024-12-30,2024,12,DIFC,3,Apartment,342225,28519,12,Bi-annual,True,India
RERA-2024-0011670,2024-12-26,2024,12,Bur Dubai,4,Villa,173930,14494,12,Bi-annual,True,UAE
RERA-2024-0011671,2024-09-25,2024,9,Dubai Marina,2,Apartment,183784,15315,12,Quarterly,False,UAE
RERA-2024-0011672,2024-07-13,2024,7,DIFC,2,Apartment,222429,18536,24,Annual,True,Pakistan
RERA-2024-0011673,2024-05-05,2024,5,Mirdif,2,Apartment,105132,8761,12,Bi-annual,True,UK
RERA-2024-0011674,2024-05-20,2024,5,Al Barsha,1,Apartment,82036,6836,12,Annual,True,Other
RERA-2024-0011675,2024-11-22,2024,11,DIFC,2,Apartment,221716,18476,12,Bi-annual,False,Other
RERA-2024-0011676,2024-06-16,2024,6,Bur Dubai,3,Apartment,121945,10162,12,Bi-annual,True,India
RERA-2024-0011677,2024-02-22,2024,2,International City,2,Apartment,48595,4050,12,Annual,False,India
RERA-2024-0011678,2024-07-25,2024,7,Bur Dubai,0,Apartment,43499,3625,12,Bi-annual,False,UAE
RERA-2024-0011679,2024-05-08,2024,5,Town Square,2,Apartment,111292,9274,12,Annual,False,Other
RERA-2024-0011680,2024-06-17,2024,6,Business Bay,2,Apartment,154418,12868,12,Monthly,False,Egypt
RERA-2024-0011681,2024-09-16,2024,9,Palm Jumeirah,3,Apartment,377210,31434,12,Bi-annual,False,India
RERA-2024-0011682,2024-02-29,2024,2,Mirdif,3,Apartment,162690,13558,12,Bi-annual,False,Other
RERA-2024-0011683,2024-12-14,2024,12,JVC,3,Apartment,100969,8414,24,Annual,True,Philippines
RERA-2024-0011684,2024-11-09,2024,11,International City,2,Apartment,59749,4979,6,Bi-annual,True,India
RERA-2024-0011685,2024-03-10,2024,3,International City,0,Apartment,24214,2018,12,Bi-annual,True,Philippines
RERA-2024-0011686,2024-12-26,2024,12,Town Square,1,Apartment,54641,4553,12,Annual,True,Other
RERA-2024-0011687,2024-11-16,2024,11,Bur Dubai,2,Apartment,82908,6909,12,Monthly,True,UAE
RERA-2024-0011688,2024-02-08,2024,2,Business Bay,4,Villa,331378,27615,12,Annual,False,Other
RERA-2024-0011689,2024-08-13,2024,8,Al Barsha,1,Apartment,61261,5105,12,Quarterly,True,India
RERA-2024-0011690,2024-10-30,2024,10,Palm Jumeirah,1,Apartment,166226,13852,12,Bi-annual,True,Pakistan
RERA-2024-0011691,2024-07-21,2024,7,Dubai Marina,2,Apartment,209628,17469,12,Bi-annual,True,Other
RERA-2024-0011692,2024-01-24,2024,1,Business Bay,2,Apartment,151232,12603,12,Bi-annual,True,Philippines
RERA-2024-0011693,2024-04-13,2024,4,Discovery Gardens,1,Apartment,43693,3641,12,Monthly,True,UK
RERA-2024-0011694,2024-04-26,2024,4,Dubai Hills Estate,1,Apartment,122339,10195,12,Quarterly,True,Other
RERA-2024-0011695,2024-10-19,2024,10,Downtown Dubai,2,Apartment,185456,15455,12,Quarterly,False,Philippines
