plot_id,plot_number,area_name,plot_area_sqft,zoning,ownership_type,registration_date,last_transfer_date,market_value_aed,is_mortgaged,developer_id
PLOT-007500,4400-B,Dubai Marina,142190,Industrial,Leasehold,2018-05-20,2018-06-28,448606797,True,DEV-0109
PLOT-007501,3584-A,Bur Dubai,16833,Residential,Government,2005-07-26,2016-07-02,328127831,True,DEV-0103
PLOT-007502,9336-A,Al Barsha,202620,Residential,Freehold,2002-11-25,2022-08-19,288282118,True,DEV-0175
PLOT-007503,8514-B,Al Quoz,140549,Commercial,Freehold,2007-03-09,2024-03-25,421259365,False,DEV-0146
PLOT-007504,9688-A,Al Mizhar,274288,Residential,Leasehold,2000-02-09,2015-01-26,193138646,False,DEV-0042
PLOT-007505,1590-D,Al Wasl,176887,Residential,Leasehold,2003-09-21,2024-08-22,273661211,True,DEV-0049
PLOT-007506,9626-E,Dubai Land,439834,Mixed,Leasehold,2008-11-06,2018-04-25,3698813,True,DEV-0048
PLOT-007507,8764-E,Muhaisnah,277007,Commercial,Leasehold,2011-08-01,2017-10-24,221736547,False,DEV-0043
PLOT-007508,323-D,Warqa,425122,Industrial,Freehold,2009-05-21,2016-01-30,267376902,False,DEV-0065
PLOT-007509,2593-A,Al Safa,428950,Commercial,Freehold,2008-01-27,2017-05-29,192002545,False,DEV-0182
PLOT-007510,6432-B,Discovery Gardens,313613,Residential,Leasehold,2018-03-19,2020-10-14,377152144,True,DEV-0048
PLOT-007511,1203-D,Emaar Beachfront,438988,Residential,Leasehold,2002-07-27,2019-02-20,241279993,False,DEV-0154
PLOT-007512,5645-B,Jebel Ali,21174,Commercial,Freehold,2017-03-12,2020-02-06,333742542,True,DEV-0098
PLOT-007513,903-B,Palm Jumeirah,474154,Residential,Leasehold,2021-09-13,2016-06-19,369525160,True,DEV-0197
PLOT-007514,3382-D,Jebel Ali,199580,Commercial,Freehold,2006-07-10,2022-09-23,123626099,True,DEV-0137
PLOT-007515,6549-A,Al Karama,158634,Mixed,Leasehold,2015-09-21,2024-01-14,391983348,False,DEV-0148
PLOT-007516,9134-C,Al Barsha,349080,Residential,Government,2017-12-19,2016-11-30,300684828,True,DEV-0085
PLOT-007517,9078-A,Dubai Hills Estate,241002,Residential,Freehold,2012-11-23,2019-07-06,351867296,True,DEV-0108
PLOT-007518,551-E,Dubailand,269499,Residential,Leasehold,2015-03-18,2020-09-04,456820508,False,DEV-0104
PLOT-007519,8797-D,Dubai Hills Estate,169582,Residential,Government,2000-05-21,2021-08-09,337616880,False,DEV-0193
PLOT-007520,8134-E,Downtown Dubai,372704,Commercial,Freehold,2021-10-25,2024-06-26,296398648,True,DEV-0045
PLOT-007521,1918-C,Ras Al Khor,352831,Green,Leasehold,2005-10-15,2015-12-26,93169968,False,DEV-0091
PLOT-007522,3621-A,Al Satwa,113630,Residential,Freehold,2021-04-24,2015-11-12,496372226,False,DEV-0165
PLOT-007523,1359-E,DIFC,201077,Green,Leasehold,2017-03-15,2018-12-15,357271445,True,DEV-0153
PLOT-007524,3398-C,Downtown Dubai,220347,Mixed,Leasehold,2004-03-01,2023-06-02,293793110,False,DEV-0141
PLOT-007525,9880-C,Umm Suqeim,74789,Commercial,Leasehold,2014-06-08,2023-12-01,372569462,False,DEV-0005
PLOT-007526,9235-A,Jumeirah,109032,Green,Leasehold,2013-02-11,2023-05-21,425249933,False,DEV-0173
PLOT-007527,41-E,Jumeirah,165956,Residential,Freehold,2008-02-14,2022-12-21,315890225,True,DEV-0177
PLOT-007528,5627-E,Al Satwa,12263,Residential,Government,2019-04-26,2024-11-15,185553378,True,DEV-0023
PLOT-007529,3287-B,Al Qusais,307139,Industrial,Leasehold,2002-05-04,2018-10-16,271695128,False,DEV-0194
PLOT-007530,7079-D,Ras Al Khor,86023,Residential,Freehold,2020-03-29,2023-10-02,453550011,False,DEV-0127
PLOT-007531,1944-B,Ras Al Khor,207631,Residential,Freehold,2014-10-17,2023-12-08,451654204,False,DEV-0135
PLOT-007532,2326-B,Sports City,340171,Green,Government,2001-08-02,2021-07-22,64670423,False,DEV-0185
PLOT-007533,2137-C,Dubai South,372229,Mixed,Freehold,2023-02-26,2019-12-26,11124305,False,DEV-0077
PLOT-007534,3424-D,Business Bay,218684,Residential,Leasehold,2004-06-19,2022-01-22,88515355,False,DEV-0049
PLOT-007535,7282-B,Al Safa,237644,Commercial,Freehold,2022-08-10,2015-01-08,263376978,True,DEV-0130
PLOT-007536,8950-E,Deira,253011,Residential,Freehold,2023-09-22,2023-11-17,125138602,False,DEV-0047
PLOT-007537,7479-A,Muhaisnah,284024,Green,Freehold,2012-04-28,2023-04-08,33997137,True,DEV-0044
PLOT-007538,9292-B,Emaar Beachfront,324528,Residential,Freehold,2021-02-14,2018-04-30,460712914,False,DEV-0080
PLOT-007539,6258-C,Muhaisnah,103279,Mixed,Government,2013-02-21,2020-11-17,363006855,False,DEV-0114
PLOT-007540,4777-C,Mirdif,288357,Residential,Leasehold,2000-02-15,2020-03-20,86819510,False,DEV-0134
PLOT-007541,9303-A,Al Karama,365299,Residential,Freehold,2004-01-12,2021-11-25,150635414,False,DEV-0083
PLOT-007542,4574-A,Al Satwa,314281,Residential,Leasehold,2011-10-25,2021-09-28,408643673,False,DEV-0185
PLOT-007543,3528-A,Dubai South,129686,Residential,Government,2002-01-22,2021-02-25,307216567,True,DEV-0187
PLOT-007544,4009-C,Al Satwa,467980,Residential,Freehold,2017-11-23,2018-10-09,425057278,True,DEV-0063
PLOT-007545,1371-C,Al Qusais,383727,Residential,Leasehold,2013-03-16,2017-05-25,204266723,False,DEV-0115
PLOT-007546,6060-E,Jumeirah,315310,Commercial,Freehold,2010-10-11,2021-12-31,498636261,True,DEV-0181
PLOT-007547,9711-A,Sports City,317238,Commercial,Freehold,2004-01-02,2020-09-15,318669366,False,DEV-0029
PLOT-007548,3050-E,Al Karama,128945,Residential,Freehold,2012-02-26,2020-08-21,33507318,False,DEV-0058
PLOT-007549,3870-C,Muhaisnah,308136,Commercial,Leasehold,2016-05-22,2021-10-22,387041638,True,DEV-0016
PLOT-007550,2643-D,Sports City,139323,Mixed,Freehold,2001-02-20,2015-10-19,73012916,True,DEV-0116
PLOT-007551,8659-D,Dubailand,345279,Residential,Government,2014-01-16,2024-09-30,29251426,True,DEV-0181
PLOT-007552,9463-B,Palm Jumeirah,118116,Mixed,Leasehold,2015-03-20,2021-05-28,53985189,False,DEV-0153
PLOT-007553,2563-C,Business Bay,187843,Mixed,Leasehold,2008-10-18,2020-12-31,134886876,False,DEV-0161
PLOT-007554,2841-D,Dubai South,243540,Commercial,Freehold,2010-09-08,2016-09-25,306259679,False,DEV-0146
PLOT-007555,2120-A,JLT,328633,Residential,Government,2005-04-07,2018-11-30,108097413,True,DEV-0020
PLOT-007556,6631-C,Al Quoz,158156,Industrial,Freehold,2018-04-24,2018-07-23,122778695,True,DEV-0056
PLOT-007557,6281-E,Al Wasl,313449,Residential,Leasehold,2013-07-11,2024-06-02,19519380,False,DEV-0164
PLOT-007558,8286-D,Emaar Beachfront,174432,Residential,Freehold,2006-11-15,2020-05-03,308534046,True,DEV-0159
PLOT-007559,3652-A,Mirdif,196185,Mixed,Leasehold,2002-05-27,2020-02-01,193431500,False,DEV-0101
PLOT-007560,9159-B,Jebel Ali,327878,Commercial,Leasehold,2014-09-29,2024-05-05,93787677,False,DEV-0156
PLOT-007561,2941-D,Arabian Ranches,300662,Commercial,Freehold,2022-11-14,2022-07-30,317675844,False,DEV-0075
PLOT-007562,9820-E,DIFC,450935,Residential,Government,2023-02-13,2015-09-19,126999956,True,DEV-0164
PLOT-007563,3577-B,Town Square,192314,Residential,Freehold,2012-11-06,2021-07-26,195896125,False,DEV-0010
PLOT-007564,9572-C,Al Safa,251547,Mixed,Freehold,2013-05-10,2017-08-10,285826503,True,DEV-0013
PLOT-007565,6886-A,Al Quoz,87909,Mixed,Freehold,2016-12-25,2016-11-06,108196022,False,DEV-0088
PLOT-007566,4115-C,Al Satwa,462307,Industrial,Leasehold,2004-10-24,2015-05-17,400938371,False,DEV-0001
PLOT-007567,5494-A,Mirdif,317161,Commercial,Freehold,2018-04-09,2020-12-19,217709425,True,DEV-0064
PLOT-007568,4907-D,Sports City,274473,Mixed,Leasehold,2008-11-24,2016-06-25,236134752,False,DEV-0016
PLOT-007569,965-C,DIFC,253396,Residential,Freehold,2020-02-26,2015-07-06,80325836,False,DEV-0144
PLOT-007570,1267-D,Al Safa,203406,Commercial,Freehold,2019-11-18,2016-01-24,192563466,False,DEV-0179
PLOT-007571,8273-B,Dubai Investment Park,365124,Commercial,Leasehold,2005-10-11,2019-01-09,85903709,True,DEV-0174
PLOT-007572,8289-D,Muhaisnah,199334,Commercial,Freehold,2006-02-26,2021-12-03,295504331,False,DEV-0169
PLOT-007573,4199-A,DIFC,269349,Green,Government,2003-09-22,2017-07-16,59588465,False,DEV-0083
PLOT-007574,9979-C,Sports City,499755,Industrial,Leasehold,2018-01-16,2018-08-18,424003571,False,DEV-0038
PLOT-007575,904-D,Mirdif,89059,Industrial,Leasehold,2011-09-22,2017-08-28,83769612,False,DEV-0176
PLOT-007576,2986-E,Dubai South,154247,Residential,Leasehold,2021-07-18,2016-03-27,472011919,True,DEV-0024
PLOT-007577,9538-C,Motor City,289993,Residential,Government,2001-03-20,2021-12-07,452783197,True,DEV-0054
PLOT-007578,9195-B,JLT,19918,Commercial,Leasehold,2011-10-11,2023-07-17,271204054,True,DEV-0040
PLOT-007579,9543-C,Deira,380118,Green,Freehold,2019-01-15,2016-10-27,461351181,False,DEV-0175
PLOT-007580,6362-C,Warqa,277837,Commercial,Freehold,2002-09-23,2024-03-06,497856700,False,DEV-0023
PLOT-007581,471-C,Al Barsha,197054,Commercial,Government,2004-09-15,2016-05-01,166790183,False,DEV-0158
PLOT-007582,7476-A,JLT,282010,Residential,Freehold,2008-04-08,2018-02-27,377371436,False,DEV-0154
PLOT-007583,3961-C,Sports City,130282,Residential,Leasehold,2022-10-18,2020-01-10,218928302,False,DEV-0040
PLOT-007584,1428-B,Al Barsha,245252,Commercial,Freehold,2010-03-19,2023-05-19,286872954,True,DEV-0063
PLOT-007585,806-C,Dubai Marina,263587,Commercial,Freehold,2008-09-02,2016-09-16,417387858,False,DEV-0132
PLOT-007586,9572-C,Al Quoz,295319,Residential,Freehold,2000-05-22,2015-04-06,257442032,False,DEV-0025
PLOT-007587,4699-D,Ras Al Khor,163613,Green,Freehold,2001-09-15,2017-01-04,12913201,False,DEV-0125
PLOT-007588,3542-C,Nad Al Sheba,101619,Residential,Freehold,2011-07-19,2023-11-24,422619146,False,DEV-0136
PLOT-007589,1879-A,Al Twar,279242,Residential,Leasehold,2003-10-09,2022-06-04,107555487,True,DEV-0123
PLOT-007590,4513-C,Jebel Ali,269435,Residential,Freehold,2001-01-12,2015-11-20,492153481,False,DEV-0069
PLOT-007591,7219-E,Al Twar,236038,Commercial,Freehold,2019-03-26,2016-02-23,239713264,True,DEV-0090
PLOT-007592,4387-B,Al Mizhar,138383,Mixed,Leasehold,2023-01-12,2022-11-26,131214391,False,DEV-0038
PLOT-007593,4603-C,Mirdif,53752,Residential,Freehold,2012-05-11,2021-02-21,93621272,False,DEV-0087
PLOT-007594,3466-A,Muhaisnah,370718,Mixed,Freehold,2022-01-08,2021-05-18,180764469,True,DEV-0166
PLOT-007595,1754-B,Al Mizhar,428213,Residential,Freehold,2009-01-05,2018-01-13,381176516,False,DEV-0018
PLOT-007596,4477-E,Dubai Investment Park,464241,Commercial,Freehold,2016-09-12,2016-11-11,437734707,False,DEV-0148
PLOT-007597,4935-A,Jumeirah,418607,Residential,Freehold,2007-09-02,2016-12-31,29576088,False,DEV-0186
PLOT-007598,1280-C,Downtown Dubai,118185,Green,Leasehold,2008-09-13,2023-07-29,257519610,False,DEV-0181
PLOT-007599,5100-E,Palm Jumeirah,371332,Residential,Leasehold,2006-01-13,2021-03-03,82749692,True,DEV-0131
PLOT-007600,1118-D,Deira,185580,Commercial,Freehold,2003-06-08,2019-05-08,165505080,True,DEV-0043
PLOT-007601,9115-D,Muhaisnah,387728,Commercial,Leasehold,2014-01-12,2018-06-15,99092068,False,DEV-0074
PLOT-007602,8896-B,Sports City,124863,Commercial,Government,2015-09-22,2023-05-01,167263585,False,DEV-0178
PLOT-007603,5180-E,Warqa,125187,Commercial,Freehold,2011-03-10,2019-12-06,16163931,True,DEV-0038
PLOT-007604,786-B,JLT,223331,Residential,Freehold,2017-12-07,2016-01-05,396351401,False,DEV-0176
PLOT-007605,4048-D,International City,115694,Residential,Leasehold,2014-11-18,2024-06-15,119553393,False,DEV-0099
PLOT-007606,7627-C,Jumeirah,473378,Mixed,Leasehold,2010-06-05,2018-02-27,157185544,True,DEV-0092
PLOT-007607,9345-D,JVC,399885,Commercial,Leasehold,2011-02-28,2015-11-16,116652281,False,DEV-0099
PLOT-007608,5490-B,Bur Dubai,268758,Residential,Freehold,2019-06-27,2018-11-23,381243941,True,DEV-0100
PLOT-007609,4936-E,Dubailand,78375,Commercial,Freehold,2020-07-31,2018-09-12,243604820,False,DEV-0073
PLOT-007610,9916-B,Jumeirah,27274,Residential,Government,2003-09-27,2017-04-22,274453868,True,DEV-0081
PLOT-007611,110-B,Mirdif,364997,Residential,Government,2000-08-02,2020-02-17,354573963,True,DEV-0125
PLOT-007612,1058-D,Jebel Ali,63504,Residential,Freehold,2003-10-04,2017-06-29,127271487,True,DEV-0030
PLOT-007613,7792-C,Al Safa,486812,Residential,Freehold,2010-12-03,2022-02-09,419039272,False,DEV-0167
PLOT-007614,8604-D,Al Karama,58212,Residential,Freehold,2011-07-26,2019-01-31,338508877,False,DEV-0158
PLOT-007615,6189-B,Dubai Marina,298587,Industrial,Leasehold,2020-12-13,2017-11-11,173817639,True,DEV-0081
PLOT-007616,8853-A,Al Quoz,404693,Commercial,Freehold,2023-08-11,2015-05-14,31324525,True,DEV-0042
PLOT-007617,7378-B,Al Qusais,248457,Commercial,Leasehold,2013-11-30,2021-08-16,148464913,True,DEV-0074
PLOT-007618,1011-E,Muhaisnah,90681,Mixed,Leasehold,2022-09-09,2020-08-30,492210009,True,DEV-0031
PLOT-007619,2923-C,JVC,52994,Residential,Government,2003-02-20,2017-04-21,314114735,False,DEV-0151
PLOT-007620,3939-E,Palm Jumeirah,327564,Commercial,Leasehold,2005-01-15,2017-07-13,159239071,True,DEV-0121
PLOT-007621,4368-D,Ras Al Khor,154324,Residential,Leasehold,2017-08-24,2024-07-08,64168131,False,DEV-0054
PLOT-007622,4697-C,Al Twar,428277,Mixed,Freehold,2016-11-02,2023-09-07,476853727,False,DEV-0199
PLOT-007623,3202-A,Discovery Gardens,35322,Residential,Freehold,2015-02-26,2023-11-28,430510521,True,DEV-0075
PLOT-007624,1848-E,Emaar Beachfront,320579,Mixed,Leasehold,2012-01-29,2017-10-14,145564971,False,DEV-0007
PLOT-007625,7312-B,Dubai Land,208354,Residential,Freehold,2008-01-12,2018-04-12,301890846,True,DEV-0128
PLOT-007626,5243-E,Dubai South,112723,Mixed,Freehold,2022-04-11,2015-04-19,368498930,True,DEV-0127
PLOT-007627,1718-D,Al Safa,25842,Commercial,Freehold,2005-09-19,2019-07-14,300803855,False,DEV-0082
PLOT-007628,4390-A,Downtown Dubai,135075,Residential,Freehold,2019-10-02,2021-01-25,292273923,False,DEV-0004
PLOT-007629,6174-B,DIFC,356874,Commercial,Freehold,2003-07-20,2016-08-19,350015383,False,DEV-0011
PLOT-007630,7035-E,Mirdif,293988,Mixed,Freehold,2001-06-13,2021-08-09,481901886,True,DEV-0200
PLOT-007631,3258-D,Mirdif,445119,Mixed,Freehold,2023-09-24,2022-05-25,455189625,True,DEV-0156
PLOT-007632,8108-E,Dubai Marina,52796,Residential,Leasehold,2010-08-04,2023-01-18,104285867,True,DEV-0056
PLOT-007633,473-C,Dubai Marina,426438,Residential,Freehold,2019-10-06,2019-07-16,272141893,False,DEV-0053
PLOT-007634,6675-C,Al Karama,305169,Industrial,Government,2004-02-28,2015-06-18,219462339,True,DEV-0145
PLOT-007635,1051-D,Dubai Land,419421,Commercial,Freehold,2004-04-15,2016-08-18,233894783,False,DEV-0142
PLOT-007636,6701-A,JVC,49399,Mixed,Freehold,2023-01-13,2018-05-01,315439839,True,DEV-0148
PLOT-007637,1688-D,Mirdif,458077,Residential,Leasehold,2020-06-19,2017-12-21,333681811,True,DEV-0025
PLOT-007638,6162-B,Dubai Hills Estate,301292,Residential,Freehold,2003-10-16,2015-12-14,157531159,False,DEV-0020
PLOT-007639,6227-D,Al Qusais,239867,Mixed,Freehold,2006-04-15,2015-09-29,344109437,False,DEV-0123
PLOT-007640,2144-C,Al Barsha,178347,Residential,Leasehold,2006-02-08,2016-06-19,122144201,False,DEV-0132
PLOT-007641,7991-B,Downtown Dubai,238642,Residential,Government,2020-02-15,2016-04-02,477175694,False,DEV-0009
PLOT-007642,682-D,Al Mizhar,395287,Residential,Freehold,2001-02-11,2023-07-12,185281514,True,DEV-0194
PLOT-007643,1505-A,Dubai Investment Park,132484,Commercial,Freehold,2007-05-12,2018-08-10,195444440,True,DEV-0027
PLOT-007644,7038-A,Muhaisnah,373281,Commercial,Freehold,2010-10-09,2017-01-27,64990649,False,DEV-0108
PLOT-007645,6074-B,Dubai Investment Park,36769,Mixed,Government,2003-12-06,2021-03-20,402639395,False,DEV-0087
PLOT-007646,9455-A,Motor City,115034,Commercial,Freehold,2022-03-22,2020-04-07,137693141,True,DEV-0129
PLOT-007647,2091-B,Al Karama,176474,Residential,Freehold,2021-10-07,2018-08-17,429073729,True,DEV-0174
PLOT-007648,6969-B,Dubai Creek Harbour,8048,Mixed,Freehold,2000-06-15,2018-09-20,445317294,False,DEV-0195
PLOT-007649,6418-B,Al Mizhar,457692,Mixed,Leasehold,2002-06-07,2022-09-21,55098491,True,DEV-0177
PLOT-007650,8068-D,Sports City,361924,Commercial,Freehold,2008-01-28,2015-10-08,404369041,True,DEV-0092
PLOT-007651,8408-C,Arabian Ranches,340029,Residential,Leasehold,2020-05-15,2018-03-06,425033564,False,DEV-0187
PLOT-007652,3980-D,Al Mizhar,109586,Mixed,Freehold,2023-08-02,2023-05-03,245287567,False,DEV-0138
PLOT-007653,2746-E,Deira,92630,Industrial,Leasehold,2007-05-09,2019-03-07,41288438,False,DEV-0069
PLOT-007654,8768-A,Dubai Marina,416086,Mixed,Freehold,2012-04-10,2024-01-23,118453644,True,DEV-0132
PLOT-007655,2120-C,Dubai Investment Park,190061,Residential,Government,2011-07-15,2023-06-30,70483452,True,DEV-0162
PLOT-007656,6943-C,Al Wasl,452852,Residential,Freehold,2019-10-29,2024-10-04,29585274,False,DEV-0112
PLOT-007657,5527-A,Al Barsha,121548,Residential,Leasehold,2018-02-10,2018-12-26,220067223,False,DEV-0105
PLOT-007658,5658-C,Warqa,389013,Mixed,Freehold,2017-04-05,2017-05-27,492963356,True,DEV-0011
PLOT-007659,1911-C,Al Wasl,44782,Residential,Freehold,2004-02-07,2021-10-29,474954513,False,DEV-0018
PLOT-007660,2934-E,Dubailand,380855,Commercial,Leasehold,2021-12-29,2023-11-18,308971688,True,DEV-0019
PLOT-007661,3492-C,Emaar Beachfront,162732,Residential,Freehold,2007-06-26,2015-07-19,220454299,False,DEV-0056
PLOT-007662,4004-D,JVC,376272,Green,Leasehold,2008-07-17,2019-03-17,111939222,False,DEV-0007
PLOT-007663,5816-D,Al Satwa,386902,Residential,Leasehold,2010-09-13,2018-07-07,402913503,False,DEV-0159
PLOT-007664,3439-E,Dubai Investment Park,295725,Commercial,Freehold,2011-03-01,2021-03-07,3307868,False,DEV-0187
PLOT-007665,5756-A,Nad Al Sheba,260958,Commercial,Freehold,2001-11-08,2024-06-17,112558256,True,DEV-0081
PLOT-007666,966-C,Sports City,114475,Residential,Leasehold,2008-03-11,2016-05-10,282998846,False,DEV-0067
PLOT-007667,9588-B,Dubai Investment Park,495049,Residential,Leasehold,2000-02-20,2016-02-03,324814268,True,DEV-0117
PLOT-007668,2091-D,Al Qusais,264245,Commercial,Government,2007-06-27,2024-09-03,355582520,False,DEV-0159
PLOT-007669,971-D,Al Barsha,255735,Commercial,Leasehold,2018-08-02,2017-06-16,173951117,True,DEV-0129
PLOT-007670,1161-E,Al Wasl,170062,Mixed,Freehold,2007-02-24,2018-12-26,275259378,True,DEV-0130
PLOT-007671,211-C,Dubai South,136336,Mixed,Government,2011-02-12,2020-05-01,367986448,False,DEV-0106
PLOT-007672,7254-A,Dubai South,141928,Residential,Leasehold,2015-05-22,2015-04-12,61092427,False,DEV-0018
PLOT-007673,6309-D,Dubai Investment Park,443507,Commercial,Leasehold,2007-06-09,2016-08-27,415906973,True,DEV-0045
PLOT-007674,539-E,Umm Suqeim,13561,Industrial,Freehold,2021-08-21,2020-12-05,370028857,False,DEV-0037
PLOT-007675,7090-A,Dubai Creek Harbour,282791,Commercial,Freehold,2010-02-23,2021-11-28,299274948,False,DEV-0186
PLOT-007676,3206-B,Discovery Gardens,430783,Mixed,Leasehold,2009-04-24,2024-07-04,114870295,True,DEV-0166
PLOT-007677,700-B,Umm Suqeim,43717,Residential,Leasehold,2011-07-19,2018-05-24,492312992,True,DEV-0011
PLOT-007678,7234-B,DIFC,201509,Residential,Freehold,2007-02-18,2017-09-02,408068408,True,DEV-0073
PLOT-007679,2352-D,Sports City,477408,Mixed,Freehold,2003-10-29,2016-07-04,37145962,True,DEV-0199
PLOT-007680,6366-A,DIFC,371438,Commercial,Freehold,2016-11-30,2017-06-10,483729168,True,DEV-0081
PLOT-007681,9895-A,Dubai Marina,142766,Industrial,Government,2018-04-07,2021-05-16,322961019,False,DEV-0006
PLOT-007682,4036-D,JLT,113889,Residential,Government,2010-12-28,2015-02-20,287844333,False,DEV-0054
PLOT-007683,1123-C,Al Qusais,94118,Residential,Leasehold,2022-11-19,2022-10-21,127206224,True,DEV-0088
PLOT-007684,2856-C,Al Quoz,203683,Mixed,Government,2014-05-18,2021-05-12,191642812,True,DEV-0005
PLOT-007685,6999-B,Arabian Ranches,295687,Residential,Freehold,2006-03-18,2019-12-14,329987741,False,DEV-0177
PLOT-007686,2290-E,Dubai Land,433988,Mixed,Leasehold,2013-02-05,2023-03-29,110516577,False,DEV-0107
PLOT-007687,4464-E,Al Karama,128448,Residential,Freehold,2001-04-13,2020-07-14,241870570,False,DEV-0069
PLOT-007688,2937-B,International City,370769,Residential,Freehold,2019-12-20,2016-04-04,61922260,True,DEV-0186
PLOT-007689,5444-B,Al Karama,236831,Residential,Freehold,2016-05-11,2022-03-28,246016028,False,DEV-0122
PLOT-007690,2994-E,Al Furjan,452220,Residential,Freehold,2009-04-26,2018-06-05,258646660,False,DEV-0093
PLOT-007691,3205-B,Downtown Dubai,363185,Residential,Freehold,2010-03-08,2021-11-11,115031156,False,DEV-0138
PLOT-007692,4277-D,Dubai Hills Estate,278092,Residential,Freehold,2010-03-01,2016-02-04,268850842,True,DEV-0009
PLOT-007693,9618-A,Town Square,479131,Commercial,Leasehold,2000-06-16,2019-11-12,166945206,True,DEV-0078
PLOT-007694,8303-A,Al Quoz,155866,Mixed,Freehold,2011-10-08,2015-08-22,163867059,False,DEV-0023
PLOT-007695,4272-B,International City,48722,Industrial,Freehold,2021-06-06,2016-10-06,248805569,True,DEV-0080
PLOT-007696,5466-C,Town Square,430264,Residential,Freehold,2000-05-07,2024-05-20,344950532,False,DEV-0049
PLOT-007697,2761-A,Discovery Gardens,105807,Mixed,Leasehold,2002-07-01,2019-08-09,47597365,True,DEV-0061
PLOT-007698,1554-D,Palm Jumeirah,231574,Commercial,Government,2012-08-09,2018-08-28,254469155,True,DEV-0077
PLOT-007699,5798-A,Downtown Dubai,159692,Commercial,Leasehold,2022-03-04,2015-11-17,82500002,False,DEV-0114
PLOT-007700,7098-C,Deira,232844,Industrial,Freehold,2016-05-25,2015-10-18,403053349,False,DEV-0015
PLOT-007701,3866-E,Al Mizhar,82898,Mixed,Freehold,2016-09-04,2022-10-18,124576602,False,DEV-0114
PLOT-007702,8849-C,Dubai South,199774,Commercial,Leasehold,2006-11-19,2022-10-31,46816432,False,DEV-0055
