unit_id,building_id,unit_number,floor,bedrooms,bathrooms,area_sqft,property_type,view,is_furnished,current_status,last_transaction_year,last_sale_price_aed
UNIT-0036620,BLDG-009059,4020,35,0,4,672,Apartment,No Preference,True,Vacant,2018,7499525
UNIT-0036621,BLDG-012159,5717,20,1,4,2887,Penthouse,City View,False,Occupied,2017,5809046
UNIT-0036622,BLDG-001405,2601,2,1,4,1354,Apartment,Garden View,True,Occupied,2022,11882803
UNIT-0036623,BLDG-012586,7911,72,2,2,1832,Apartment,Garden View,False,Occupied,2019,6731867
UNIT-0036624,BLDG-010373,6311,34,1,2,1598,Villa,City View,False,Vacant,2017,4241949
UNIT-0036625,BLDG-006814,4909,74,2,3,2234,Apartment,City View,True,Occupied,2017,818694
UNIT-0036626,BLDG-009813,3520,26,2,3,4872,Studio,No Preference,False,Occupied,2023,13917860
UNIT-0036627,BLDG-004546,2211,63,3,3,3658,Apartment,Garden View,False,Occupied,2022,6276152
UNIT-0036628,BLDG-014698,2502,44,1,2,2600,Apartment,Garden View,False,Occupied,2020,3449484
UNIT-0036629,BLDG-004998,5905,72,2,5,4865,Apartment,City View,False,Vacant,2018,5139419
UNIT-0036630,BLDG-012928,3814,39,3,2,3229,Townhouse,Garden View,True,Under Renovation,2019,5849827
UNIT-0036631,BLDG-000636,6712,26,4,1,4106,Apartment,City View,False,Occupied,2015,8888163
UNIT-0036632,BLDG-006257,7304,31,1,2,2607,Apartment,City View,True,Occupied,2017,8804194
UNIT-0036633,BLDG-002129,7111,16,2,2,587,Townhouse,Garden View,False,Vacant,2020,2424168
UNIT-0036634,BLDG-007087,4020,18,2,1,3358,Apartment,Pool View,True,Vacant,2016,9165846
UNIT-0036635,BLDG-010588,4511,60,3,3,1444,Villa,No Preference,False,Occupied,2017,2237735
UNIT-0036636,BLDG-010901,1320,31,1,3,3984,Apartment,City View,False,Occupied,2019,14358801
UNIT-0036637,BLDG-009247,211,52,3,2,3635,Apartment,City View,False,Occupied,2019,5518216
UNIT-0036638,BLDG-003765,4802,31,2,3,583,Villa,Garden View,True,Occupied,2024,13944124
UNIT-0036639,BLDG-013068,218,25,3,5,4462,Apartment,Pool View,False,Occupied,2021,10696147
UNIT-0036640,BLDG-002580,802,71,2,3,2162,Apartment,Garden View,False,Occupied,2024,4126581
UNIT-0036641,BLDG-009322,8017,57,4,2,3520,Townhouse,No Preference,False,Vacant,2019,3764508
UNIT-0036642,BLDG-005146,3303,16,0,4,2559,Villa,Pool View,False,Occupied,2016,4828376
UNIT-0036643,BLDG-006947,6318,9,4,4,1068,Apartment,Pool View,False,Vacant,2015,2727379
UNIT-0036644,BLDG-013190,3706,69,3,2,4515,Apartment,Garden View,False,Vacant,2024,1067976
UNIT-0036645,BLDG-001016,902,3,2,4,741,Apartment,City View,False,Vacant,2017,2985995
UNIT-0036646,BLDG-012195,3609,78,3,1,1324,Villa,City View,False,Vacant,2023,14981876
UNIT-0036647,BLDG-006018,6011,55,5,3,586,Townhouse,Garden View,False,Occupied,2020,9326398
UNIT-0036648,BLDG-010068,6010,10,3,2,2442,Apartment,Sea View,True,Vacant,2019,13837147
UNIT-0036649,BLDG-002322,5311,23,3,4,3904,Townhouse,Sea View,True,Vacant,2019,5122115
UNIT-0036650,BLDG-003378,2215,11,2,3,1881,Apartment,City View,True,Vacant,2023,14066974
UNIT-0036651,BLDG-004703,7711,68,2,4,2986,Apartment,Pool View,False,Occupied,2018,11636261
UNIT-0036652,BLDG-011021,5204,51,2,2,4033,Studio,Garden View,False,Occupied,2018,7619777
UNIT-0036653,BLDG-013833,516,51,1,4,4320,Townhouse,No Preference,False,Occupied,2016,13205773
UNIT-0036654,BLDG-011705,1902,19,2,2,3369,Apartment,No Preference,True,Occupied,2021,1861586
UNIT-0036655,BLDG-012493,2605,50,1,4,3771,Apartment,City View,False,Occupied,2018,4052725
UNIT-0036656,BLDG-010891,8020,13,1,2,3315,Studio,City View,True,Vacant,2018,14758223
UNIT-0036657,BLDG-008536,6020,79,3,4,1674,Apartment,City View,True,Occupied,2019,13313095
UNIT-0036658,BLDG-013442,3413,36,1,3,1223,Apartment,Garden View,False,Vacant,2022,7607868
UNIT-0036659,BLDG-008659,6403,80,0,3,3754,Villa,City View,True,Occupied,2019,10148187
UNIT-0036660,BLDG-004430,3806,45,3,1,3975,Studio,No Preference,True,Occupied,2020,12975570
UNIT-0036661,BLDG-013039,6913,34,2,2,4466,Apartment,Pool View,False,Occupied,2023,443836
UNIT-0036662,BLDG-006530,4205,45,3,4,1329,Apartment,Garden View,False,Under Renovation,2018,6916903
UNIT-0036663,BLDG-002119,1909,24,4,5,4127,Apartment,City View,True,Occupied,2015,3427886
UNIT-0036664,BLDG-009192,5516,34,2,2,3987,Apartment,City View,False,Vacant,2017,11776086
UNIT-0036665,BLDG-005165,5007,59,1,3,1633,Apartment,No Preference,True,Occupied,2015,722185
UNIT-0036666,BLDG-012068,306,77,0,1,3837,Studio,Sea View,False,Occupied,2018,1554248
UNIT-0036667,BLDG-011286,1216,59,1,4,1942,Apartment,No Preference,True,Occupied,2018,8718359
UNIT-0036668,BLDG-007461,6207,15,0,2,2608,Townhouse,Sea View,True,Occupied,2023,13355690
UNIT-0036669,BLDG-003302,2710,66,3,4,841,Apartment,Garden View,False,Vacant,2019,9174321
UNIT-0036670,BLDG-005050,3801,42,1,4,4628,Apartment,Garden View,True,Occupied,2018,13941854
UNIT-0036671,BLDG-012139,4606,54,1,3,838,Townhouse,City View,False,Occupied,2022,12469463
UNIT-0036672,BLDG-006652,7709,42,3,2,4548,Apartment,Pool View,True,Occupied,2020,6053142
UNIT-0036673,BLDG-008830,5707,48,3,3,3318,Villa,City View,False,Occupied,2020,14396091
UNIT-0036674,BLDG-009876,3515,14,4,4,1121,Apartment,No Preference,True,Occupied,2015,12714427
UNIT-0036675,BLDG-001045,6402,79,2,4,1134,Apartment,Garden View,False,Occupied,2019,1440433
UNIT-0036676,BLDG-000907,3912,44,4,2,877,Townhouse,No Preference,True,Occupied,2018,14814666
UNIT-0036677,BLDG-010668,5510,76,3,1,1054,Townhouse,Garden View,True,Occupied,2023,6265861
UNIT-0036678,BLDG-003412,3517,70,2,4,2589,Apartment,Garden View,False,Occupied,2022,613891
UNIT-0036679,BLDG-011982,1301,79,1,2,3122,Apartment,No Preference,False,Occupied,2024,4391161
UNIT-0036680,BLDG-009273,1908,64,2,3,1493,Penthouse,Sea View,True,Occupied,2015,14557447
UNIT-0036681,BLDG-008558,1904,10,2,4,1801,Apartment,City View,False,Occupied,2020,9612623
UNIT-0036682,BLDG-012633,1920,14,1,2,1208,Townhouse,No Preference,False,Occupied,2020,8506111
UNIT-0036683,BLDG-013338,5510,47,0,2,1667,Villa,Pool View,False,Vacant,2020,11052877
UNIT-0036684,BLDG-002849,7415,4,0,3,1475,Townhouse,Garden View,True,Occupied,2018,5489007
UNIT-0036685,BLDG-001572,2518,66,3,3,4388,Apartment,No Preference,True,Vacant,2017,3270380
UNIT-0036686,BLDG-006687,3112,43,3,3,4673,Apartment,City View,False,Occupied,2018,405740
UNIT-0036687,BLDG-007529,7106,34,2,5,3498,Apartment,Sea View,True,Occupied,2017,3025661
UNIT-0036688,BLDG-010199,514,15,2,4,921,Apartment,Pool View,False,Occupied,2018,5556759
UNIT-0036689,BLDG-013840,213,77,1,3,3318,Villa,Garden View,True,Occupied,2017,3006025
UNIT-0036690,BLDG-011173,420,19,1,4,3473,Apartment,No Preference,True,Vacant,2020,5317613
UNIT-0036691,BLDG-005229,5707,40,2,5,1336,Penthouse,Sea View,False,Vacant,2018,2739571
UNIT-0036692,BLDG-006401,5614,7,0,3,1045,Villa,No Preference,True,Occupied,2024,3186406
UNIT-0036693,BLDG-004107,7020,44,1,4,2472,Apartment,City View,True,Occupied,2016,8597549
UNIT-0036694,BLDG-004780,2201,16,1,5,3871,Apartment,Garden View,False,Occupied,2018,10571112
UNIT-0036695,BLDG-011164,1614,55,1,2,4114,Penthouse,Pool View,True,Vacant,2018,5616513
UNIT-0036696,BLDG-010752,3709,77,1,1,3001,Villa,Pool View,False,Occupied,2023,4090623
UNIT-0036697,BLDG-003272,3014,38,1,3,596,Villa,Garden View,True,Occupied,2020,745692
UNIT-0036698,BLDG-006084,1802,76,0,5,1910,Villa,Sea View,True,Occupied,2017,10057644
UNIT-0036699,BLDG-004094,4320,19,1,4,3494,Apartment,City View,False,Occupied,2018,3321730
UNIT-0036700,BLDG-008661,1513,45,3,3,2042,Townhouse,Garden View,False,Occupied,2022,13202960
UNIT-0036701,BLDG-004575,1311,79,3,2,772,Apartment,City View,True,Occupied,2023,12210327
UNIT-0036702,BLDG-009168,6215,12,5,3,4903,Apartment,Garden View,False,Vacant,2015,13179354
UNIT-0036703,BLDG-008398,3402,44,4,3,1828,Apartment,No Preference,False,Vacant,2017,14606274
UNIT-0036704,BLDG-014711,2220,51,3,3,2572,Apartment,City View,True,Occupied,2021,1190315
UNIT-0036705,BLDG-007045,3016,60,3,3,1446,Villa,No Preference,False,Occupied,2021,5002139
UNIT-0036706,BLDG-010064,4912,46,1,3,2000,Apartment,No Preference,False,Vacant,2016,2927461
UNIT-0036707,BLDG-007361,3907,20,3,3,915,Apartment,City View,True,Vacant,2022,12626453
UNIT-0036708,BLDG-009329,406,78,2,1,3131,Townhouse,Garden View,True,Occupied,2015,7381003
UNIT-0036709,BLDG-014102,1502,22,3,3,2071,Studio,Garden View,False,Under Renovation,2021,9237088
UNIT-0036710,BLDG-004214,5116,17,2,3,4890,Townhouse,Garden View,True,Occupied,2023,4101538
UNIT-0036711,BLDG-006227,3807,52,2,4,4421,Apartment,No Preference,False,Occupied,2021,9413268
UNIT-0036712,BLDG-014309,3313,57,3,3,906,Studio,Pool View,False,Occupied,2020,7191076
UNIT-0036713,BLDG-006930,2710,42,2,2,1296,Apartment,City View,False,Occupied,2022,12104882
UNIT-0036714,BLDG-013730,6911,17,3,4,3228,Townhouse,Sea View,False,Occupied,2015,4175387
UNIT-0036715,BLDG-009169,4010,49,2,3,493,Townhouse,Pool View,False,Vacant,2015,7160943
UNIT-0036716,BLDG-006051,6310,22,4,2,4008,Apartment,Pool View,True,Under Renovation,2019,5695577
UNIT-0036717,BLDG-001292,5601,58,2,2,2110,Apartment,Garden View,False,Occupied,2019,5078805
UNIT-0036718,BLDG-011978,2912,40,3,2,1501,Apartment,No Preference,True,Under Renovation,2019,8214896
UNIT-0036719,BLDG-010938,1706,18,2,1,2730,Studio,Pool View,False,Vacant,2024,4038716
UNIT-0036720,BLDG-003495,3108,11,0,2,641,Villa,Pool View,True,Vacant,2015,14445122
UNIT-0036721,BLDG-001990,3602,65,2,4,4904,Apartment,City View,False,Occupied,2024,488451
UNIT-0036722,BLDG-012316,6605,43,4,1,937,Penthouse,No Preference,False,Occupied,2020,9795796
UNIT-0036723,BLDG-004177,2401,22,1,5,3696,Villa,Sea View,False,Occupied,2021,12627689
UNIT-0036724,BLDG-002330,1107,80,2,3,1399,Apartment,City View,False,Occupied,2024,13116109
UNIT-0036725,BLDG-002108,3812,42,2,2,899,Apartment,Pool View,False,Occupied,2019,3417246
UNIT-0036726,BLDG-008672,3920,41,0,3,2035,Penthouse,City View,False,Occupied,2017,4021631
UNIT-0036727,BLDG-014906,4809,25,2,3,1659,Villa,Garden View,True,Vacant,2017,1184904
UNIT-0036728,BLDG-003302,7220,33,1,2,2461,Apartment,Sea View,True,Occupied,2019,11930342
UNIT-0036729,BLDG-004484,1019,57,3,3,2424,Apartment,Garden View,False,Vacant,2017,2901295
UNIT-0036730,BLDG-011315,103,56,1,2,853,Apartment,Pool View,False,Vacant,2019,4254712
UNIT-0036731,BLDG-014537,6503,58,2,1,2984,Studio,Garden View,False,Occupied,2018,2440342
UNIT-0036732,BLDG-006151,5219,57,4,3,3512,Studio,City View,True,Occupied,2018,13460243
UNIT-0036733,BLDG-001390,302,16,2,1,4795,Townhouse,City View,False,Occupied,2024,7004213
UNIT-0036734,BLDG-008749,6107,40,3,3,1873,Villa,No Preference,True,Occupied,2019,6043063
UNIT-0036735,BLDG-005216,5401,5,1,1,3370,Apartment,Garden View,False,Occupied,2016,14915493
UNIT-0036736,BLDG-001782,415,5,3,3,3225,Villa,Pool View,False,Occupied,2022,1428838
UNIT-0036737,BLDG-014904,7914,14,1,1,2024,Apartment,Garden View,True,Occupied,2017,531901
UNIT-0036738,BLDG-007999,209,59,2,3,1863,Apartment,Pool View,True,Occupied,2022,1788337
UNIT-0036739,BLDG-005045,4119,31,4,5,1906,Apartment,Sea View,False,Occupied,2022,13892963
UNIT-0036740,BLDG-004600,1012,28,1,2,1356,Apartment,No Preference,True,Occupied,2016,9131941
UNIT-0036741,BLDG-000868,3002,42,4,2,820,Apartment,Sea View,True,Occupied,2019,5464412
UNIT-0036742,BLDG-002842,7220,14,4,5,3471,Studio,City View,False,Occupied,2017,880882
UNIT-0036743,BLDG-001124,2604,7,1,1,2650,Apartment,Garden View,True,Vacant,2018,1532898
UNIT-0036744,BLDG-005480,6801,13,1,3,481,Apartment,Garden View,False,Occupied,2021,10925186
UNIT-0036745,BLDG-001253,2303,8,2,3,899,Apartment,Sea View,False,Occupied,2017,1449124
UNIT-0036746,BLDG-013963,2402,58,2,2,4345,Studio,Pool View,False,Occupied,2016,9768906
UNIT-0036747,BLDG-012501,1614,38,0,3,846,Villa,City View,False,Occupied,2015,1272709
UNIT-0036748,BLDG-001227,6802,60,5,4,678,Apartment,City View,True,Occupied,2024,9989059
UNIT-0036749,BLDG-008204,2617,17,3,2,4326,Townhouse,Garden View,False,Occupied,2022,9180820
UNIT-0036750,BLDG-011840,609,54,4,2,749,Villa,No Preference,True,Occupied,2015,8355606
UNIT-0036751,BLDG-011100,6402,65,2,1,2474,Apartment,Garden View,False,Occupied,2020,8458735
UNIT-0036752,BLDG-012843,1404,64,1,1,437,Townhouse,City View,True,Occupied,2015,14934203
UNIT-0036753,BLDG-000495,2713,33,0,2,4747,Townhouse,Garden View,False,Occupied,2023,10405196
UNIT-0036754,BLDG-009503,1714,60,1,2,669,Apartment,City View,True,Vacant,2023,10414172
UNIT-0036755,BLDG-000965,3202,60,2,2,3467,Apartment,Garden View,True,Occupied,2023,4641345
UNIT-0036756,BLDG-006443,2318,80,1,1,2166,Studio,City View,True,Occupied,2022,9132050
UNIT-0036757,BLDG-007889,5517,48,4,2,4372,Apartment,No Preference,False,Occupied,2024,4481620
UNIT-0036758,BLDG-001512,2010,9,3,3,3931,Apartment,Pool View,True,Vacant,2015,1925598
UNIT-0036759,BLDG-014830,4713,76,1,5,1320,Apartment,City View,False,Occupied,2022,12864055
UNIT-0036760,BLDG-004565,5314,72,3,2,2553,Apartment,City View,False,Occupied,2015,6975353
UNIT-0036761,BLDG-008558,2420,13,1,1,2807,Townhouse,City View,True,Occupied,2021,8716184
UNIT-0036762,BLDG-010144,4514,51,2,3,4518,Apartment,Garden View,False,Occupied,2015,7162379
UNIT-0036763,BLDG-012188,606,34,2,3,2051,Apartment,No Preference,False,Occupied,2023,7737979
UNIT-0036764,BLDG-000100,2813,28,3,4,3746,Apartment,City View,True,Occupied,2019,12619493
UNIT-0036765,BLDG-002469,3614,7,5,4,4260,Apartment,No Preference,True,Occupied,2017,13326218
UNIT-0036766,BLDG-004570,6104,71,1,5,1477,Apartment,Garden View,False,Occupied,2021,13353385
UNIT-0036767,BLDG-003200,3802,44,2,3,3975,Apartment,Pool View,True,Occupied,2018,10789937
UNIT-0036768,BLDG-002658,6018,69,4,3,941,Townhouse,Sea View,True,Occupied,2020,7651481
UNIT-0036769,BLDG-000560,4218,5,2,3,1508,Townhouse,City View,True,Occupied,2017,3340519
UNIT-0036770,BLDG-001881,1607,15,1,2,1294,Villa,Pool View,True,Occupied,2015,13393410
UNIT-0036771,BLDG-010621,2106,22,1,2,958,Villa,City View,True,Occupied,2021,3290161
UNIT-0036772,BLDG-007788,3014,76,2,2,1580,Apartment,Sea View,False,Vacant,2024,14887712
UNIT-0036773,BLDG-006493,3917,47,5,2,3075,Villa,No Preference,True,Occupied,2017,6361449
UNIT-0036774,BLDG-000852,2214,31,1,3,410,Apartment,Sea View,False,Occupied,2020,4465432
UNIT-0036775,BLDG-006486,4617,11,1,2,1759,Apartment,No Preference,False,Occupied,2021,9980205
UNIT-0036776,BLDG-001148,601,46,1,3,2188,Studio,City View,False,Occupied,2024,11671474
UNIT-0036777,BLDG-011930,2312,28,1,2,2565,Apartment,Garden View,False,Occupied,2020,3395730
UNIT-0036778,BLDG-003153,6018,72,2,1,2773,Villa,No Preference,False,Vacant,2019,13472054
UNIT-0036779,BLDG-009252,709,5,2,3,1390,Townhouse,City View,False,Occupied,2020,9813539
UNIT-0036780,BLDG-013217,4504,63,3,2,2688,Apartment,No Preference,False,Occupied,2019,12083683
UNIT-0036781,BLDG-005512,4002,75,4,2,2571,Villa,City View,True,Occupied,2019,9633245
UNIT-0036782,BLDG-012674,4112,20,3,3,3745,Studio,Pool View,False,Occupied,2019,13143265
UNIT-0036783,BLDG-007892,1120,65,2,2,3444,Studio,Garden View,False,Occupied,2024,13656399
UNIT-0036784,BLDG-005922,3009,64,5,3,3052,Apartment,City View,False,Occupied,2021,12688658
UNIT-0036785,BLDG-002699,4613,7,2,5,704,Apartment,City View,False,Occupied,2015,6175588
UNIT-0036786,BLDG-004843,3504,67,2,3,1552,Studio,Pool View,False,Occupied,2018,1501349
UNIT-0036787,BLDG-003205,7004,3,3,3,3848,Apartment,Sea View,False,Vacant,2024,11914679
UNIT-0036788,BLDG-005158,3120,74,0,2,3924,Apartment,Sea View,False,Occupied,2018,3394270
UNIT-0036789,BLDG-006135,3408,12,5,3,4800,Studio,City View,True,Occupied,2018,9266351
UNIT-0036790,BLDG-009578,2412,5,2,2,4277,Apartment,Garden View,True,Occupied,2020,6385516
UNIT-0036791,BLDG-011000,1712,61,3,2,916,Villa,City View,False,Under Renovation,2016,10030254
UNIT-0036792,BLDG-010419,517,47,1,3,4439,Apartment,Garden View,False,Occupied,2017,5501544
UNIT-0036793,BLDG-001712,6006,58,2,2,545,Townhouse,Sea View,False,Occupied,2024,624035
UNIT-0036794,BLDG-006061,2217,29,3,4,3916,Townhouse,Garden View,False,Occupied,2018,12899493
UNIT-0036795,BLDG-000429,7713,66,4,2,4201,Apartment,Sea View,True,Occupied,2017,14257835
UNIT-0036796,BLDG-006953,3520,72,2,2,567,Apartment,Garden View,True,Occupied,2018,13177441
UNIT-0036797,BLDG-008005,6113,35,2,2,2437,Penthouse,Pool View,False,Vacant,2019,14868395
UNIT-0036798,BLDG-002044,1502,62,2,2,1664,Apartment,Pool View,False,Occupied,2017,5823627
UNIT-0036799,BLDG-013565,5619,66,3,3,3387,Apartment,Garden View,True,Vacant,2022,13158615
UNIT-0036800,BLDG-012653,5801,75,2,2,1515,Villa,No Preference,True,Occupied,2019,2563713
UNIT-0036801,BLDG-010657,1519,25,5,2,4839,Apartment,Pool View,True,Occupied,2019,7075972
UNIT-0036802,BLDG-008449,1901,78,2,2,4929,Townhouse,Sea View,False,Vacant,2020,4474216
UNIT-0036803,BLDG-007766,2209,12,3,2,1479,Villa,City View,True,Occupied,2018,14510322
UNIT-0036804,BLDG-004711,6402,49,2,3,1741,Townhouse,No Preference,False,Occupied,2019,5366185
UNIT-0036805,BLDG-013102,6718,25,2,4,4712,Apartment,Sea View,False,Occupied,2021,5464184
UNIT-0036806,BLDG-007200,817,15,2,5,1664,Apartment,Garden View,False,Vacant,2022,12844415
UNIT-0036807,BLDG-002039,4619,49,4,2,1501,Apartment,No Preference,False,Under Renovation,2017,865698
UNIT-0036808,BLDG-014518,2705,44,5,4,3803,Apartment,City View,False,Occupied,2017,6461282
UNIT-0036809,BLDG-011990,4620,23,3,3,2712,Studio,City View,True,Vacant,2017,10927914
UNIT-0036810,BLDG-010278,3818,27,1,2,2689,Apartment,City View,False,Occupied,2023,10422438
UNIT-0036811,BLDG-011013,4603,70,3,2,2473,Townhouse,City View,False,Occupied,2020,2484560
UNIT-0036812,BLDG-007016,3706,47,1,2,3158,Apartment,No Preference,True,Vacant,2020,4909340
UNIT-0036813,BLDG-012648,4617,43,2,2,886,Apartment,No Preference,False,Vacant,2022,10436826
UNIT-0036814,BLDG-009600,5002,65,2,2,1823,Apartment,No Preference,True,Occupied,2016,4686515
UNIT-0036815,BLDG-004557,7817,51,2,1,3730,Villa,Pool View,True,Occupied,2022,1850194
UNIT-0036816,BLDG-008740,2705,22,3,2,2088,Apartment,Garden View,True,Occupied,2016,953803
UNIT-0036817,BLDG-002612,5920,78,3,3,4147,Townhouse,City View,True,Occupied,2016,1115775
UNIT-0036818,BLDG-002127,518,2,2,3,1733,Townhouse,City View,True,Vacant,2024,13871934
UNIT-0036819,BLDG-001152,708,9,2,2,3158,Townhouse,No Preference,True,Occupied,2016,4940277
UNIT-0036820,BLDG-001294,1611,23,2,2,3270,Apartment,Pool View,True,Vacant,2023,12699840
UNIT-0036821,BLDG-010215,5808,20,5,3,4650,Apartment,Sea View,False,Occupied,2021,5787170
UNIT-0036822,BLDG-012582,1006,20,0,2,4557,Townhouse,Pool View,False,Occupied,2016,11803480
UNIT-0036823,BLDG-012629,2316,57,4,4,2147,Apartment,Pool View,False,Vacant,2022,13603795
UNIT-0036824,BLDG-001494,3505,6,2,4,4097,Villa,City View,False,Occupied,2023,13964885
UNIT-0036825,BLDG-013389,7707,29,1,1,1684,Apartment,No Preference,True,Vacant,2018,14897261
UNIT-0036826,BLDG-007874,7418,40,1,2,2473,Apartment,City View,True,Occupied,2021,9245837
UNIT-0036827,BLDG-013565,7310,53,2,3,2318,Townhouse,Pool View,False,Occupied,2016,7365382
UNIT-0036828,BLDG-000304,5316,49,1,2,3489,Townhouse,Garden View,True,Occupied,2023,1250129
UNIT-0036829,BLDG-013045,1409,15,3,4,515,Penthouse,City View,False,Occupied,2023,2497357
UNIT-0036830,BLDG-005641,2501,26,1,5,2810,Villa,City View,True,Occupied,2015,9716875
UNIT-0036831,BLDG-014034,6913,12,3,2,3371,Penthouse,No Preference,True,Vacant,2023,10730474
UNIT-0036832,BLDG-012957,4119,79,5,2,925,Studio,No Preference,True,Occupied,2017,11743263
UNIT-0036833,BLDG-009590,3919,27,1,2,451,Apartment,No Preference,True,Vacant,2021,14767899
UNIT-0036834,BLDG-010114,1314,5,1,4,4967,Villa,City View,False,Vacant,2016,12027956
UNIT-0036835,BLDG-011592,7508,56,1,2,3897,Townhouse,No Preference,True,Occupied,2024,6341669
UNIT-0036836,BLDG-013086,4007,7,2,1,3932,Apartment,City View,False,Occupied,2024,14138450
UNIT-0036837,BLDG-003093,5601,12,2,2,1201,Apartment,Pool View,False,Occupied,2018,14222951
UNIT-0036838,BLDG-014390,2310,34,1,2,3287,Apartment,Sea View,False,Occupied,2024,14089504
UNIT-0036839,BLDG-002369,6714,66,2,2,4172,Townhouse,No Preference,True,Vacant,2020,11183177
UNIT-0036840,BLDG-012259,2716,58,2,3,3845,Penthouse,Garden View,False,Occupied,2024,14596249
UNIT-0036841,BLDG-013457,5504,49,1,4,4918,Apartment,No Preference,False,Occupied,2021,13023264
UNIT-0036842,BLDG-009069,4116,44,2,3,860,Penthouse,Garden View,True,Occupied,2022,9401444
UNIT-0036843,BLDG-006504,5819,42,1,3,2772,Apartment,Garden View,False,Occupied,2017,2603089
UNIT-0036844,BLDG-009191,2106,67,0,2,3505,Townhouse,Garden View,False,Occupied,2017,393225
UNIT-0036845,BLDG-005020,1211,8,5,2,4527,Townhouse,Sea View,False,Occupied,2022,10348043
UNIT-0036846,BLDG-007265,4312,2,5,3,926,Apartment,Sea View,False,Occupied,2020,1449275
UNIT-0036847,BLDG-001496,5507,12,1,1,1542,Apartment,No Preference,False,Occupied,2024,4683454
UNIT-0036848,BLDG-008889,7116,41,4,1,1368,Townhouse,Garden View,True,Occupied,2019,6376531
UNIT-0036849,BLDG-012724,1907,9,3,3,4873,Villa,Sea View,False,Occupied,2023,2646162
UNIT-0036850,BLDG-013513,4606,34,1,3,918,Villa,Sea View,False,Occupied,2015,419854
UNIT-0036851,BLDG-004425,505,31,1,2,485,Townhouse,City View,False,Under Renovation,2016,11614687
UNIT-0036852,BLDG-006001,2010,54,3,2,3138,Villa,No Preference,False,Occupied,2018,14734265
UNIT-0036853,BLDG-003203,3111,78,3,2,541,Townhouse,Pool View,False,Occupied,2018,8764044
UNIT-0036854,BLDG-003862,1808,41,2,2,2011,Townhouse,City View,False,Occupied,2019,5413938
UNIT-0036855,BLDG-013904,6104,79,3,1,3238,Townhouse,Garden View,False,Occupied,2024,10575094
