building_id,building_name,area,building_type,floors,units_count,built_year,parking_spaces,has_gym,has_pool,has_concierge,service_charge_per_sqft,grade
BLDG-013024,JVC Tower 2,JVC,Residential,97,377,2007,159,False,True,True,33.21,B
BLDG-013025,Building 13025,JLT,Residential,31,444,1992,471,False,False,True,19.58,B
BLDG-013026,Town Tower 45,Town Square,Residential,18,260,2008,408,False,True,True,15.12,B
BLDG-013027,Al Tower 11,Al Furjan,Commercial,26,268,2015,574,False,False,True,22.29,A
BLDG-013028,Building 13028,Warqa,Hotel,38,418,2019,130,False,False,False,19.67,B
BLDG-013029,Deira Tower 2,Deira,Residential,41,385,1992,585,False,True,True,11.08,B
BLDG-013030,Building 13030,Al Barsha,Residential,51,70,1991,382,False,False,False,21.69,B
BLDG-013031,Arabian Tower 21,Arabian Ranches,Mixed,71,233,1994,572,True,False,False,14.49,C
BLDG-013032,Downtown Tower 28,Downtown Dubai,Residential,2,412,2005,43,False,True,False,31.65,B
BLDG-013033,Al Tower 19,Al Barsha,Commercial,74,154,2022,366,False,True,False,15.42,B
BLDG-013034,Building 13034,Jebel Ali,Residential,33,292,1997,581,False,True,False,34.45,A
BLDG-013035,Building 13035,Al Wasl,Residential,47,433,2012,474,False,True,False,14.38,A
BLDG-013036,Building 13036,Sports City,Residential,39,213,2017,136,True,True,True,11.66,A
BLDG-013037,Al Tower 13,Al Karama,Hotel,17,369,2013,135,True,True,False,24.47,A
BLDG-013038,Dubailand Tower 27,Dubailand,Commercial,11,175,2021,298,False,False,True,28.49,B
BLDG-013039,Building 13039,Jebel Ali,Commercial,84,441,2005,539,False,False,True,8.13,A
BLDG-013040,Bur Tower 17,Bur Dubai,Commercial,8,311,1997,26,False,False,True,25.1,B
BLDG-013041,Building 13041,Umm Suqeim,Commercial,50,46,2004,390,False,True,True,20.26,B
BLDG-013042,Building 13042,DIFC,Residential,80,425,2000,558,True,True,False,32.14,B
BLDG-013043,Ras Tower 28,Ras Al Khor,Residential,51,349,2013,100,False,True,False,10.38,B
BLDG-013044,Building 13044,Dubai Creek Harbour,Mixed,60,442,2019,85,True,False,False,23.78,B
BLDG-013045,JVC Tower 4,JVC,Mixed,43,478,2003,475,True,False,False,33.48,B
BLDG-013046,Building 13046,Discovery Gardens,Residential,100,199,2003,34,True,False,False,10.99,C
BLDG-013047,Building 13047,Dubai Marina,Residential,51,183,2016,327,True,True,True,34.39,B
BLDG-013048,Business Tower 12,Business Bay,Hotel,62,31,1999,312,True,True,True,30.78,B
BLDG-013049,Warqa Tower 5,Warqa,Residential,82,112,2019,500,False,False,True,9.56,B
BLDG-013050,Nad Tower 6,Nad Al Sheba,Residential,99,242,2020,139,False,False,True,28.81,B
BLDG-013051,Arabian Tower 9,Arabian Ranches,Commercial,62,395,2001,30,True,False,False,30.82,B
BLDG-013052,Al Tower 25,Al Safa,Residential,37,381,1992,152,True,True,False,28.54,A
BLDG-013053,Building 13053,Arabian Ranches,Mixed,10,58,2007,416,False,True,True,13.21,C
BLDG-013054,Al Tower 45,Al Qusais,Commercial,94,333,2004,503,False,True,True,17.75,B
BLDG-013055,Palm Tower 16,Palm Jumeirah,Residential,94,494,2011,468,False,True,True,33.61,B
BLDG-013056,Al Tower 14,Al Twar,Residential,9,149,1994,514,True,False,True,29.64,B
BLDG-013057,Business Tower 31,Business Bay,Commercial,41,188,2003,120,False,True,False,10.71,C
BLDG-013058,Al Tower 23,Al Furjan,Residential,87,191,2022,278,True,False,False,34.93,B
BLDG-013059,Building 13059,Discovery Gardens,Commercial,53,73,1994,589,True,False,False,20.04,A
BLDG-013060,Dubai Tower 42,Dubai South,Mixed,62,299,2001,534,True,True,True,24.69,C
BLDG-013061,Al Tower 47,Al Mizhar,Residential,82,48,1990,581,False,True,False,33.19,B
BLDG-013062,Al Tower 32,Al Safa,Residential,70,394,2015,491,True,True,False,11.31,B
BLDG-013063,Al Tower 40,Al Wasl,Commercial,90,136,2004,298,True,False,True,18.79,B
BLDG-013064,Motor Tower 17,Motor City,Hotel,44,412,2014,349,True,False,False,16.66,B
BLDG-013065,Building 13065,Al Qusais,Residential,40,21,2011,14,False,True,True,25.9,A
BLDG-013066,Emaar Tower 49,Emaar Beachfront,Commercial,91,382,1993,569,False,True,True,16.97,B
BLDG-013067,Jebel Tower 2,Jebel Ali,Residential,16,182,2011,397,False,False,False,29.95,A
BLDG-013068,Deira Tower 29,Deira,Residential,4,432,2009,368,False,False,False,31.95,A
BLDG-013069,Al Tower 22,Al Barsha,Mixed,100,73,2005,160,False,False,False,17.9,B
BLDG-013070,Dubai Tower 12,Dubai Investment Park,Residential,90,334,1992,20,False,True,True,29.62,A
BLDG-013071,Dubai Tower 23,Dubai Land,Residential,74,460,2021,557,False,True,True,17.78,B
BLDG-013072,Al Tower 39,Al Karama,Mixed,93,158,2023,25,True,False,False,27.56,C
BLDG-013073,Jumeirah Tower 33,Jumeirah,Residential,54,365,1992,464,False,False,False,15.36,A
BLDG-013074,Dubai Tower 32,Dubai Investment Park,Residential,78,397,2013,167,True,True,False,15.73,C
BLDG-013075,Dubai Tower 5,Dubai South,Residential,13,243,2022,584,True,False,True,9.51,C
BLDG-013076,Sports Tower 45,Sports City,Mixed,10,301,2008,391,True,False,False,14.66,C
BLDG-013077,Nad Tower 25,Nad Al Sheba,Residential,60,312,1994,169,False,False,False,9.98,A
BLDG-013078,Jebel Tower 16,Jebel Ali,Commercial,40,456,1997,219,False,True,True,28.73,B
BLDG-013079,Umm Tower 4,Umm Suqeim,Residential,3,399,2007,228,False,False,False,22.24,B
BLDG-013080,Building 13080,Warqa,Commercial,100,394,2016,412,True,False,True,9.77,B
BLDG-013081,Al Tower 37,Al Mizhar,Residential,64,294,2021,490,False,True,False,12.31,B
BLDG-013082,Ras Tower 1,Ras Al Khor,Residential,54,422,1991,107,False,False,False,33.73,B
BLDG-013083,Jebel Tower 49,Jebel Ali,Mixed,83,408,2013,278,True,True,False,16.87,A
BLDG-013084,Dubai Tower 44,Dubai Investment Park,Commercial,29,227,2024,582,False,True,True,13.2,C
BLDG-013085,Ras Tower 9,Ras Al Khor,Residential,62,97,2012,220,True,True,False,20.28,A
BLDG-013086,Building 13086,Al Qusais,Residential,30,467,2016,165,False,False,True,23.01,C
BLDG-013087,Building 13087,Dubai Land,Residential,69,323,1996,209,False,True,True,13.78,C
BLDG-013088,Building 13088,Al Twar,Residential,64,254,1994,591,True,True,True,17.54,B
BLDG-013089,Building 13089,Dubai Creek Harbour,Residential,2,45,2000,517,True,True,True,22.32,B
BLDG-013090,Dubailand Tower 13,Dubailand,Residential,43,400,2016,365,False,False,False,11.54,C
BLDG-013091,Building 13091,Sports City,Hotel,59,328,2007,129,True,True,False,33.04,B
BLDG-013092,Downtown Tower 48,Downtown Dubai,Hotel,99,184,2020,175,True,False,False,22.16,C
BLDG-013093,Building 13093,Al Twar,Residential,81,428,1993,323,True,True,False,12.23,B
BLDG-013094,Mirdif Tower 31,Mirdif,Mixed,96,69,1999,307,True,True,False,33.55,B
BLDG-013095,International Tower 37,International City,Residential,72,166,1993,103,False,False,False,9.45,A
BLDG-013096,Building 13096,Al Safa,Commercial,3,260,2002,534,False,True,False,33.35,C
BLDG-013097,Building 13097,Town Square,Mixed,83,199,1992,425,True,False,True,33.33,C
BLDG-013098,Warqa Tower 43,Warqa,Mixed,16,10,2009,12,False,True,False,25.4,B
BLDG-013099,Building 13099,Town Square,Mixed,3,417,2005,34,False,True,False,17.14,A
BLDG-013100,Ras Tower 43,Ras Al Khor,Commercial,4,254,2006,71,True,False,True,29.41,B
BLDG-013101,Arabian Tower 18,Arabian Ranches,Mixed,48,359,2003,133,False,False,False,17.18,B
BLDG-013102,Dubai Tower 15,Dubai Creek Harbour,Residential,25,25,2022,403,True,True,False,32.39,A
BLDG-013103,Sports Tower 41,Sports City,Residential,70,15,2016,553,False,True,False,14.93,C
BLDG-013104,Building 13104,Al Karama,Residential,59,10,1997,317,False,False,False,24.03,A
BLDG-013105,International Tower 19,International City,Mixed,85,221,2023,50,False,False,False,24.97,A
BLDG-013106,Al Tower 47,Al Karama,Commercial,9,164,1998,351,True,False,False,9.06,A
BLDG-013107,Al Tower 15,Al Karama,Mixed,64,211,2001,84,True,True,False,23.84,B
BLDG-013108,Jebel Tower 36,Jebel Ali,Residential,40,21,2011,133,False,True,False,21.37,C
BLDG-013109,Jebel Tower 9,Jebel Ali,Residential,61,269,2017,291,False,True,True,27.9,C
BLDG-013110,Mirdif Tower 27,Mirdif,Residential,83,177,1991,456,True,False,True,28.79,A
BLDG-013111,Dubai Tower 36,Dubai Marina,Residential,99,102,2013,348,False,False,True,15.1,C
BLDG-013112,Al Tower 5,Al Furjan,Commercial,2,332,1995,394,False,True,False,19.79,B
BLDG-013113,Deira Tower 16,Deira,Residential,40,360,2008,130,False,False,True,19.05,A
BLDG-013114,Al Tower 7,Al Furjan,Commercial,24,139,2005,320,True,True,False,18.98,C
BLDG-013115,Building 13115,Dubailand,Hotel,13,496,2020,129,True,False,False,27.22,A
BLDG-013116,Building 13116,Al Karama,Mixed,52,414,2005,446,True,True,False,17.96,A
BLDG-013117,Building 13117,Dubai South,Residential,35,500,2012,24,False,True,False,15.12,A
BLDG-013118,Building 13118,Al Barsha,Mixed,9,383,1999,61,True,False,True,15.66,B
BLDG-013119,Building 13119,Deira,Residential,44,275,2018,157,True,True,False,30.24,A
BLDG-013120,Building 13120,Dubai Creek Harbour,Commercial,41,359,1999,96,False,True,True,11.93,C
BLDG-013121,Palm Tower 22,Palm Jumeirah,Commercial,46,227,2009,310,True,True,True,20.9,A
BLDG-013122,Building 13122,Umm Suqeim,Residential,49,305,2018,205,False,False,False,21.66,B
BLDG-013123,Motor Tower 6,Motor City,Residential,2,198,2018,34,False,True,True,19.13,C
BLDG-013124,Building 13124,Business Bay,Residential,12,215,2012,180,False,True,True,23.14,B
BLDG-013125,JVC Tower 41,JVC,Commercial,92,60,2023,426,False,False,False,22.3,C
BLDG-013126,Building 13126,Dubai South,Commercial,26,40,2000,272,True,False,False,28.09,A
BLDG-013127,Al Tower 2,Al Satwa,Hotel,8,194,2014,310,True,True,False,10.63,A
BLDG-013128,Motor Tower 22,Motor City,Mixed,89,274,1999,341,False,False,False,11.22,B
BLDG-013129,Dubailand Tower 33,Dubailand,Commercial,86,376,1997,518,False,False,True,10.26,C
BLDG-013130,Building 13130,Dubai Creek Harbour,Commercial,77,267,2021,574,True,False,False,25.86,B
BLDG-013131,Building 13131,Al Satwa,Mixed,36,280,2019,503,False,False,False,12.57,B
BLDG-013132,Building 13132,Downtown Dubai,Commercial,93,251,2002,524,True,False,False,8.26,B
BLDG-013133,Dubai Tower 25,Dubai South,Residential,41,415,2016,188,True,False,True,10.05,C
BLDG-013134,Motor Tower 13,Motor City,Residential,63,62,1993,198,False,False,False,22.86,B
BLDG-013135,Building 13135,Arabian Ranches,Residential,23,335,2013,600,True,True,False,13.83,B
BLDG-013136,Palm Tower 1,Palm Jumeirah,Hotel,82,155,1990,574,False,False,False,11.75,C
BLDG-013137,Dubai Tower 25,Dubai Investment Park,Residential,28,475,2020,444,True,False,True,25.14,B
BLDG-013138,Building 13138,Jumeirah,Residential,73,111,2019,89,False,True,False,21.88,C
BLDG-013139,Al Tower 35,Al Quoz,Residential,19,492,1994,209,False,True,False,18.04,B
BLDG-013140,Building 13140,Discovery Gardens,Mixed,92,220,2002,273,True,False,False,26.6,A
BLDG-013141,Dubailand Tower 6,Dubailand,Residential,78,113,2022,91,False,False,False,20.1,C
BLDG-013142,Dubai Tower 14,Dubai Land,Residential,44,224,2012,293,True,True,False,18.15,B
BLDG-013143,Building 13143,Jumeirah,Mixed,32,367,2018,494,False,True,True,19.52,C
BLDG-013144,Building 13144,Nad Al Sheba,Residential,10,228,2009,333,False,False,False,14.72,A
BLDG-013145,DIFC Tower 20,DIFC,Commercial,75,400,2017,83,True,True,True,8.86,B
BLDG-013146,Warqa Tower 42,Warqa,Residential,29,113,1993,118,False,True,False,33.55,B
BLDG-013147,Warqa Tower 25,Warqa,Residential,18,98,2005,525,False,False,True,28.37,B
BLDG-013148,Building 13148,Emaar Beachfront,Residential,53,23,2024,253,False,True,True,20.0,B
BLDG-013149,Sports Tower 12,Sports City,Commercial,49,403,2003,267,True,True,False,12.91,B
BLDG-013150,Muhaisnah Tower 15,Muhaisnah,Residential,73,147,2016,381,True,False,False,12.29,A
BLDG-013151,Building 13151,Al Qusais,Mixed,6,89,2024,466,True,False,False,15.24,A
BLDG-013152,Building 13152,Arabian Ranches,Residential,25,362,1990,228,True,True,False,22.27,B
BLDG-013153,Palm Tower 41,Palm Jumeirah,Mixed,11,42,1996,216,False,True,False,24.28,B
BLDG-013154,Building 13154,Al Safa,Residential,57,420,2020,331,False,False,False,19.66,A
BLDG-013155,Building 13155,Discovery Gardens,Mixed,21,466,2020,582,False,True,True,23.58,C
BLDG-013156,Dubai Tower 39,Dubai South,Commercial,48,240,2003,477,False,False,True,31.11,C
BLDG-013157,Downtown Tower 25,Downtown Dubai,Residential,65,118,1994,37,True,False,False,22.95,A
BLDG-013158,Building 13158,Dubai Marina,Mixed,22,362,2018,495,False,False,False,11.45,C
BLDG-013159,Bur Tower 6,Bur Dubai,Mixed,5,417,2005,410,True,False,True,21.16,B
BLDG-013160,Building 13160,Muhaisnah,Residential,5,289,2020,552,True,False,False,20.61,B
BLDG-013161,Building 13161,Discovery Gardens,Residential,35,119,2012,319,True,True,True,24.3,C
BLDG-013162,Building 13162,Motor City,Residential,7,432,2005,168,True,False,False,31.99,A
BLDG-013163,Warqa Tower 31,Warqa,Mixed,91,129,2022,46,False,True,True,18.89,B
BLDG-013164,Warqa Tower 22,Warqa,Commercial,4,477,2005,402,False,True,False,9.33,C
BLDG-013165,Building 13165,International City,Mixed,83,468,2014,570,False,False,False,27.49,A
BLDG-013166,Downtown Tower 41,Downtown Dubai,Residential,54,132,2013,476,True,True,False,8.27,B
BLDG-013167,Building 13167,Al Furjan,Residential,17,158,2018,518,False,False,False,23.42,C
BLDG-013168,Building 13168,Deira,Mixed,59,114,2024,55,True,True,False,20.33,C
BLDG-013169,Building 13169,Dubailand,Commercial,86,283,2007,153,False,True,False,25.37,C
BLDG-013170,DIFC Tower 6,DIFC,Residential,82,79,2009,412,True,False,False,34.45,A
BLDG-013171,Building 13171,Arabian Ranches,Residential,29,291,2001,397,True,False,False,25.41,A
BLDG-013172,Building 13172,Dubai Hills Estate,Residential,13,417,1992,49,True,True,True,11.89,B
BLDG-013173,Warqa Tower 20,Warqa,Commercial,37,326,2005,176,True,False,True,11.76,A
BLDG-013174,Dubai Tower 16,Dubai Marina,Commercial,15,234,1991,525,False,False,False,16.15,B
BLDG-013175,Umm Tower 45,Umm Suqeim,Hotel,98,401,2016,191,True,False,False,28.53,A
BLDG-013176,Building 13176,Al Qusais,Residential,19,209,2022,269,True,True,True,21.77,A
BLDG-013177,Building 13177,Al Mizhar,Residential,58,33,2009,390,False,False,False,14.11,C
BLDG-013178,Building 13178,Arabian Ranches,Commercial,36,97,2012,543,False,True,True,9.94,A
BLDG-013179,Building 13179,Al Barsha,Residential,64,272,2007,564,False,True,False,31.6,B
BLDG-013180,Al Tower 17,Al Twar,Residential,77,374,2003,306,True,False,False,31.07,A
BLDG-013181,Jumeirah Tower 2,Jumeirah,Residential,6,485,2014,64,False,False,False,31.5,B
BLDG-013182,Dubailand Tower 46,Dubailand,Residential,83,242,1996,442,False,False,False,22.88,B
BLDG-013183,Building 13183,Al Wasl,Mixed,62,106,2012,351,False,False,False,33.53,A
BLDG-013184,Building 13184,Al Qusais,Residential,32,135,2003,67,True,True,False,24.06,B
BLDG-013185,Jebel Tower 3,Jebel Ali,Commercial,22,477,2023,213,True,False,False,34.92,B
BLDG-013186,Downtown Tower 19,Downtown Dubai,Mixed,32,164,1996,96,True,True,True,16.53,A
BLDG-013187,Downtown Tower 41,Downtown Dubai,Commercial,72,77,2007,67,False,True,False,31.56,C
BLDG-013188,Building 13188,International City,Mixed,64,178,2010,276,True,False,False,21.93,B
BLDG-013189,Building 13189,Dubai Investment Park,Residential,48,278,2022,579,False,False,False,8.36,B
BLDG-013190,Jumeirah Tower 2,Jumeirah,Residential,32,74,1993,278,True,False,False,29.89,B
BLDG-013191,Nad Tower 21,Nad Al Sheba,Commercial,94,173,2006,78,True,True,False,26.31,B
BLDG-013192,Building 13192,Dubai Investment Park,Mixed,26,488,2016,113,True,True,False,20.57,B
BLDG-013193,Warqa Tower 17,Warqa,Commercial,47,107,2019,383,True,True,False,12.01,B
BLDG-013194,Al Tower 9,Al Twar,Mixed,58,305,2020,426,True,True,False,12.51,A
BLDG-013195,Mirdif Tower 48,Mirdif,Residential,22,412,1995,475,True,False,False,9.94,B
BLDG-013196,Building 13196,Town Square,Hotel,67,347,1997,254,False,False,False,19.97,B
BLDG-013197,Deira Tower 31,Deira,Residential,96,283,2004,393,False,True,True,33.74,A
BLDG-013198,Building 13198,Al Wasl,Residential,69,44,2019,150,True,False,True,12.08,B
BLDG-013199,Building 13199,Al Safa,Commercial,61,431,1991,522,True,False,False,27.35,C
BLDG-013200,Al Tower 30,Al Satwa,Residential,21,320,2009,225,True,False,False,30.6,B
BLDG-013201,Building 13201,DIFC,Residential,89,492,2008,103,True,True,False,24.14,B
BLDG-013202,Al Tower 23,Al Twar,Residential,23,199,2022,42,False,False,False,23.66,B
BLDG-013203,Building 13203,Al Barsha,Residential,81,33,2008,323,False,True,False,24.85,C
BLDG-013204,Town Tower 5,Town Square,Residential,97,354,1991,250,False,False,False,19.96,C
BLDG-013205,Building 13205,Bur Dubai,Commercial,89,26,2005,433,False,False,False,12.42,B
BLDG-013206,Al Tower 19,Al Quoz,Residential,45,138,2019,247,True,False,False,30.14,A
BLDG-013207,Discovery Tower 32,Discovery Gardens,Commercial,75,102,1993,135,True,True,True,26.3,B
BLDG-013208,Building 13208,Discovery Gardens,Commercial,86,354,1994,567,False,False,False,14.54,B
BLDG-013209,Motor Tower 21,Motor City,Commercial,23,11,2001,100,True,True,False,14.33,B
BLDG-013210,Building 13210,Jebel Ali,Residential,57,43,1990,544,False,False,False,30.53,C
BLDG-013211,Al Tower 25,Al Wasl,Residential,37,81,2009,91,False,False,False,11.99,B
BLDG-013212,Building 13212,Muhaisnah,Residential,49,251,2014,173,True,False,True,21.67,B
BLDG-013213,Dubailand Tower 35,Dubailand,Residential,7,37,2008,376,False,True,True,16.13,B
BLDG-013214,Al Tower 46,Al Wasl,Residential,61,213,2019,223,True,False,True,20.08,B
BLDG-013215,Building 13215,Al Wasl,Residential,49,213,2000,217,True,True,False,11.99,A
BLDG-013216,Al Tower 46,Al Karama,Residential,40,355,1998,389,True,True,False,12.27,B
BLDG-013217,Business Tower 39,Business Bay,Residential,85,61,1996,543,True,False,True,30.05,C
BLDG-013218,Building 13218,Sports City,Residential,55,323,2011,503,True,True,False,17.67,B
BLDG-013219,Building 13219,JLT,Commercial,41,475,2002,583,True,True,False,32.38,B
BLDG-013220,Bur Tower 8,Bur Dubai,Commercial,97,110,2001,529,False,False,False,17.64,A
BLDG-013221,Dubai Tower 42,Dubai Investment Park,Mixed,51,369,1990,441,True,True,False,27.94,B
BLDG-013222,JVC Tower 42,JVC,Mixed,41,212,2024,76,True,False,False,19.37,B
BLDG-013223,Building 13223,Al Quoz,Residential,58,280,1993,84,True,True,False,13.16,C
BLDG-013224,Building 13224,Arabian Ranches,Residential,92,236,2012,100,True,True,False,14.09,B
BLDG-013225,Al Tower 16,Al Quoz,Mixed,7,186,1991,281,True,False,False,23.68,B
BLDG-013226,Dubai Tower 41,Dubai Marina,Residential,33,83,2024,550,False,True,False,20.88,C
BLDG-013227,JLT Tower 2,JLT,Mixed,22,281,2019,546,False,False,True,25.37,C
BLDG-013228,Building 13228,DIFC,Residential,38,289,1997,164,True,True,False,16.88,A
BLDG-013229,Building 13229,Jebel Ali,Mixed,23,350,1990,73,False,True,True,31.35,A
BLDG-013230,Dubai Tower 24,Dubai Marina,Residential,81,280,2001,112,True,True,False,33.37,B
BLDG-013231,Building 13231,Muhaisnah,Commercial,69,365,2020,417,False,True,True,14.64,B
BLDG-013232,Bur Tower 6,Bur Dubai,Mixed,84,130,2016,117,False,False,True,11.08,B
BLDG-013233,Building 13233,Al Furjan,Residential,7,197,2012,152,False,False,True,12.02,C
BLDG-013234,Al Tower 4,Al Satwa,Commercial,92,455,2013,370,False,False,False,18.44,C
BLDG-013235,Arabian Tower 48,Arabian Ranches,Residential,94,148,1994,312,False,True,True,11.61,A
BLDG-013236,Building 13236,Sports City,Commercial,7,404,1996,568,True,False,True,27.52,A
BLDG-013237,Building 13237,Town Square,Mixed,28,314,2015,259,True,False,False,9.27,A
BLDG-013238,Al Tower 37,Al Qusais,Commercial,20,223,2012,504,False,True,True,10.25,C
BLDG-013239,Building 13239,Bur Dubai,Residential,53,410,2023,490,False,False,False,14.17,B
BLDG-013240,Dubai Tower 43,Dubai Marina,Mixed,44,74,2022,38,False,False,False,34.75,B
BLDG-013241,Building 13241,Palm Jumeirah,Residential,38,493,2019,324,True,True,False,15.59,B
BLDG-013242,Dubai Tower 4,Dubai Hills Estate,Mixed,10,116,2000,489,True,True,False,14.52,B
BLDG-013243,Building 13243,Umm Suqeim,Residential,71,151,1999,429,True,False,True,27.96,A
BLDG-013244,Al Tower 14,Al Quoz,Residential,33,363,2015,121,True,False,False,30.02,B
BLDG-013245,Palm Tower 35,Palm Jumeirah,Residential,73,163,2008,402,False,False,False,8.73,B
BLDG-013246,Al Tower 40,Al Barsha,Residential,74,174,2024,35,True,True,True,24.48,A
BLDG-013247,International Tower 37,International City,Residential,78,202,1994,237,True,False,True,21.46,A
